Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
dm-csv-018,Bash-new-cat,Bash-new-cat,Bash-new-cd,Bash-new-cat,Bash-new-mkdir+cd,Python-new,Bash-new-mkdir+cd,Bash-new-mkdir+cd,Bash-new-mkdir+cd,Bash-new-mkdir+cd,Bash-new-mkdir+cd,Bash-new-mkdir+cd,Bash-new-mkdir+cd,Bash-new-mkdir+cd,Bash-new-mkdir+cd,Bash-new-mkdir+cd,Bash-new-mkdir+cd,Bash-new-mkdir+cd,Bash-new-mkdir+cd,Bash-new-mkdir+cd
dm-csv-019,Bash-new-cat,Python-new,Bash-new-ls,Python-new,Bash-new-cat,Terminate,,,,,,,,,,,,,,
dm-csv-020,Python-new,Bash-new-ls,Python-new,SQL-new-SELECT,Python-new,SQL-new-SELECT,SQL-debug-PRAGMA,SQL-new-SELECT,SQL-new-SELECT,SQL-debug-SELECT,SQL-new-SELECT,SQL-debug-SELECT,SQL-new-SELECT,SQL-debug-SELECT,SQL-new-SELECT,SQL-debug-SELECT,SQL-new-SELECT,SQL-debug-SELECT,SQL-new-SELECT,SQL-debug-SELECT
dm-csv-021,Bash-new-cat,Python-new,Bash-new-ls,Python-new,Bash-new-cat,Python-new,Python-debug,Python-new,Bash-new-cat,Python-new,Bash-new-cat,Python-new,Bash-new-cat,Python-new,Bash-new-cat,Python-new,Bash-new-cat,Python-new,Bash-new-cat,Python-new
dm-csv-022,Bash-new-cat,Python-new,Bash-new-ls,Python-new,Bash-new-cat,Terminate,,,,,,,,,,,,,,
dm-csv-023,Bash-new-cat,Python-new,Bash-new-ls,Python-new,Python-debug,Bash-new-ls,Python-new,Python-new,Python-new,Python-debug,Bash-new-ls,Python-new,Python-new,Python-new,Bash-new-ls,Python-new,Python-new,Python-new,Bash-new-ls,Python-new
dm-csv-024,Bash-new-cat,SQL-new-SELECT,Bash-new-ls,SQL-new-SELECT,failParse,failParse,failParse,,,,,,,,,,,,,
dm-csv-025,Python-new,Python-new,Bash-new-ls,failParse,failParse,failParse,,,,,,,,,,,,,,
dm-csv-026,Python-new,SQL-new-SELECT,Bash-new-ls,failParse,failParse,failParse,,,,,,,,,,,,,,
dm-csv-027,SQL-new-SELECT,Bash-new-ls,SQL-new-SELECT,SQL-new-SELECT,SQL-new-SELECT,SQL-new-SELECT,SQL-new-SELECT,Terminate,,,,,,,,,,,,
dm-csv-028,Python-new,Bash-new-ls,Bash-new-cp,Python-new,Bash-new-cat,Terminate,,,,,,,,,,,,,,
dm-csv-029,Bash-new-cat,Bash-new-ls,Bash-new-cat,failParse,failParse,failParse,,,,,,,,,,,,,,
dm-csv-030,Bash-new-ls,Bash-new-cat,Bash-new-cat,Bash-new-cat,failParse,failParse,failParse,,,,,,,,,,,,,
dm-csv-031,SQL-new-SELECT,Bash-new-cd,SQL-new-SELECT,Bash-new-cd,SQL-new-SELECT,failParse,failParse,failParse,,,,,,,,,,,,
dm-csv-032,Bash-new-cat,Python-new,Bash-new-cat,Terminate,,,,,,,,,,,,,,,,
dm-csv-033,Bash-new-cat,Python-new,Python-debug,Python-debug,Terminate,,,,,,,,,,,,,,,
dm-csv-034,Bash-new-cat,Python-new,Bash-new-cat,Terminate,,,,,,,,,,,,,,,,
dm-csv-035,Bash-new-cat,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new
dm-csv-036,SQL-new-SELECT,Bash-new-cd,SQL-new-SELECT,Bash-new-cd,SQL-new-SELECT,Bash-new-cd,SQL-new-SELECT,Bash-new-cd,SQL-new-SELECT,Bash-new-cd,SQL-new-SELECT,failParse,failParse,failParse,,,,,,
dm-csv-037,SQL-new-SELECT,Bash-new-cd,SQL-new-SELECT,Bash-new-cd,SQL-new-SELECT,Bash-new-cd,SQL-new-SELECT,SQL-new-SELECT,SQL-new-SELECT,,,,,,,,,,,
dm-csv-038,Bash-new-ls,Python-new,Python-debug,Bash-new-ls,Terminate,,,,,,,,,,,,,,,
dm-csv-039,Bash-new-cat,Bash-new-cat,Python-new,Bash-new-ls,Bash-new-mkdir,Bash-new-wget,Bash-new-wget,Bash-new-wget,Bash-new-wget,Bash-new-wget,Bash-new-wget,Bash-new-wget,Bash-new-wget,Bash-new-wget,Bash-new-wget,Bash-new-wget,Bash-new-wget,failParse,Bash-new-wget,
dm-csv-040,Bash-new-cat,Python-new,Bash-new-ls,Bash-new-cd,Bash-new-cat,Python-new,Python-debug,Python-new,Bash-new-python3,Python-new,Bash-new-python3,Python-new,Bash-new-python3,Python-new,Bash-new-python3,Python-new,Bash-new-python3,Python-new,Bash-new-python3,Python-new
dm-csv-041,Bash-new-cat,Bash-new-ls,Python-new,Python-debug,Python-debug,Python-new,Python-debug,Python-new,Bash-new-cat,failParse,failParse,failParse,,,,,,,,
dm-csv-042,Bash-new-cat,Bash-new-ls,Bash-new-head,Python-new,Terminate,,,,,,,,,,,,,,,
dm-csv-043,Bash-new-cat,Bash-new-cat,SQL-new-CREATE,Bash-new-ls,SQL-new-CREATE,Bash-new-ls,Bash-new-cat,Terminate,,,,,,,,,,,,
dm-csv-044,Bash-new-cat,Bash-new-ls,Bash-new-head,Python-new,Bash-new-ls,Terminate,,,,,,,,,,,,,,
dm-csv-045,Bash-new-cat,Bash-new-cat,Python-new,Bash-new-ls,Python-new,Bash-new-head,Python-new,Python-debug,Bash-new-cat,Terminate,,,,,,,,,,
dm-csv-046,SQL-new-CREATE,Bash-new-ls,SQL-new-CREATE,SQL-new-CREATE,Terminate,,,,,,,,,,,,,,,
dm-csv-047,Bash-new-cat,Bash-new-ls,Bash-new-cat,failParse,failParse,failParse,,,,,,,,,,,,,,
dm-csv-048,Bash-new-cat,Bash-new-ls,Python-new,Python-debug,Python-new,Bash-new-cat,failParse,failParse,failParse,,,,,,,,,,,
dm-csv-050,Bash-new-cat,Python-new,Bash-new-ls,Bash-new-mv,Python-new,Bash-new-ls,Bash-new-mv,Python-new,Bash-new-ls,Bash-new-mv,Python-new,Python-debug,Python-debug,Python-new,,,,,,
dm-csv-051,Bash-new-cat,Bash-new-ls,Bash-new-cat,failParse,failParse,failParse,,,,,,,,,,,,,,
dm-csv-052,Bash-new-cat,Bash-new-cat,Bash-new-ls,Bash-new-head,failParse,failParse,failParse,,,,,,,,,,,,,
dm-csv-053,Bash-new-cat,Bash-new-cat,Python-new,Python-debug,Bash-new-cat,Terminate,,,,,,,,,,,,,,
dm-csv-054,Bash-new-cat,Python-new,Bash-new-ls,Bash-new-cd,Python-new,Bash-new-ls,Bash-new-cd,Python-new,Bash-new-ls,Bash-new-cd,Python-new,Bash-new-ls,Bash-new-cd,Python-new,Bash-new-ls,Bash-new-cd,Python-new,Bash-new-ls,Bash-new-cd,Python-new
dm-csv-055,Python-new,Bash-new-ls,Bash-new-cd,Python-new,Bash-new-ls,Bash-new-cd,Python-new,Bash-new-ls,Bash-new-cd,Python-new,Bash-new-ls,Bash-new-cd,Python-new,Bash-new-ls,Bash-new-cd,Python-new,Bash-new-ls,Bash-new-cd,Python-new,Bash-new-ls
dm-csv-056,Bash-new-cat,Bash-new-cat,SQL-new-SELECT,Bash-new-ls,SQL-new-SELECT,SQL-debug-SELECT,SQL-debug-SELECT,SQL-debug-SELECT,SQL-debug-SELECT,SQL-debug-SELECT,failParse,SQL-new-SELECT,SQL-debug-SELECT,SQL-debug-SELECT,SQL-debug-SELECT,SQL-debug-SELECT,SQL-debug-SELECT,SQL-debug-SELECT,SQL-debug-SELECT,SQL-debug-SELECT
dm-csv-057,SQL-new-SELECT,Bash-new-ls,Bash-new-cd,SQL-new-SELECT,Bash-new-cd,SQL-new-SELECT,failParse,failParse,failParse,,,,,,,,,,,
dm-csv-058,Bash-new-cat,Python-new,Bash-new-ls,Python-new,Python-debug,Python-new,Python-debug,Bash-new-cat,Python-new,Bash-new-cat,Python-new,Bash-new-cat,Python-new,Bash-new-cat,Python-new,Bash-new-cat,Python-new,Bash-new-cat,Python-new,Bash-new-cat
dm-csv-059,Python-new,Python-new,Python-new,Python-new,Python-new,Terminate,,,,,,,,,,,,,,
dm-csv-060,Python-new,Bash-new-ls,Bash-new-cd,Bash-new-ls,Bash-new-cd,Bash-new-ls,Bash-new-cd,Bash-new-ls,Bash-new-cd,Bash-new-ls,Bash-new-cd,Bash-new-ls,Bash-new-cd,Bash-new-ls,Bash-new-cd,Bash-new-ls,Bash-new-cd,Bash-new-ls,Bash-new-cd,Bash-new-ls
dm-csv-061,Bash-new-ls,Python-new,Python-new,Python-new,Python-debug,Python-debug,Python-new,Terminate,,,,,,,,,,,,
dm-csv-062,Python-new,SQL-new-SELECT,Python-new,SQL-new-SELECT,Terminate,,,,,,,,,,,,,,,
dm-csv-064,Bash-new-cat,Bash-new-cat,Python-new,Bash-new-cat,Terminate,,,,,,,,,,,,,,,
data-sa-001,Bash-new-cat,Python-new,Python-new,Python-debug,Python-debug,Python-new,Python-debug,Python-new,Python-debug,failParse,failParse,failParse,,,,,,,,
data-sa-002,Python-new,Python-new,Bash-new-ls,failParse,failParse,failParse,,,,,,,,,,,,,,
data-sa-003,Python-new,Python-new,Bash-new-ls,failParse,failParse,failParse,,,,,,,,,,,,,,
data-sa-004,Python-new,Python-new,Bash-new-ls,failParse,failParse,failParse,,,,,,,,,,,,,,
data-sa-005,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug
data-sa-006,Python-new,Python-debug,Bash-new-cat,Terminate,,,,,,,,,,,,,,,,
data-sa-007,Python-new,Python-debug,Bash-new-cat,Python-new,Python-debug,Bash-new-cat,Python-new,Bash-new-cat,Python-new,Bash-new-cat,Python-new,Bash-new-cat,Python-new,Bash-new-cat,Python-new,Bash-new-cat,Python-new,Bash-new-cat,Python-new,Bash-new-cat
data-sa-008,Python-new,Bash-new-cat,Terminate,,,,,,,,,,,,,,,,,
data-sa-009,Python-new,Bash-new-cat,Bash-new-cat,Bash-new-cat,,,,,,,,,,,,,,,,
data-sa-010,Python-new,Python-new,Python-new,,,,,,,,,,,,,,,,,
data-sa-011,Python-new,Terminate,,,,,,,,,,,,,,,,,,
data-sa-012,Python-new,Python-debug,Python-new,Python-new,Python-debug,Python-new,Python-new,Python-new,,,,,,,,,,,,
data-sa-013,SQL-new-CREATE,SQL-debug-SELECT,SQL-new-CREATE,SQL-debug-SELECT,Bash-new-cat,SQL-new-CREATE,SQL-new-CREATE,Bash-new-cat,SQL-new-CREATE,Bash-new-cat,SQL-new-CREATE,Bash-new-cat,SQL-new-CREATE,Bash-new-cat,SQL-new-CREATE,Bash-new-cat,SQL-new-CREATE,Bash-new-cat,SQL-new-CREATE,Bash-new-cat
data-sa-014,Python-new,Python-new,Python-new,Python-new,,,,,,,,,,,,,,,,
data-sa-015,SQL-new-SELECT,Bash-new-ls,SQL-new-SELECT,failParse,failParse,failParse,,,,,,,,,,,,,,
data-sa-016,Python-new,Python-new,Python-new,Python-new,,,,,,,,,,,,,,,,
data-sa-017,Bash-new-cat,Bash-new-ls,Bash-new-ls,Bash-new-ls,,,,,,,,,,,,,,,,
data-sa-018,Python-new,Python-new,Python-new,Python-new,,,,,,,,,,,,,,,,
data-sa-019,SQL-new-CREATE,Bash-new-pip,SQL-new-CREATE,Terminate,,,,,,,,,,,,,,,,
data-sa-020,Bash-new-ls,Python-new,Python-debug,Python-new,Bash-new-cat,Python-new,Python-new,Python-debug,Terminate,,,,,,,,,,,
data-sa-021,Bash-new-cat,Python-new,Terminate,,,,,,,,,,,,,,,,,
data-sa-022,Python-new,Python-debug,Terminate,,,,,,,,,,,,,,,,,
data-sa-023,Bash-new-cat,Bash-new-cat,Python-new,Bash-new-ls,Python-new,Python-new,Python-new,Python-new,Bash-new-ls,Bash-new-cat,failParse,failParse,failParse,,,,,,,
data-sa-024,Bash-new-cat,Python-new,Bash-new-ls,Python-new,Python-debug,Python-debug,Python-new,Bash-new-ls,Terminate,,,,,,,,,,,
data-sa-025,Bash-new-cat,Bash-new-ls,Bash-new-head,failParse,failParse,failParse,,,,,,,,,,,,,,
data-sa-026,Bash-new-cat,Python-new,Bash-new-ls,Bash-new-mv,failParse,failParse,failParse,,,,,,,,,,,,,
data-sa-027,Bash-new-cat,Bash-new-ls,Bash-new-cat,failParse,failParse,failParse,,,,,,,,,,,,,,
data-sa-028,Bash-new-cat,Python-new,Bash-new-ls,Python-new,Python-new,Bash-new-head,Python-new,Python-new,Python-new,Python-new,Terminate,,,,,,,,,
data-sa-029,Bash-new-cat,Bash-new-cat,Python-new,Bash-new-ls,Python-new,Python-new,Python-new,Terminate,,,,,,,,,,,,
data-sa-030,Bash-new-cat,Bash-new-ls,Bash-new-cat,failParse,failParse,failParse,,,,,,,,,,,,,,
data-sa-031,Bash-new-cat,Bash-new-ls,Python-new,Bash-new-pip,Python-new,Python-debug,Python-new,Python-new,Python-debug,Python-new,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug
data-sa-032,Bash-new-cat,Python-new,Bash-new-ls,Python-new,Bash-new-head,Python-new,Bash-new-ls,Bash-new-head,Terminate,,,,,,,,,,,
data-sa-033,Bash-new-cat,Python-new,Bash-new-ls,Python-new,Python-debug,Python-debug,Bash-new-cat,Terminate,,,,,,,,,,,,
data-sa-034,Bash-new-cat,Bash-new-ls,Python-new,Terminate,,,,,,,,,,,,,,,,
data-sa-035,Bash-new-cat,Bash-new-cat,Bash-new-cat,Bash-new-cat,,,,,,,,,,,,,,,,
data-sa-036,Bash-new-cat,Bash-new-cat,Python-new,Bash-new-ls,Python-new,Python-debug,Python-new,Bash-new-cat,Bash-new-cat,failParse,failParse,failParse,,,,,,,,
data-sa-037,Bash-new-cat,Python-new,Bash-new-ls,Python-new,Python-new,Python-debug,Python-debug,Python-new,Python-new,Python-new,Python-new,,,,,,,,,
data-sa-038,Bash-new-cat,Bash-new-ls,Python-new,Python-new,Python-debug,Python-debug,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Python-new,failParse,failParse,failParse,,,,,
data-sa-039,Bash-new-cat,Python-new,Bash-new-ls,Python-new,Python-new,Python-debug,Python-new,Python-new,Python-new,Python-new,Python-new,Terminate,,,,,,,,
data-sa-040,Bash-new-cat,failParse,failParse,failParse,,,,,,,,,,,,,,,,
data-sa-041,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls
data-sa-042,Bash-new-cat,Bash-new-cat,Python-new,Python-debug,Python-new,Terminate,,,,,,,,,,,,,,
data-sa-043,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-new,Python-new,Python-debug,Python-new,failParse,failParse,failParse,,,,,,,,
data-sa-044,SQL-new-SELECT,SQL-new-CREATE,Bash-new-ls,SQL-new-CREATE,SQL-debug-SELECT,SQL-debug-SELECT,SQL-debug-SELECT,SQL-debug-SELECT,SQL-debug-SELECT,SQL-new-SELECT,Terminate,,,,,,,,,
data-sa-045,Bash-new-cat,Python-new,Bash-new-ls,Python-new,Python-debug,Python-debug,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new
data-sa-046,Bash-new-cat,Bash-new-cat,Python-new,Terminate,,,,,,,,,,,,,,,,
data-sa-047,Bash-new-cat,Python-new,Bash-new-ls,Bash-new-cd,Bash-new-ls,Bash-new-cd,Bash-new-ls,Bash-new-cd,Bash-new-ls,Bash-new-cd,Bash-new-ls,Bash-new-cd,Bash-new-ls,Bash-new-cd,Bash-new-ls,Bash-new-cd,Bash-new-ls,Bash-new-cd,Bash-new-ls,Bash-new-cd
data-sa-048,Bash-new-cat,Python-new,Terminate,,,,,,,,,,,,,,,,,
data-sa-049,Bash-new-cat,Python-new,Python-debug,Python-new,Python-new,Bash-new-cat,failParse,failParse,failParse,,,,,,,,,,,
data-sa-050,Bash-new-cat,Python-new,Bash-new-ls,Python-new,Python-debug,Python-new,Bash-new-cat,failParse,failParse,failParse,,,,,,,,,,
data-sa-051,Python-new,Bash-new-ls,Bash-new-cd,Python-new,Bash-new-ls,Bash-new-cd,Python-new,failParse,Bash-new-cd,Python-new,failParse,Bash-new-cd,Python-new,failParse,Bash-new-cd,Python-new,,,,
data-sa-052,Bash-new-./analyze_co2_emissions.py,Bash-new-chmod,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls
data-sa-053,Python-new,Bash-new-ls,failParse,failParse,failParse,,,,,,,,,,,,,,,
data-sa-054,Bash-new-cat,Python-new,Bash-new-head,Python-new,Python-new,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Python-new
data-sa-055,Bash-new-cat,Python-new,Terminate,,,,,,,,,,,,,,,,,
data-sa-056,Python-new,Python-new,Bash-new-ls,Python-new,Python-new,Bash-new-ls,Python-new,Python-new,Bash-new-ls,Python-new,Python-new,Bash-new-ls,Python-new,Python-new,Bash-new-ls,Python-new,Python-new,Bash-new-ls,Python-new,Python-new
data-sa-057,Python-new,Python-new,Bash-new-ls,failParse,failParse,failParse,,,,,,,,,,,,,,
data-sa-058,Bash-new-cat,Bash-new-ls,Bash-new-cat,Bash-new-cat,Bash-new-cat,Bash-new-cat,Bash-new-cat,Bash-new-cat,Bash-new-cat,Bash-new-cat,Bash-new-cat,Bash-new-cat,Bash-new-cat,Bash-new-cat,Bash-new-cat,Bash-new-cat,Bash-new-cat,Bash-new-cat,Bash-new-cat,Bash-new-cat
data-sa-059,SQL-new-SELECT,SQL-new-CREATE,Bash-new-ls,SQL-new-CREATE,SQL-new-CREATE,SQL-debug-SELECT,SQL-debug-SELECT,SQL-new-CREATE,SQL-debug-SELECT,SQL-new-CREATE,Terminate,,,,,,,,,
data-sa-060,Bash-new-cat,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Python-new
plot-bar-001,Python-new,Bash-new-ls,Bash-new-ls,Bash-new-mv,Bash-new-ls,Bash-new-ls,Bash-new-mv,Bash-new-ls,Bash-new-ls,Bash-new-ls,Bash-new-ls,Bash-new-ls,Bash-new-ls,Bash-new-ls,Bash-new-ls,Bash-new-ls,Bash-new-ls,Bash-new-ls,Bash-new-ls,Bash-new-ls
plot-bar-002,Python-new,Bash-new-ls,failParse,failParse,failParse,,,,,,,,,,,,,,,
plot-bar-003,Bash-new-cat,SQL-new-SELECT,Bash-new-ls,SQL-new-SELECT,SQL-new-SELECT,SQL-debug-SELECT,SQL-debug-SELECT,Bash-new-ls,Terminate,,,,,,,,,,,
plot-bar-004,Python-new,Bash-new-ls,Bash-new-ls,Bash-new-mkdir+mv,Bash-new-ls,Bash-new-ls,Bash-new-ls,Bash-new-ls,Bash-new-ls,Bash-new-ls,Bash-new-ls,Bash-new-ls,Bash-new-ls,Bash-new-ls,Bash-new-ls,Bash-new-ls,Bash-new-ls,Bash-new-ls,failParse,
plot-bar-005,SQL-new-CREATE,SQL-debug-SELECT,SQL-debug-SELECT,SQL-new-CREATE,SQL-new-CREATE,SQL-new-CREATE,SQL-new-CREATE,SQL-new-CREATE,SQL-new-CREATE,SQL-new-CREATE,SQL-new-CREATE,SQL-new-CREATE,SQL-new-CREATE,SQL-new-CREATE,SQL-new-CREATE,SQL-new-CREATE,SQL-new-CREATE,SQL-new-CREATE,SQL-new-CREATE,SQL-new-CREATE
plot-bar-006,Bash-new-cat,Python-new,Bash-new-cat,Python-new,Python-new,Terminate,,,,,,,,,,,,,,
plot-bar-007,SQL-new-CREATE,Bash-new-ls,failParse,failParse,failParse,,,,,,,,,,,,,,,
plot-bar-008,Python-new,Python-debug,Python-new,Python-new,Python-debug,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new
plot-bar-009,Python-new,Bash-new-ls,failParse,failParse,failParse,,,,,,,,,,,,,,,
plot-bar-010,Python-new,Bash-new-ls,failParse,failParse,failParse,,,,,,,,,,,,,,,
plot-bar-011,Python-new,Bash-new-ls,Bash-new-cd,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-new,Python-new,Terminate,,,,,,,,,
plot-bar-012,Bash-new-cat,Bash-new-cat,Python-new,Bash-new-display,Terminate,,,,,,,,,,,,,,,
plot-bar-013,Python-new,Bash-new-ls,Python-new,Python-new,Python-debug,Python-new,Bash-new-ls,Terminate,,,,,,,,,,,,
plot-bar-014,SQL-new-SELECT,Bash-new-ls,SQL-new-SELECT,SQL-new-SELECT,SQL-new-SELECT,Bash-new-ls,Terminate,,,,,,,,,,,,,
plot-bar-015,Python-new,Bash-new-ls,Bash-new-mv,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new
plot-bar-016,SQL-new-SELECT,Bash-new-cd,SQL-new-SELECT,Bash-new-export,Bash-new-ls,Bash-new-cd,SQL-new-SELECT,failParse,failParse,failParse,,,,,,,,,,
plot-bar-017,Python-new,Bash-new-ls,failParse,failParse,failParse,,,,,,,,,,,,,,,
plot-bar-018,Python-new,Python-debug,Python-debug,Python-debug,Python-new,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug
plot-bar-019,Bash-new-cat,SQL-new-SELECT,Bash-new-ls,Python-new,SQL-new-SELECT,SQL-debug-PRAGMA,SQL-new-SELECT,Python-new,Terminate,,,,,,,,,,,
plot-line-001,Python-new,SQL-new-SELECT,SQL-new-PRAGMA,Bash-new-cat,Python-new,SQL-new-SELECT,SQL-new-PRAGMA,Bash-new-cat,Python-new,SQL-new-SELECT,SQL-new-PRAGMA,Bash-new-cat,Python-new,SQL-new-SELECT,SQL-new-PRAGMA,Bash-new-cat,Python-new,SQL-new-SELECT,SQL-new-PRAGMA,Bash-new-cat
plot-line-002,Bash-new-cat,Python-new,Python-new,Python-debug,Terminate,,,,,,,,,,,,,,,
plot-line-003,Python-new,Bash-new-ls,Python-new,SQL-new-SELECT,Bash-new-pip,Python-new,Python-new,Python-new,Python-new,Terminate,,,,,,,,,,
plot-line-004,SQL-new-SELECT,Bash-new-cd,SQL-new-SELECT,Bash-new-mkdir,Bash-new-mkdir,Bash-new-mkdir,Bash-new-mkdir,Bash-new-mkdir,Bash-new-mkdir,Bash-new-mkdir,Bash-new-mkdir,Bash-new-mkdir,Bash-new-mkdir,Bash-new-mkdir,Bash-new-mkdir,Bash-new-mkdir,Bash-new-mkdir,Bash-new-mkdir,Bash-new-mkdir,Bash-new-mkdir
plot-line-005,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new
plot-line-006,Python-new,Terminate,,,,,,,,,,,,,,,,,,
plot-line-007,Bash-new-cat,Bash-new-cat,Bash-new-ls,Bash-new-cd,Bash-new-cat,Bash-new-cat,Bash-new-cd+cat,Bash-new-cat,Python-new,Terminate,,,,,,,,,,
plot-line-008,Bash-new-cat,Python-new,Bash-new-ls,Bash-new-mv,failParse,Bash-new-mv,Bash-new-mv,Bash-new-mv,Bash-new-mv,Bash-new-mv,Bash-new-mv,Bash-new-mv,Bash-new-mv,Bash-new-mv,Bash-new-mv,Bash-new-mv,Bash-new-mv,Bash-new-mv,Bash-new-mv,Bash-new-mv
