Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
dm-csv-012,Bash-new-ls,SQL-new-SELECT,Bash-new-ls,Python-new,Python-debug,SQL-new-SELECT,SQL-debug-PRAGMA,SQL-new-SELECT,SQL-debug-SELECT,SQL-debug-PRAGMA,SQL-new-SELECT,Terminate,,,,,,,,
dm-csv-013,Bash-new-ls,Python-new,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Terminate,,,,,,,,,,,
dm-csv-015,Bash-new-ls,Python-new,SQL-new-PRAGMA,Bash-new-cat,Python-new,Bash-new-cat,Terminate,,,,,,,,,,,,,
dm-csv-016,Bash-new-ls,Bash-new-head,Python-new,Bash-new-cat,Terminate,,,,,,,,,,,,,,,
dm-csv-017,Bash-new-ls,Python-new,Python-debug,Python-new,Bash-new-cat,Terminate,,,,,,,,,,,,,,
dm-csv-018,Bash-new-ls,Python-new,Python-new,Python-new,Python-debug,Python-debug,Python-debug,Python-debug,Terminate,,,,,,,,,,,
dm-csv-019,Bash-new-ls,Bash-new-head,Python-new,Python-debug,Bash-new-ls,Terminate,,,,,,,,,,,,,,
dm-csv-020,Bash-new-ls,Bash-new-head,Python-new,Python-debug,Bash-new-cat,Terminate,,,,,,,,,,,,,,
dm-csv-021,Bash-new-ls,Python-new,Python-new,Python-new,Python-new,Python-new,Terminate,,,,,,,,,,,,,
dm-csv-022,Bash-new-ls,Bash-new-cat,Python-new,Python-new,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Terminate,,,,,,,
dm-csv-023,Bash-new-ls,Python-new,Python-new,Python-debug,Python-new,Terminate,,,,,,,,,,,,,,
dm-csv-024,Bash-new-ls,Bash-new-cat,Python-new,Bash-new-pip,Python-new,Python-debug,Python-new,Python-new,Python-debug,Terminate,,,,,,,,,,
dm-csv-025,Bash-new-ls,Bash-new-cat,Python-new,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Python-new,Terminate,,,,,,,,,
dm-csv-026,Bash-new-ls,Bash-new-cat,Bash-new-cat,Python-new,Bash-new-pip,Python-new,Python-debug,Python-debug,Bash-new-sqlite3,Bash-new-apt-get,Bash-new-sqlite3,Python-new,Python-debug,Terminate,,,,,,
dm-csv-027,Bash-new-ls,Bash-new-head,Python-new,Bash-new-head,Python-new,Bash-new-head,Terminate,,,,,,,,,,,,,
dm-csv-028,Bash-new-cat,Bash-new-ls,Python-new,Python-new,Python-debug,Python-new,Python-new,Terminate,,,,,,,,,,,,
dm-csv-029,Bash-new-ls,Python-new,Python-debug,Terminate,,,,,,,,,,,,,,,,
dm-csv-030,Bash-new-ls,Bash-new-sort,Bash-new-head,Python-new,Python-new,Terminate,,,,,,,,,,,,,,
dm-csv-031,Bash-new-ls,SQL-new-SELECT,SQL-debug-SELECT,SQL-new-SELECT,SQL-debug-SELECT,Terminate,,,,,,,,,,,,,,
dm-csv-032,Bash-new-ls,Python-new,Python-new,Terminate,,,,,,,,,,,,,,,,
dm-csv-033,Bash-new-cat,Bash-new-ls,Bash-new-cat,Python-new,Python-new,Python-debug,Python-new,Python-new,Python-new,Terminate,,,,,,,,,,
dm-csv-034,Bash-new-cat,Bash-new-ls,Python-new,Python-new,Python-new,Terminate,,,,,,,,,,,,,,
dm-csv-035,Bash-new-ls,Bash-new-head,Bash-new-head,Python-new,Bash-new-head,Terminate,,,,,,,,,,,,,,
dm-csv-036,Bash-new-ls,Python-new,Python-debug,Python-new,Python-debug,Python-new,Terminate,,,,,,,,,,,,,
dm-csv-037,Bash-new-ls,Bash-new-head,SQL-new-SELECT,Bash-new-head,SQL-new-SELECT,Terminate,,,,,,,,,,,,,,
dm-csv-038,Bash-new-ls,Python-new,Python-debug,Python-new,Python-new,Python-debug,Python-new,Terminate,,,,,,,,,,,,
dm-csv-039,Bash-new-ls,Bash-new-head,Python-new,Bash-new-head,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-debug,
dm-csv-040,Bash-new-cat,Python-new,Python-debug,Bash-new-ls,Python-new,Python-debug,Python-new,Python-new,Terminate,,,,,,,,,,,
dm-csv-041,Bash-new-ls,Python-new,Python-new,Python-new,Python-debug,Terminate,,,,,,,,,,,,,,
dm-csv-042,Bash-new-ls,Bash-new-head,Bash-new-ls,Bash-new-head,Python-new,Terminate,,,,,,,,,,,,,,
dm-csv-043,Bash-new-cat,Bash-new-ls,Bash-new-cat,Python-new,Python-debug,Python-debug,Python-new,Python-debug,Python-debug,Terminate,,,,,,,,,,
dm-csv-044,Bash-new-ls,Bash-new-head,Python-new,Bash-new-head,Terminate,,,,,,,,,,,,,,,
dm-csv-045,Bash-new-head,Bash-new-find,Bash-new-cat,Bash-new-find,Bash-new-find,Bash-new-cat,Bash-new-ls,Python-new,Python-new,Python-debug,Python-debug,Terminate,,,,,,,,
dm-csv-046,Bash-new-ls,Python-new,Python-new,Python-new,Terminate,,,,,,,,,,,,,,,
dm-csv-047,Bash-new-ls,Python-new,Python-debug,Python-debug,Python-new,Terminate,,,,,,,,,,,,,,
dm-csv-048,Bash-new-ls,Python-new,Python-new,Terminate,,,,,,,,,,,,,,,,
dm-csv-050,Bash-new-ls,Bash-new-head,Python-new,Bash-new-head,Terminate,,,,,,,,,,,,,,,
dm-csv-051,Bash-new-ls,Bash-new-cat,Bash-new-head,Python-new,Python-new,Python-new,Terminate,,,,,,,,,,,,,
dm-csv-052,Bash-new-cat,Bash-new-ls,Bash-new-head,Python-new,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug,Terminate,,,,,,,
dm-csv-053,Bash-new-cat,Bash-new-cat,Bash-new-ls,Python-new,Python-debug,Bash-new-ls,Bash-new-head,Python-new,Terminate,,,,,,,,,,,
dm-csv-054,Bash-new-cat,Bash-new-ls,Python-new,Python-new,Python-new,Terminate,,,,,,,,,,,,,,
dm-csv-055,Bash-new-ls,Bash-new-head,Python-new,Bash-new-head,Terminate,,,,,,,,,,,,,,,
dm-csv-056,Bash-new-cat,Bash-new-ls,Bash-new-head,Python-new,Python-new,Bash-new-cat,Terminate,,,,,,,,,,,,,
dm-csv-057,Bash-new-ls,Bash-new-head,Bash-new-head,Python-new,Bash-new-head,Terminate,,,,,,,,,,,,,,
dm-csv-058,Bash-new-cat,Bash-new-ls,Python-new,Python-new,Python-new,Python-debug,Python-debug,Python-new,Terminate,,,,,,,,,,,
dm-csv-059,Bash-new-ls,Bash-new-head,Python-new,Python-debug,Python-new,Terminate,,,,,,,,,,,,,,
dm-csv-060,Bash-new-ls,Bash-new-head,Python-new,Bash-new-head,Bash-new-ls,Bash-new-head,Python-new,Python-new,Terminate,,,,,,,,,,,
dm-csv-061,Bash-new-ls,Python-new,Python-debug,Python-new,Python-new,Python-new,Python-debug,Python-new,Terminate,,,,,,,,,,,
dm-csv-062,Bash-new-ls,SQL-new-SELECT,SQL-new-SELECT,SQL-debug-SELECT,SQL-debug-SELECT,SQL-new-SELECT,SQL-debug-SELECT,SQL-new-SELECT,SQL-debug-SELECT,Terminate,,,,,,,,,,
dm-csv-064,Bash-new-ls,Bash-new-head,Python-new,Bash-new-cat,Terminate,,,,,,,,,,,,,,,
data-sa-001,Bash-new-ls,Python-new,Python-new,Python-debug,Python-debug,Python-new,Python-new,Python-debug,Terminate,,,,,,,,,,,
data-sa-002,Bash-new-ls,Bash-new-cat,Python-new,Python-new,Python-new,Python-debug,Python-debug,Python-new,Terminate,,,,,,,,,,,
data-sa-003,Bash-new-cat,Bash-new-ls,Python-new,Python-new,Python-new,Terminate,,,,,,,,,,,,,,
data-sa-004,Bash-new-ls,Python-new,Python-new,Python-debug,Python-new,Python-new,Python-new,Terminate,,,,,,,,,,,,
data-sa-005,Bash-new-head,Bash-new-mkdir,Bash-new-find,SQL-new-SELECT,Bash-new-echo,Terminate,,,,,,,,,,,,,,
data-sa-006,Bash-new-head,Bash-new-grep,Python-new,Python-new,Bash-new-echo,Terminate,,,,,,,,,,,,,,
data-sa-007,Bash-new-cat,Bash-new-head,Bash-new-grep,Python-new,Terminate,,,,,,,,,,,,,,,
data-sa-008,Bash-new-head,Bash-new-grep,SQL-new-SELECT,Bash-new-cat,Terminate,,,,,,,,,,,,,,,
data-sa-009,Bash-new-head,Bash-new-grep,Python-new,Python-new,Python-new,Bash-new-echo,Terminate,,,,,,,,,,,,,
data-sa-010,Bash-new-cat,Bash-new-grep,Python-new,Bash-new-cat,Terminate,,,,,,,,,,,,,,,
data-sa-011,Bash-new-cat,Bash-new-grep,Python-new,Bash-new-cat,Terminate,,,,,,,,,,,,,,,
data-sa-012,Bash-new-head,Python-new,Python-debug,Python-debug,Python-debug,Terminate,,,,,,,,,,,,,,
data-sa-013,Bash-new-cat,Bash-new-grep,Python-new,Bash-new-echo,Terminate,,,,,,,,,,,,,,,
data-sa-014,Bash-new-head,Bash-new-grep,Python-new,Bash-new-echo,Terminate,,,,,,,,,,,,,,,
data-sa-015,Bash-new-ls,Bash-new-head,Python-new,Python-new,Python-new,Bash-new-cp,Python-new,Bash-new-cp,Python-new,Bash-new-cp,Python-new,Bash-new-cp,Python-new,Terminate,,,,,,
data-sa-016,Bash-new-cat,Bash-new-ls,Python-new,Python-debug,Python-new,Python-new,Python-new,Python-new,Terminate,,,,,,,,,,,
data-sa-017,Bash-new-ls,Python-new,Python-debug,Python-new,Python-new,Python-new,Terminate,,,,,,,,,,,,,
data-sa-018,Bash-new-cat,Bash-new-ls,Bash-new-cat,Python-new,Bash-new-pip,Python-new,Python-debug,Python-debug,Python-debug,Terminate,,,,,,,,,,
data-sa-019,Python-new,Bash-new-pip,Python-new,Bash-new-cat,Terminate,,,,,,,,,,,,,,,
data-sa-020,Bash-new-ls,Python-new,Python-debug,Python-new,Python-new,Terminate,,,,,,,,,,,,,,
data-sa-021,Bash-new-cat,Python-new,Bash-new-ls,Terminate,,,,,,,,,,,,,,,,
data-sa-022,Bash-new-ls,Bash-new-csvkit,Python-new,Python-debug,Python-new,Python-debug,Bash-new-cat,Python-new,Python-new,Terminate,,,,,,,,,,
data-sa-023,Bash-new-cat,Bash-new-cat,Python-new,Bash-new-ls,Python-new,Python-debug,Python-new,Terminate,,,,,,,,,,,,
data-sa-024,SQL-new-SELECT,Bash-new-ls,SQL-new-SELECT,SQL-debug-SELECT,SQL-debug-SELECT,SQL-new-SELECT,SQL-debug-SELECT,Terminate,,,,,,,,,,,,
data-sa-025,Bash-new-ls,Bash-new-head,Python-new,Python-new,Python-debug,Terminate,,,,,,,,,,,,,,
data-sa-026,Bash-new-ls,Python-new,Python-new,Python-debug,Python-new,Python-debug,Python-debug,Python-new,Python-debug,Python-new,Python-new,Python-debug,Python-new,Python-debug,Python-debug,Python-new,Python-debug,Terminate,,
data-sa-027,Bash-new-ls,Bash-new-head,SQL-new-SELECT,SQL-debug-SELECT,Bash-new-cat,Terminate,,,,,,,,,,,,,,
data-sa-028,Bash-new-ls,Bash-new-head,Bash-new-head,Python-new,Python-new,Python-debug,Python-new,Terminate,,,,,,,,,,,,
data-sa-029,Bash-new-cat,Bash-new-cat,Python-new,Bash-new-pip,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-debug,Terminate,,,,,,,
data-sa-030,Bash-new-ls,Bash-new-head,SQL-new-SELECT,SQL-new-SELECT,SQL-new-SELECT,SQL-new-SELECT,SQL-debug-SELECT,SQL-debug-SELECT,Terminate,,,,,,,,,,,
data-sa-031,Bash-new-ls,Bash-new-cat,Python-new,Python-new,Python-debug,Python-debug,Python-new,Python-new,Python-debug,Python-debug,Python-debug,Python-new,Bash-new-head,Python-new,Python-new,Python-new,Python-new,Python-new,Python-debug,Python-debug
data-sa-032,Bash-new-ls,Bash-new-head,Python-new,Python-new,Terminate,,,,,,,,,,,,,,,
data-sa-033,Bash-new-ls,Bash-new-head,Bash-new-head,Python-new,Python-debug,Python-debug,Python-new,Terminate,,,,,,,,,,,,
data-sa-034,Bash-new-cat,Bash-new-ls,Python-new,Python-new,Python-new,Terminate,,,,,,,,,,,,,,
data-sa-035,Bash-new-ls,Bash-new-cat,Bash-new-head,Bash-new-head,Bash-new-head,Python-new,Python-new,Python-debug,Python-debug,Terminate,,,,,,,,,,
data-sa-036,Bash-new-ls,Bash-new-head,Python-new,Python-new,Terminate,,,,,,,,,,,,,,,
data-sa-037,Bash-new-cat,Bash-new-ls,Bash-new-head,Python-new,Python-new,Python-debug,Python-new,Terminate,,,,,,,,,,,,
data-sa-038,Bash-new-cat,Bash-new-ls,Bash-new-head,Python-new,Python-new,Terminate,,,,,,,,,,,,,,
data-sa-039,Bash-new-ls,Python-new,Python-new,Python-debug,Python-debug,Python-new,Python-new,Python-debug,Python-new,Python-debug,Terminate,,,,,,,,,
data-sa-040,Bash-new-ls,Bash-new-head,SQL-new-SELECT,SQL-new-SELECT,SQL-new-SELECT,SQL-debug-SELECT,SQL-debug-SELECT,SQL-new-SELECT,Terminate,,,,,,,,,,,
data-sa-041,Bash-new-cat,Bash-new-ls,Python-new,Python-new,Bash-new-pip,Python-new,Python-new,Terminate,,,,,,,,,,,,
data-sa-042,Bash-new-cat,Bash-new-head,Python-new,Python-debug,Bash-new-cat,Terminate,,,,,,,,,,,,,,
data-sa-043,Bash-new-ls,Python-new,Terminate,,,,,,,,,,,,,,,,,
data-sa-044,SQL-new-SELECT,Bash-new-ls,SQL-new-SELECT,SQL-debug-SELECT,SQL-new-SELECT,SQL-new-SELECT,SQL-new-SELECT,SQL-debug-SELECT,SQL-debug-SELECT,Bash-new-cat,SQL-new-SELECT,Terminate,,,,,,,,
data-sa-045,Bash-new-cat,Python-new,Bash-new-ls,Python-new,Python-new,Python-debug,Python-new,Terminate,,,,,,,,,,,,
data-sa-046,Bash-new-cat,Bash-new-ls,Python-new,Python-new,Python-debug,Python-debug,Python-new,Python-new,Python-new,Terminate,,,,,,,,,,
data-sa-047,Bash-new-ls,Bash-new-head,Bash-new-head,Python-new,Python-debug,Python-debug,Terminate,,,,,,,,,,,,,
data-sa-048,Bash-new-cat,Bash-new-ls,Bash-new-head,Python-new,Bash-new-cat,Terminate,,,,,,,,,,,,,,
data-sa-049,Bash-new-ls,Bash-new-head,Python-new,Bash-new-cat,Terminate,,,,,,,,,,,,,,,
data-sa-050,Bash-new-ls+cat,Python-new,Python-new,Python-debug,Python-debug,Python-new,Terminate,,,,,,,,,,,,,
data-sa-051,Bash-new-ls,Python-new,Python-debug,Python-new,Python-debug,Terminate,,,,,,,,,,,,,,
data-sa-052,Bash-new-ls,Python-new,Python-new,Python-debug,Python-debug,Python-debug,Python-new,Python-debug,Terminate,,,,,,,,,,,
data-sa-053,Bash-new-ls,SQL-new-SELECT,SQL-new-SELECT,SQL-debug-SELECT,SQL-debug-SELECT,SQL-new-SELECT,SQL-new-SELECT,Terminate,,,,,,,,,,,,
data-sa-054,Bash-new-cat,Bash-new-ls,Python-new,Bash-new-head,Python-new,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-new,Python-debug,Python-new,Python-new,Python-new,Python-debug
data-sa-055,Bash-new-cat,Bash-new-ls,Python-new,Bash-new-head,Python-new,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug,Bash-new-cat+python,Bash-debug-cat+python,Python-new,Python-debug,Python-debug,Python-debug,Bash-new-sed+python,Bash-new-sed+python,Bash-new-sed+python
data-sa-056,Bash-new-cat,Bash-new-ls,Bash-new-cat,Python-new,Bash-new-head,Python-new,Bash-new-cat,Python-new,Bash-new-head,Python-new,Bash-new-sed,Python-new,Bash-new-cat,Python-new,Bash-new-sed,Python-new,Bash-new-cat,Python-new,Python-new,Python-new
data-sa-057,Bash-new-cat,Bash-new-ls,Bash-new-head,Python-new,Python-debug,Python-debug,Python-new,Python-debug,Python-debug,Python-debug,Bash-new-sed,Python-new,Bash-new-sed,Python-new,Bash-new-sed,Python-new,Bash-new-sed,Python-new,Bash-new-sed,Python-new
data-sa-058,Bash-new-cat,Python-new,Bash-new-ls,Bash-new-cat,Python-new,Terminate,,,,,,,,,,,,,,
data-sa-059,Bash-new-cat,Bash-new-ls,Python-new,Python-new,Python-debug,Python-debug,Python-new,Python-new,Python-debug,Python-new,Terminate,,,,,,,,,
data-sa-060,Bash-new-ls,Python-new,Python-debug,Python-new,Python-new,Python-debug,Python-debug,Python-new,Terminate,,,,,,,,,,,
plot-bar-001,Bash-new-ls,Bash-new-head,Python-new,Bash-new-ls,Terminate,,,,,,,,,,,,,,,
plot-bar-002,Python-new,Bash-new-ls,Bash-new-unzip,SQL-new-SELECT,SQL-new-SELECT,Python-new,Terminate,,,,,,,,,,,,,
plot-bar-003,Bash-new-ls,Python-new,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Terminate,,,,,,,,,,,
plot-bar-004,Python-new,Bash-new-ls,Python-new,Bash-new-ls,Terminate,,,,,,,,,,,,,,,
plot-bar-005,Bash-new-ls,Bash-new-head,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Terminate,,,,,,,,,
plot-bar-006,Bash-new-ls,Bash-new-cat,Python-new,Python-new,Python-debug,Terminate,,,,,,,,,,,,,,
plot-bar-007,Bash-new-ls,Bash-new-head,Python-new,Python-new,Terminate,,,,,,,,,,,,,,,
plot-bar-008,Bash-new-ls,Bash-new-head,Python-new,Python-new,Python-new,Python-debug,Bash-new-cat,Python-new,Python-new,Python-new,Terminate,,,,,,,,,
plot-bar-009,Bash-new-ls,Python-new,Python-new,Python-debug,Python-debug,Python-new,Python-new,Terminate,,,,,,,,,,,,
plot-bar-010,Bash-new-ls,Python-new,Python-new,Python-debug,Python-debug,Python-debug,Python-new,Terminate,,,,,,,,,,,,
plot-bar-011,Bash-new-python,Bash-debug-python,Bash-debug-python,Bash-debug-python,Python-new,Bash-new-ls,Python-new,Python-debug,Python-new,Python-debug,Bash-new-cat,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Terminate,,
plot-bar-012,Bash-new-python,Bash-debug-python,Python-new,Bash-new-ls,Python-new,Python-new,Terminate,,,,,,,,,,,,,
plot-bar-013,Bash-new-ls,Python-new,Python-new,Python-new,Python-new,Terminate,,,,,,,,,,,,,,
plot-bar-014,Bash-new-python,Bash-debug-python,Bash-debug-python,Python-new,Bash-new-ls,Python-new,Python-new,Terminate,,,,,,,,,,,,
plot-bar-015,Bash-new-ls,Bash-new-head,Python-new,Bash-new-ls,Terminate,,,,,,,,,,,,,,,
plot-bar-016,Bash-new-sqlite3,Bash-new-apt-get,Bash-new-sqlite3,Bash-debug-sqlite3,Bash-new-sqlite3,Bash-new-sqlite3,Bash-new-sqlite3,Bash-debug-sqlite3,Bash-new-sqlite3,Bash-new-sqlite3,Python-new,Bash-new-sqlite3,Bash-new-sqlite3,Python-new,Bash-new-sqlite3,Bash-new-cat,Python-new,Python-new,Python-new,Python-new
plot-bar-017,Bash-new-ls,Bash-new-head,Python-new,Bash-new-ls,Terminate,,,,,,,,,,,,,,,
plot-bar-018,Bash-new-ls,Python-new,Python-new,Python-debug,Python-new,Python-new,Terminate,,,,,,,,,,,,,
plot-bar-019,Python-new,Bash-new-ls,Python-new,Python-debug,Python-new,Terminate,,,,,,,,,,,,,,
plot-line-001,Bash-new-ls,Bash-new-head,Python-new,Bash-new-ls,Terminate,,,,,,,,,,,,,,,
plot-line-002,Bash-new-ls,Python-new,Python-debug,Python-new,Python-new,Python-debug,Python-new,Python-new,Python-new,Terminate,,,,,,,,,,
plot-line-003,Bash-new-ls,Python-new,Python-new,Python-new,Python-debug,Python-debug,Python-debug,Python-new,Python-debug,Terminate,,,,,,,,,,
plot-line-004,Bash-new-sqlite3,Bash-new-apt-get,Bash-new-sqlite3,Bash-new-sqlite3,Bash-new-sqlite3,SQL-new-SELECT,Bash-new-cat,SQL-new-SELECT,SQL-new-SELECT,Python-new,Python-debug,Python-new,Bash-new-cat,Python-new,Bash-new-sqlite3,SQL-new-SELECT,Python-new,Bash-new-ls,Bash-new-cat,Python-new
plot-line-005,Bash-new-cat,Bash-new-cat,Bash-new-ls,Python-new,Python-debug,Python-new,Python-debug,Bash-new-ls,Terminate,,,,,,,,,,,
plot-line-006,Bash-new-ls,Python-new,Python-new,Python-debug,Python-new,Python-new,Python-debug,Terminate,,,,,,,,,,,,
plot-line-007,Bash-new-cat,Bash-new-ls,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Python-debug,Terminate,,,,,,,,,,
plot-line-008,Bash-new-cat,Bash-new-ls,Python-new,Python-new,Bash-new-cat,Python-new,Python-new,Python-new,Terminate,,,,,,,,,,,
plot-line-009,Bash-new-ls,Python-new,Python-new,Python-new,Terminate,,,,,,,,,,,,,,,
plot-line-010,Bash-new-ls,Bash-new-head,SQL-new-SELECT,Bash-new-ls,Terminate,,,,,,,,,,,,,,,
plot-line-011,Bash-new-ls,Python-new,Python-new,Python-debug,Terminate,,,,,,,,,,,,,,,
plot-line-012,Python-new,Bash-new-ls,Python-new,Python-debug,Python-debug,Python-debug,Python-debug,Terminate,,,,,,,,,,,,
plot-line-013,Bash-new-ls,Python-new,Python-new,Python-debug,Python-debug,Python-debug,Python-new,Python-new,Python-debug,Python-debug,Terminate,,,,,,,,,
plot-line-014,Bash-new-ls,SQL-new-SELECT,SQL-debug-SELECT,Terminate,,,,,,,,,,,,,,,,
plot-line-015,Bash-new-ls,Python-new,Python-new,Python-new,Python-debug,Bash-new-ls,Terminate,,,,,,,,,,,,,
plot-line-016,Python-new,Bash-new-ls,Python-new,Python-debug,Python-new,Terminate,,,,,,,,,,,,,,
plot-pie-001,Bash-new-ls,Python-new,Python-debug,Python-new,Terminate,,,,,,,,,,,,,,,
plot-pie-002,Bash-new-ls,Bash-new-head,Python-new,Python-new,Python-debug,Terminate,,,,,,,,,,,,,,
plot-pie-003,Bash-new-ls,Python-new,Python-new,Python-debug,Python-new,Terminate,,,,,,,,,,,,,,
plot-pie-004,Bash-new-python,Bash-debug-python,Bash-new-ls,Python-new,Python-new,Bash-new-ls,Terminate,,,,,,,,,,,,,
plot-pie-005,Bash-new-cat,Bash-new-ls,Python-new,Python-debug,Python-new,Terminate,,,,,,,,,,,,,,
plot-pie-006,Bash-new-ls,Bash-new-head,Python-new,Bash-new-sed,Python-new,Bash-new-sed,Python-new,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug,Python-debug
plot-pie-007,Bash-new-ls,Python-new,Python-debug,Python-new,Python-new,Terminate,,,,,,,,,,,,,,
plot-pie-008,Bash-new-ls,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-debug,Python-new,Python-new,Python-debug,Python-debug,Terminate,,,,
plot-scatter-001,Bash-new-ls,Python-new,Python-new,Bash-new-pip,Python-new,Python-debug,Python-debug,Terminate,,,,,,,,,,,,
plot-scatter-002,Bash-new-cat,Python-new,Bash-new-ls,Python-new,Python-new,Python-debug,Python-new,Python-new,Python-debug,Python-debug,Python-new,Python-debug,Python-new,Python-new,Python-new,Terminate,,,,
plot-scatter-003,Bash-new-ls,Python-new,Terminate,,,,,,,,,,,,,,,,,
plot-scatter-004,Bash-new-cat,Bash-new-ls,Python-new,Python-debug,Python-new,Python-debug,Terminate,,,,,,,,,,,,,
plot-scatter-005,Python-new,Bash-new-ls,Python-new,Python-debug,Bash-new-ls,Python-new,Python-debug,Terminate,,,,,,,,,,,,
plot-scatter-006,Python-new,Bash-new-ls,Python-new,Python-new,Python-new,Bash-new-ls,Terminate,,,,,,,,,,,,,
ml-binary-001,Bash-new-ls,Python-new,Python-debug,Python-new,Python-debug,Python-new,Terminate,,,,,,,,,,,,,
ml-binary-002,Bash-new-ls,Bash-new-head,Python-new,Python-new,Python-new,Python-new,Python-new,Python-debug,Python-debug,Python-debug,Python-debug,Terminate,,,,,,,,
ml-binary-003,Bash-new-cat,Bash-new-head,Python-new,Python-debug,Bash-new-python,Bash-new-head,Python-new,Terminate,,,,,,,,,,,,
ml-binary-004,Bash-new-ls,Bash-new-head,Python-new,Python-new,Python-debug,Python-new,Python-new,Python-debug,Python-new,Terminate,,,,,,,,,,
ml-binary-005,Bash-new-ls,Bash-new-head,Python-new,Python-new,Python-debug,Python-new,Python-new,Terminate,,,,,,,,,,,,
ml-binary-006,Bash-new-ls,Bash-new-head,Python-new,Python-new,Python-debug,Terminate,,,,,,,,,,,,,,
ml-binary-007,Bash-new-ls,Python-new,Python-new,Python-debug,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Python-new,Bash-new-echo,Python-new,Python-debug
ml-binary-008,Bash-new-ls,SQL-new-SELECT,SQL-new-SELECT,SQL-debug-SELECT,SQL-debug-SELECT,SQL-debug-SELECT,Bash-new-ls,SQL-new-SELECT,SQL-debug-SELECT,Bash-new-ls,Bash-new-python,failParse,Bash-new-ls,Bash-new-python,failParse,Bash-new-ls,Bash-new-python,failParse,Bash-new-ls,Bash-new-python
ml-binary-009,Bash-new-ls,Bash-new-cat,Python-new,Python-new,Python-debug,Python-debug,Python-new,Python-debug,Bash-new-ls,Terminate,,,,,,,,,,
ml-binary-010,Bash-new-cat,Bash-new-head,Bash-new-ls,Bash-new-head,Python-new,Python-new,Python-new,Python-new,Terminate,,,,,,,,,,,
ml-binary-011,Bash-new-ls,Bash-new-cat,Python-new,Python-new,Python-new,Python-debug,Python-debug,Python-debug,Python-debug,Python-new,Terminate,,,,,,,,,
ml-binary-012,Bash-new-ls,Python-new,Python-debug,Python-debug,Python-new,Terminate,,,,,,,,,,,,,,
ml-binary-013,Bash-new-ls,Bash-new-cat,Python-new,failParse,failParse,failParse,,,,,,,,,,,,,,
