0,1,2,Cluster
0.0160857908847185,0.05392156862745098,0.007002089417204248,0
0.10455764075067024,0.0,0.0002984268010179161,0
0.029490616621983917,0.014705882352941176,0.0035311451469773477,0
0.8498659517426274,0.0,6.014359713412896e-05,3
0.10455764075067024,0.0,0.0011908145834475942,0
0.024128686327077747,0.024509803921568627,0.0066129603437464326,0
0.06166219839142091,0.0196078431372549,0.009997269194292028,0
0.128686327077748,0.014705882352941176,0.009880132378921273,4
0.06166219839142091,0.0,0.0011965711848875749,0
0.5227882037533512,0.0,0.00040135827154175386,1
0.0,0.07352941176470588,0.03175049228250249,0
0.13672922252010725,0.024509803921568627,0.009859941314169101,4
0.38605898123324395,0.004901960784313725,0.0071057082431239035,2
0.053619302949061656,0.004901960784313725,0.004462712186968686,0
0.24396782841823056,0.0196078431372549,0.00813676997665999,4
0.4155495978552279,0.004901960784313725,0.002305160879110367,2
0.045576407506702415,0.00980392156862745,0.010064544103657775,0
0.45576407506702415,0.004901960784313725,0.0014033505997963422,2
0.07238605898123324,0.004901960784313725,0.0035548589081330897,0
1.0,0.0,0.0004038212950434373,3
0.034852546916890076,0.014705882352941176,0.006639881763415996,0
0.7345844504021448,0.0,0.0007154224078145435,1
0.18498659517426275,0.004901960784313725,0.0023664214287627016,4
0.053619302949061656,0.024509803921568627,0.014336457888670478,0
0.1742627345844504,0.00980392156862745,0.004125793483784929,4
0.11796246648793565,0.014705882352941176,0.005052405836964742,4
0.005361930294906166,0.12745098039215685,0.040672909476583155,0
0.19302949061662197,0.00980392156862745,0.0022738575687924613,4
0.045576407506702415,0.0196078431372549,0.004786112900701346,0
0.034852546916890076,0.00980392156862745,0.0007553749401965006,0
0.18498659517426275,0.0,0.00027794933818415314,4
0.4316353887399464,0.0,0.005587569292225853,2
0.1554959785522788,0.0,0.0007485013862383145,4
0.16085790884718498,0.00980392156862745,0.006749429029624587,4
0.1903485254691689,0.0,0.0004639648921775663,4
0.021447721179624665,0.044117647058823525,0.008987859155724231,0
0.6943699731903485,0.004901960784313725,0.0006856370073290701,1
0.39946380697050937,0.004901960784313725,0.0034028674462326983,2
0.13941018766756033,0.004901960784313725,0.0007177135924672722,4
0.0777479892761394,0.0,0.003575450930199489,0
0.034852546916890076,0.024509803921568627,0.021873739400943996,0
0.053619302949061656,0.004901960784313725,0.002188768698751748,0
0.646112600536193,0.0,0.0075107352740908405,1
0.6166219839142091,0.0,0.0006047295492795872,1
0.09651474530831099,0.0,0.0017742361154568043,0
0.5040214477211796,0.004901960784313725,0.0027451256120506005,1
0.11528150134048257,0.0196078431372549,0.004329479799412512,4
0.5093833780160858,0.004901960784313725,0.0011315588203663976,1
0.02680965147453083,0.0392156862745098,0.04769307061273581,0
0.005361930294906166,0.11274509803921569,0.04891891168156198,0
0.0,0.10784313725490197,0.03363943082963653,0
0.0,0.03431372549019608,0.012086600479115351,0
0.0160857908847185,0.0,0.00025529524993029787,0
0.30831099195710454,0.004901960784313725,0.006125797206959987,2
0.14745308310991956,0.0,0.0003854918178216075,4
0.7292225201072386,0.0,0.00031775867152531465,1
0.08310991957104558,0.00980392156862745,0.0024261067889662846,0
0.15013404825737264,0.0,0.0027886008408361273,4
0.43699731903485256,0.00980392156862745,0.002362841452742813,2
0.18498659517426275,0.004901960784313725,0.0024398538968826568,4
0.6032171581769437,0.0,0.0009730374822057292,1
0.13941018766756033,0.0,0.001827534798440906,4
0.43967828418230565,0.014705882352941176,0.004721845171192306,2
0.7184986595174263,0.00980392156862745,0.002070600850287264,1
0.0482573726541555,0.0196078431372549,0.014015777956712935,0
0.00804289544235925,0.0392156862745098,0.007449758258539281,0
0.002680965147453083,0.09313725490196079,0.06116552276886228,0
0.6595174262734584,0.004901960784313725,0.0038350135115454934,1
0.0,0.044117647058823525,0.008012072251935228,0
0.06166219839142091,0.029411764705882356,0.026878030360201435,0
0.6032171581769437,0.0,0.0007959861881661172,1
0.010723860589812333,0.024509803921568627,0.007099636603794172,0
0.053619302949061656,0.004901960784313725,0.0038862787681502994,0
0.0482573726541555,0.00980392156862745,0.0036833943671511714,0
0.0160857908847185,0.014705882352941176,0.006491957154274197,0
0.058981233243967826,0.014705882352941176,0.004025325036762774,0
0.2064343163538874,0.00980392156862745,0.004865416529493919,4
0.0482573726541555,0.0,0.0006697132739926055,0
0.41823056300268097,0.0,0.0023749560915941165,2
0.2064343163538874,0.0196078431372549,0.019703615217303832,4
0.064343163538874,0.00980392156862745,0.00584515572680888,0
0.024128686327077747,0.004901960784313725,0.0015157618468208452,0
0.35656836461126007,0.004901960784313725,0.010626800817437405,2
0.018766756032171584,0.0,0.0004449194197517587,0
0.053619302949061656,0.004901960784313725,0.0049079752844183545,0
0.43967828418230565,0.004901960784313725,0.0011629766899169402,2
0.6970509383378016,0.0,0.0034411302299332683,1
0.2520107238605898,0.014705882352941176,0.011564095819060562,4
0.32439678284182305,0.00980392156862745,0.0026503564868521085,2
0.4691689008042895,0.0,0.0007290263166901203,2
0.010723860589812333,0.07352941176470588,0.01455054045465982,0
0.0,0.7009803921568627,0.06552690731456404,5
0.09115281501340483,0.014705882352941176,0.00803770488023763,0
0.21179624664879357,0.0,0.0007683201334844178,4
0.0,0.044117647058823525,0.014946285323802386,0
0.2520107238605898,0.0196078431372549,0.02036762916947277,4
0.05630026809651474,0.0196078431372549,0.009993288260957913,0
0.24128686327077747,0.0,0.000996092527773812,4
0.24664879356568364,0.004901960784313725,0.002242353779817441,4
0.010723860589812333,0.0,0.0009167029795567618,0
0.2868632707774799,0.024509803921568627,0.0040226901744121355,2
0.002680965147453083,0.00980392156862745,0.008817194538904099,0
0.02680965147453083,0.0,0.0027202662585684937,0
0.22788203753351208,0.0,0.0004831249238360102,4
0.24396782841823056,0.0,0.00542724364615116,4
0.32171581769436997,0.0,0.0008085017843316478,2
0.5335120643431636,0.0,0.0003558496163769296,1
0.45576407506702415,0.0,0.0002826749065304061,2
0.06166219839142091,0.004901960784313725,0.0008594233632385436,0
0.8096514745308311,0.0,0.0001589509352830551,3
0.24664879356568364,0.0,0.0014876948348249185,4
0.08310991957104558,0.00980392156862745,0.0027306625089302504,0
0.0160857908847185,0.029411764705882356,0.007849913658138351,0
0.6246648793565683,0.0,0.0009663071272883383,1
0.024128686327077747,0.024509803921568627,0.006550840599849326,0
0.43967828418230565,0.0,0.0035236415172396614,2
0.45576407506702415,0.004901960784313725,0.002258105674304951,2
0.6541554959785523,0.0,0.002086410024391093,1
0.128686327077748,0.0,0.0011413536347568128,4
0.26273458445040215,0.014705882352941176,0.0012741850649987604,4
0.3941018766756032,0.004901960784313725,0.0005198125180878289,2
0.12064343163538874,0.0,0.0007644823991910971,4
0.021447721179624665,0.024509803921568627,0.002473076074347224,0
0.45308310991957107,0.0,0.0012214018985615225,2
0.0160857908847185,0.004901960784313725,0.0013513693479875594,0
0.7050938337801609,0.0,0.0010911766908620539,1
0.0,0.004901960784313725,0.0015811465288480913,0
0.15013404825737264,0.0,0.004393031533717574,4
0.43967828418230565,0.0,0.0006282141919700566,2
0.28150134048257375,0.00980392156862745,0.0016732807916959448,2
0.36193029490616624,0.0,0.0030696719181096243,2
0.2064343163538874,0.024509803921568627,0.005695999605916239,4
0.07506702412868632,0.0,0.003129786875435594,0
0.2680965147453083,0.004901960784313725,0.0009365790064191833,4
0.04289544235924933,0.014705882352941176,0.004109669271791349,0
0.18766756032171583,0.014705882352941176,0.008245286209774853,4
0.0482573726541555,0.0,0.0009461160625361668,0
0.00804289544235925,0.00980392156862745,0.0012098886956815609,0
0.5361930294906166,0.004901960784313725,0.003627604020857227,1
0.45308310991957107,0.004901960784313725,0.0015322010967041737,2
0.034852546916890076,0.004901960784313725,0.0014865492424985538,0
0.3646112600536193,0.00980392156862745,0.004833826821094421,2
0.09115281501340483,0.004901960784313725,0.0015034180895042693,0
0.24932975871313673,0.0,0.001548038910616161,4
0.08579088471849866,0.029411764705882356,0.005003890001943211,0
0.6595174262734584,0.0,0.0003668186629018684,1
0.0777479892761394,0.058823529411764705,0.0135809970290495,0
0.41823056300268097,0.004901960784313725,0.0014853463705558714,2
0.0,0.024509803921568627,0.004241641507788525,0
0.4959785522788204,0.0,0.00026434542930857635,2
0.26273458445040215,0.004901960784313725,0.0006760713114039277,4
0.16621983914209115,0.19607843137254902,0.017307923904602517,4
0.064343163538874,0.04901960784313726,0.011377908426218199,0
0.546916890080429,0.0,0.0015875332060675726,1
0.021447721179624665,0.0392156862745098,0.007776710308483669,0
0.005361930294906166,0.058823529411764705,0.012831521889333775,0
0.19302949061662197,0.00980392156862745,0.0037667075690860185,4
0.010723860589812333,0.0784313725490196,0.010076429624043806,0
0.10455764075067024,0.004901960784313725,0.002288320671912812,0
0.045576407506702415,0.10294117647058824,0.013993839863663055,0
0.2064343163538874,0.004901960784313725,0.0009240347704454935,4
0.8498659517426274,0.0,4.462082111189186e-05,3
0.058981233243967826,0.0,0.0021919763572655683,0
0.8310991957104558,0.0,0.0005957080097094677,3
0.04289544235924933,0.014705882352941176,0.005841575750788991,0
0.21447721179624665,0.0,0.0009451136692505979,4
0.3002680965147453,0.0,0.0004265899425299289,2
0.16621983914209115,0.0196078431372549,0.005585908183352624,4
0.5254691689008043,0.014705882352941176,0.00478147325177957,1
0.018766756032171584,0.014705882352941176,0.001755162003222838,0
0.1903485254691689,0.014705882352941176,0.007393652874355586,4
0.0482573726541555,0.0,0.0005095594667668678,0
0.24932975871313673,0.0,0.0016470753672303599,4
0.8793565683646113,0.0,0.00015886501585857777,3
0.6809651474530831,0.0,0.0001954666906859191,1
0.16085790884718498,0.004901960784313725,0.0028878091362992816,4
0.03753351206434316,0.0196078431372549,0.006505102826219228,0
0.38337801608579086,0.0,0.00043661387538561705,2
0.034852546916890076,0.004901960784313725,0.005026973687319453,0
0.2922252010723861,0.004901960784313725,0.0019137979006161423,2
0.08579088471849866,0.024509803921568627,0.011102135713454137,0
0.021447721179624665,0.00980392156862745,0.001832947722182978,0
0.8471849865951743,0.0,0.0009670804021086347,3
0.02680965147453083,0.00980392156862745,0.004802752629241789,0
0.19839142091152814,0.0,0.0010407133488857037,4
0.0,0.04901960784313726,0.008836870087109408,0
0.08579088471849866,0.004901960784313725,0.004735019482945496,0
0.053619302949061656,0.004901960784313725,0.002716256685426218,0
0.28418230563002683,0.00980392156862745,0.0029033891919378364,2
0.0777479892761394,0.004901960784313725,0.005337801525270263,0
0.09651474530831099,0.03431372549019608,0.004065134370103935,0
0.04289544235924933,0.004901960784313725,0.0018333200396890461,0
0.0482573726541555,0.0,0.0006369493334585848,0
0.04289544235924933,0.014705882352941176,0.0011039500453010167,0
0.058981233243967826,0.0,0.0009645887387987918,0
0.24932975871313673,0.03431372549019608,0.001459198225706605,4
0.08310991957104558,0.0,0.0007543152672946135,0
0.5630026809651475,0.0,0.0004506473813835805,1
0.04289544235924933,0.004901960784313725,0.0008527502879374713,0
0.26273458445040215,0.004901960784313725,0.0008905834745156542,4
0.128686327077748,0.0,0.0010493625709497546,4
0.15281501340482573,0.0,0.0009746985910789576,4
0.16890080428954424,0.0,0.002387213929486215,4
0.5656836461126006,0.004901960784313725,0.0029167353425399813,1
0.08042895442359249,0.004901960784313725,0.0014575084770252174,0
0.040214477211796246,0.00980392156862745,0.0029384443171245863,0
0.1581769436997319,0.00980392156862745,0.0026478075439259475,4
0.03753351206434316,0.0196078431372549,0.007794266510885203,0
0.49865951742627346,0.0,0.004812833841713794,2
0.00804289544235925,0.0392156862745098,0.01207806581628394,0
0.0938337801608579,0.0,0.000641474423147724,0
0.018766756032171584,0.00980392156862745,0.0023229748397853335,0
0.2064343163538874,0.00980392156862745,0.004719468067115098,4
0.0938337801608579,0.0196078431372549,0.01078346056806773,0
0.6997319034852547,0.0,0.03137061386708007,1
0.5522788203753352,0.00980392156862745,0.000927528827040905,1
0.002680965147453083,0.18627450980392155,0.05537206189578059,0
0.06702412868632708,0.004901960784313725,0.001755333842071792,0
0.07506702412868632,0.03431372549019608,0.004398215338994373,0
0.6085790884718498,0.0,0.00010104124318533665,1
0.12332439678284182,0.014705882352941176,0.004434759734205396,4
0.0777479892761394,0.0,0.0005650920547873801,0
0.034852546916890076,0.029411764705882356,0.006421589145627267,0
0.040214477211796246,0.20098039215686272,0.14403354752568523,0
0.46648793565683644,0.03431372549019608,0.0048646432546736226,2
0.040214477211796246,0.0196078431372549,0.00309166729077582,0
0.9946380697050938,0.0,0.0005202421152102155,3
0.02680965147453083,0.03431372549019608,0.005966130276472956,0
0.26273458445040215,0.0196078431372549,0.004563295193223477,4
0.03753351206434316,0.05392156862745098,0.03918784950410888,0
0.9624664879356568,0.0,0.0010811241181982068,3
0.0,0.0,0.000741055036116946,0
0.517426273458445,0.004901960784313725,0.0014219664750997631,1
0.7801608579088471,0.0,0.0012520178534836102,3
0.1903485254691689,0.0,0.0009292185757222923,4
0.021447721179624665,0.0,0.0008707647272695507,0
0.9785522788203753,0.004901960784313725,0.0007230978764011847,3
0.045576407506702415,0.06372549019607844,0.03253333279872358,0
0.05630026809651474,0.0392156862745098,0.006156556360922872,0
0.42091152815013405,0.0,0.001429011867906904,2
0.7319034852546917,0.0,0.0004652536835447261,1
0.8552278820375335,0.00980392156862745,0.0011851725412402496,3
0.4718498659517426,0.0196078431372549,0.013430437557557065,2
0.0938337801608579,0.004901960784313725,0.0015450890103757729,0
0.3190348525469169,0.0,0.0004323179041617507,2
0.128686327077748,0.014705882352941176,0.003786383117291328,4
0.03753351206434316,0.0,0.0006071352931649522,0
0.0,0.0196078431372549,0.004997531964531889,0
0.19302949061662197,0.0,0.0003787328230960577,4
0.0160857908847185,0.004901960784313725,0.007578150518516565,0
0.6353887399463807,0.0,0.00035069445090829,1
0.040214477211796246,0.024509803921568627,0.0030722781406521027,0
0.002680965147453083,0.1568627450980392,0.013698076564803941,0
0.128686327077748,0.014705882352941176,0.0033256545234357404,4
0.128686327077748,0.0,0.0011042078035744486,4
0.5361930294906166,0.0,0.0007565205325228649,1
0.1903485254691689,0.024509803921568627,0.006014617471686328,4
0.034852546916890076,0.029411764705882356,0.006924475537093064,0
0.3646112600536193,0.00980392156862745,0.0013700997825236167,2
0.053619302949061656,0.0196078431372549,0.007168028465678124,0
0.9758713136729222,0.0,0.0014826828683970744,3
0.05630026809651474,0.05392156862745098,0.025406030140247712,0
0.0777479892761394,0.029411764705882356,0.006742584115474562,0
0.6246648793565683,0.0,0.0014035797182616152,1
0.16890080428954424,0.044117647058823525,0.007818209390506219,4
0.14745308310991956,0.00980392156862745,0.002158038184597024,4
0.1581769436997319,0.08333333333333333,0.018981433814763735,4
0.13941018766756033,0.014705882352941176,0.0015637335254873527,4
0.064343163538874,0.0,0.0007476708318017001,0
0.9651474530831099,0.0,0.0002673526091652828,3
0.21447721179624665,0.014705882352941176,0.0024196914719386443,4
0.02680965147453083,0.0,0.0010181451800563258,0
0.0777479892761394,0.014705882352941176,0.0025318163208815562,0
0.34048257372654156,0.00980392156862745,0.002635091469103303,2
0.9651474530831099,0.0,0.001425260053038061,3
0.10455764075067024,0.09313725490196079,0.041107518565397634,0
0.13672922252010725,0.004901960784313725,0.0008396618956087585,4
0.05630026809651474,0.08333333333333333,0.017169393152536908,0
0.1769436997319035,0.004901960784313725,0.0013918373969163806,4
0.5737265415549598,0.0,0.0005019126379883857,1
0.08579088471849866,0.004901960784313725,0.001095930899016466,0
0.8230563002680965,0.0,0.0006701715109231512,3
0.024128686327077747,0.004901960784313725,0.0009454573469485072,0
0.018766756032171584,0.0,0.00014477423024429614,0
0.17158176943699732,0.00980392156862745,0.003754650209851034,4
0.0160857908847185,0.08333333333333333,0.022381523199605,0
0.17962466487935658,0.0,0.005483950466306196,4
0.19571045576407506,0.024509803921568627,0.009279698800865552,4
0.128686327077748,0.029411764705882356,0.007118309758713912,4
0.03753351206434316,0.024509803921568627,0.003522553204529615,0
0.5281501340482574,0.004901960784313725,0.0017726895658162123,1
0.024128686327077747,0.03431372549019608,0.006503699475619432,0
0.17158176943699732,0.0,0.00018701794727898194,4
0.43699731903485256,0.0,0.002174133756782444,2
0.28150134048257375,0.004901960784313725,0.001592001016140393,2
0.9812332439678284,0.0,0.0009261827560574267,3
0.3297587131367292,0.014705882352941176,0.0021700955438320097,2
0.053619302949061656,0.058823529411764705,0.029851844840402517,0
0.024128686327077747,0.004901960784313725,0.0019469341586562314,0
0.00804289544235925,0.0,0.0012250391541977293,0
0.11260053619302948,0.0196078431372549,0.009792723684419672,4
0.07238605898123324,0.029411764705882356,0.005250736508466572,0
0.17158176943699732,0.0,8.591942447732708e-05,4
0.010723860589812333,0.004901960784313725,0.0008016568701816206,0
0.1769436997319035,0.0,0.0012667959944937105,4
0.8552278820375335,0.0,0.0008795285085662382,3
0.09115281501340483,0.0392156862745098,0.00868897411777577,0
0.5871313672922253,0.014705882352941176,0.002894711330065627,1
0.22788203753351208,0.014705882352941176,0.00228869298941888,4
0.6246648793565683,0.00980392156862745,0.004457900699197956,1
0.34048257372654156,0.044117647058823525,0.012296301154456348,2
0.09651474530831099,0.004901960784313725,0.001442415298125367,0
0.24396782841823056,0.0,0.0009163020222425343,4
0.021447721179624665,0.0784313725490196,0.015916917062122754,0
0.1903485254691689,0.0196078431372549,0.006439088068412483,4
0.064343163538874,0.004901960784313725,0.002152453422005998,0
0.002680965147453083,0.08823529411764706,0.018637842036278905,0
0.5710455764075067,0.004901960784313725,0.00044620821111891865,1
0.14745308310991956,0.024509803921568627,0.008077514213578791,4
0.6863270777479893,0.0,0.0003655871511510267,1
0.17158176943699732,0.0,0.003169567568968596,4
0.49865951742627346,0.0,0.0005999467013170158,2
0.44235924932975873,0.00980392156862745,0.0020680519073611034,2
0.128686327077748,0.0392156862745098,0.006070980614143455,4
0.30831099195710454,0.0,0.000539573985717614,2
0.4959785522788204,0.004901960784313725,0.001607409232929994,2
0.021447721179624665,0.0196078431372549,0.0030216429598267985,0
0.11796246648793565,0.004901960784313725,0.0011256876596937803,4
0.010723860589812333,0.07352941176470588,0.015027335980892665,0
0.2520107238605898,0.00980392156862745,0.001497575568639811,4
0.6621983914209115,0.0,0.0003700836010320068,1
0.12332439678284182,0.004901960784313725,0.0011973730995160302,4
0.3914209115281501,0.014705882352941176,0.003948684910128998,2
0.24664879356568364,0.0,0.0003877830024743362,4
0.002680965147453083,0.03431372549019608,0.006688540797478321,0
0.002680965147453083,0.15196078431372548,0.048414192342374006,0
0.13941018766756033,0.0,0.0005701613008315424,4
0.09651474530831099,0.00980392156862745,0.0006376653286625625,0
0.0160857908847185,0.08823529411764706,0.08840470110995008,0
0.1581769436997319,0.05392156862745098,0.010660080274518289,4
0.16085790884718498,0.0,0.0002625697612027115,4
0.3378016085790885,0.0,0.00035055125186749447,2
0.8418230563002681,0.024509803921568627,0.005777222101855473,3
0.045576407506702415,0.0,0.0012582326918541369,0
0.967828418230563,0.0,0.0008982589431022955,3
0.13941018766756033,0.0,0.0006762145104447231,4
0.00804289544235925,0.5294117647058824,0.16585894293045667,5
