Cohort,CustomerID,UnitPrice
2010-12,13496,1.25
2010-12,13497,3.4125
2010-12,13506,2.218
2010-12,13523,9.218823529411765
2010-12,13531,7.156000000000001
2010-12,13534,2.866825396825397
2010-12,13564,30.69142857142857
2010-12,13569,4.15375
2010-12,13576,3.1673076923076926
2010-12,13579,3.1500000000000004
2010-12,13599,2.6179166666666664
2010-12,13611,2.672857142857143
2010-12,13627,3.2183333333333333
2010-12,13649,2.0999999999999996
2010-12,13652,3.122
2010-12,13668,2.9533333333333336
2010-12,13694,1.5607758620689656
2010-12,13705,2.036
2010-12,13715,2.4186666666666667
2010-12,13756,2.3104347826086955
2010-12,13758,4.1414285714285715
2010-12,13767,3.7233766233766232
2010-12,13769,4.439655172413793
2010-12,13777,2.132
2010-12,13798,2.2434666666666665
2010-12,13807,6.35
2010-12,13831,4.096315789473684
2010-12,13838,2.8838461538461537
2010-12,13842,4.456444444444444
2010-12,13846,4.682142857142857
2010-12,13854,3.960555555555555
2010-12,13869,3.0052380952380955
2010-12,13874,11.3625
2010-12,13890,2.7707142857142855
2010-12,13922,9.75
2010-12,13941,2.362
2010-12,13948,1.95
2010-12,13959,2.511052631578947
2010-12,13963,2.1625
2010-12,13969,2.680375939849624
2010-12,13982,2.473809523809524
2010-12,13983,8.2672
2010-12,13984,2.1
2010-12,13999,2.848888888888889
2010-12,14030,2.096222222222222
2010-12,14031,4.095625
2010-12,14032,2.7310000000000003
2010-12,14037,2.9
2010-12,14045,2.55
2010-12,14047,2.8733333333333335
2010-12,14051,4.859705882352941
2010-12,14057,1.8534615384615383
2010-12,14060,1.755531914893617
2010-12,14062,2.941666666666667
2010-12,14078,4.204545454545454
2010-12,14081,2.450740740740741
2010-12,14082,2.9200000000000004
2010-12,14083,2.78
2010-12,14085,2.1641346153846155
2010-12,14092,2.5176470588235293
2010-12,14099,2.409272727272727
2010-12,14107,2.1133333333333333
2010-12,14135,2.4008333333333334
2010-12,14142,0.835
2010-12,14146,2.6664583333333334
2010-12,14150,1.1275
2010-12,14159,1.5345291479820626
2010-12,14161,2.48
2010-12,14176,3.816666666666667
2010-12,14180,9.942045454545454
2010-12,14189,2.568448275862069
2010-12,14201,2.8185714285714285
2010-12,14210,3.6675
2010-12,14217,5.183125
2010-12,14220,3.27125
2010-12,14243,4.67
2010-12,14256,4.631176470588236
2010-12,14290,4.665384615384616
2010-12,14293,2.4657142857142857
2010-12,14298,1.3691076923076921
2010-12,14307,3.2602272727272723
2010-12,14309,2.216296296296296
2010-12,14334,3.354
2010-12,14344,4.462727272727273
2010-12,14355,4.0
2010-12,14373,24.95
2010-12,14388,2.2739473684210525
2010-12,14390,2.6110169491525426
2010-12,14395,2.7564788732394367
2010-12,14396,3.326923076923077
2010-12,14401,1.415
2010-12,14404,1.6345454545454545
2010-12,14413,4.816666666666666
2010-12,14414,0.7828
2010-12,14415,2.946372549019608
2010-12,14419,2.1651351351351353
2010-12,14437,0.85
2010-12,14440,4.350666666666667
2010-12,14443,3.6366666666666667
2010-12,14448,2.0500000000000003
2010-12,14449,1.8431578947368423
2010-12,14466,4.925
2010-12,14472,2.689074074074074
2010-12,14479,2.0500000000000003
2010-12,14487,2.1533333333333333
2010-12,14491,6.8875
2010-12,14496,5.944999999999999
2010-12,14498,4.340588235294117
2010-12,14505,2.83
2010-12,14506,3.2722388059701495
2010-12,14524,3.047857142857143
2010-12,14525,3.566666666666667
2010-12,14527,5.246331658291457
2010-12,14532,4.755714285714285
2010-12,14533,1.96
2010-12,14544,2.5225
2010-12,14560,3.0928571428571425
2010-12,14565,2.763793103448276
2010-12,14573,3.372857142857143
2010-12,14577,2.7795238095238095
2010-12,14589,7.95
2010-12,14594,3.671818181818182
2010-12,14606,2.6150364963503647
2010-12,14621,3.462173913043478
2010-12,14625,6.5125
2010-12,14639,4.858611111111111
2010-12,14667,3.4065833333333333
2010-12,14673,1.957857142857143
2010-12,14680,2.3492682926829267
2010-12,14684,1.9016304347826085
2010-12,14688,2.302758620689655
2010-12,14696,2.7485714285714287
2010-12,14702,4.417162162162162
2010-12,14709,3.246111111111111
2010-12,14713,2.320983606557377
2010-12,14723,2.195967741935484
2010-12,14729,2.104
2010-12,14733,3.924255319148936
2010-12,14735,4.358181818181818
2010-12,14737,4.757142857142857
2010-12,14739,1.8823076923076922
2010-12,14741,2.0694444444444446
2010-12,14748,2.256666666666667
2010-12,14766,3.054090909090909
2010-12,14769,2.699184549356223
2010-12,14775,0.9722222222222222
2010-12,14796,1.8792982456140352
2010-12,14800,2.3406153846153845
2010-12,14810,2.481509433962264
2010-12,14813,1.9833333333333334
2010-12,14825,3.3833333333333333
2010-12,14829,3.0114285714285716
2010-12,14841,2.986206896551724
2010-12,14849,2.8823333333333334
2010-12,14866,3.2325000000000004
2010-12,14871,3.0838888888888887
2010-12,14878,3.5472727272727274
2010-12,14896,2.5142857142857147
2010-12,14898,5.350416666666667
2010-12,14901,3.239411764705882
2010-12,14907,4.0810344827586205
2010-12,14913,0.6792857142857143
2010-12,14952,3.5128000000000004
2010-12,14961,3.1425423728813557
2010-12,14985,1.3744444444444444
2010-12,15002,2.3941666666666666
2010-12,15005,2.3975819672131147
2010-12,15012,2.9232
2010-12,15018,4.768571428571429
2010-12,15021,2.8667567567567565
2010-12,15023,3.368360655737705
2010-12,15024,3.6971428571428575
2010-12,15028,1.855
2010-12,15032,2.1375
2010-12,15034,2.9206944444444445
2010-12,15038,4.3566666666666665
2010-12,15039,2.955254777070064
2010-12,15044,4.946170212765957
2010-12,15048,2.529375
2010-12,15061,2.641969696969697
2010-12,15062,2.4605555555555556
2010-12,15078,2.4069767441860463
2010-12,15079,2.808181818181818
2010-12,15081,6.871428571428571
2010-12,15093,3.3257894736842104
2010-12,15101,4.67
2010-12,15107,7.125
2010-12,15111,4.006666666666667
2010-12,15157,3.9172727272727275
2010-12,15159,2.319160839160839
2010-12,15160,2.95
2010-12,15165,4.035714285714286
2010-12,15180,2.3
2010-12,15192,1.3657142857142859
2010-12,15194,1.8461666666666665
2010-12,15197,6.9
2010-12,15204,4.95
2010-12,15211,5.244615384615385
2010-12,15221,6.95
2010-12,15224,0.55
2010-12,15235,3.9015999999999997
2010-12,15246,2.2
2010-12,15260,2.8055555555555554
2010-12,15271,2.475322580645161
2010-12,15279,2.45
2010-12,15288,3.3466666666666667
2010-12,15290,2.911818181818182
2010-12,15291,3.923333333333334
2010-12,15298,2.172702702702703
2010-12,15299,7.65
2010-12,15301,2.7306
2010-12,15304,9.266666666666666
2010-12,15311,2.565991471215352
2010-12,15312,3.2900000000000005
2010-12,15347,2.1
2010-12,15351,2.935
2010-12,15353,3.059090909090909
2010-12,15356,1.7139285714285715
2010-12,15358,2.250818181818182
2010-12,15361,1.1866666666666668
2010-12,15363,2.392857142857143
2010-12,15366,3.7925
2010-12,15373,5.880769230769231
2010-12,15379,1.722888888888889
2010-12,15384,2.927142857142857
2010-12,15392,2.162631578947368
2010-12,15394,3.8358333333333334
2010-12,15426,2.6198437500000002
2010-12,15454,2.4499999999999997
2010-12,15456,1.6458333333333333
2010-12,15460,2.5083333333333333
2010-12,15465,7.5424999999999995
2010-12,15485,1.9453846153846153
2010-12,15498,3.109711538461539
2010-12,15502,3.0559999999999996
2010-12,15503,2.9714285714285715
2010-12,15512,2.55
2010-12,15513,3.332027027027027
2010-12,15514,2.2489743589743587
2010-12,15525,3.114722222222222
2010-12,15527,4.466774193548387
2010-12,15529,1.7986231884057973
2010-12,15532,4.024418604651163
2010-12,15544,1.6698181818181819
2010-12,15545,2.3415
2010-12,15547,2.722536231884058
2010-12,15555,1.6822872340425532
2010-12,15563,2.0976190476190473
2010-12,15570,3.9773076923076927
2010-12,15574,2.2075757575757575
2010-12,15581,3.067
2010-12,15596,3.19
2010-12,15601,2.854935064935065
2010-12,15605,4.35
2010-12,15615,2.39375
2010-12,15620,2.6246153846153844
2010-12,15628,2.4170000000000003
2010-12,15640,3.2245744680851067
2010-12,15641,2.388
2010-12,15646,0.945
2010-12,15658,6.0
2010-12,15660,3.7782608695652176
2010-12,15680,1.7414285714285713
2010-12,15689,1.9
2010-12,15694,5.13
2010-12,15708,4.851228070175439
2010-12,15713,7.85
2010-12,15716,2.2225
2010-12,15723,1.83125
2010-12,15727,4.184117647058823
2010-12,15732,2.45
2010-12,15738,2.082051282051282
2010-12,15750,2.616296296296296
2010-12,15752,1.7086666666666668
2010-12,15759,0.42
2010-12,15777,3.28
2010-12,15780,4.577777777777778
2010-12,15789,1.216
2010-12,15805,2.5858823529411765
2010-12,15808,4.069999999999999
2010-12,15811,4.249090909090909
2010-12,15822,4.8575
2010-12,15827,3.535185185185185
2010-12,15854,3.0521739130434784
2010-12,15856,1.9667692307692308
2010-12,15858,1.7239024390243904
2010-12,15860,3.378333333333333
2010-12,15862,2.6275757575757575
2010-12,15867,3.805
2010-12,15880,2.1035
2010-12,15881,2.564285714285714
2010-12,15882,1.7125000000000001
2010-12,15889,2.717619047619048
2010-12,15894,2.375
2010-12,15898,3.5460000000000003
2010-12,15899,0.85
2010-12,15916,3.862727272727273
2010-12,15919,2.646153846153846
2010-12,15922,1.65
2010-12,15923,2.7085714285714286
2010-12,15950,2.8790909090909094
2010-12,15953,2.91421052631579
2010-12,15955,3.423636363636364
2010-12,15965,2.711935483870968
2010-12,15983,1.8025
2010-12,15987,2.183333333333333
2010-12,15996,3.447142857142857
2010-12,15998,2.671391304347826
2010-12,16003,3.1089473684210525
2010-12,16010,2.1100000000000003
2010-12,16011,2.2329787234042553
2010-12,16013,2.712702702702703
2010-12,16016,3.3872916666666666
2010-12,16019,3.6265625
2010-12,16029,273.65166666666664
2010-12,16033,3.4485887096774195
2010-12,16037,7.735714285714287
2010-12,16059,2.75
2010-12,16062,2.54
2010-12,16065,1.4613333333333334
2010-12,16081,2.663191489361702
2010-12,16086,3.4771428571428573
2010-12,16122,2.3733333333333335
2010-12,16125,2.45
2010-12,16134,1.8925
2010-12,16140,2.245
2010-12,16143,2.741052631578947
2010-12,16145,2.0861702127659574
2010-12,16150,3.2505
2010-12,16153,2.3215
2010-12,16161,2.9879545454545453
2010-12,16163,4.800000000000001
2010-12,16186,1.9270731707317075
2010-12,16191,2.4779411764705883
2010-12,16202,0.6266666666666666
2010-12,16203,3.033333333333333
2010-12,16210,4.676818181818182
2010-12,16218,2.1295454545454544
2010-12,16221,1.8023529411764707
2010-12,16241,2.0833088235294115
2010-12,16244,2.9078947368421053
2010-12,16255,2.7671929824561405
2010-12,16265,3.9403636363636365
2010-12,16270,2.170666666666667
2010-12,16271,1.1743999999999999
2010-12,16274,6.075
2010-12,16293,3.2235714285714288
2010-12,16306,2.417777777777778
2010-12,16316,7.411666666666667
2010-12,16327,2.1246376811594203
2010-12,16353,3.3
2010-12,16367,3.1723076923076925
2010-12,16385,2.0991666666666666
2010-12,16393,1.9270491803278689
2010-12,16402,2.0166666666666666
2010-12,16411,1.7842857142857143
2010-12,16422,1.9160759493670887
2010-12,16442,1.5979310344827586
2010-12,16455,1.9238095238095236
2010-12,16456,1.9989655172413792
2010-12,16458,1.9235897435897436
2010-12,16470,2.0434883720930235
2010-12,16477,2.3725714285714288
2010-12,16499,2.5785714285714287
2010-12,16503,3.335294117647059
2010-12,16510,4.1499999999999995
2010-12,16520,2.706818181818182
2010-12,16525,2.9916666666666667
2010-12,16531,3.484375
2010-12,16539,4.31
2010-12,16546,1.1875
2010-12,16550,2.0743636363636364
2010-12,16552,2.3200000000000003
2010-12,16553,2.5046666666666666
2010-12,16556,3.716285714285714
2010-12,16558,2.973956043956044
2010-12,16560,2.7636363636363637
2010-12,16565,4.7
2010-12,16583,2.95
2010-12,16596,2.875
2010-12,16607,1.8835714285714287
2010-12,16634,8.0
2010-12,16658,2.783333333333333
2010-12,16665,7.8
2010-12,16670,3.2066666666666666
2010-12,16679,4.25
2010-12,16684,3.103859649122807
2010-12,16686,3.1483050847457625
2010-12,16700,1.8813333333333333
2010-12,16701,2.3489655172413793
2010-12,16705,4.148297872340425
2010-12,16710,2.3107407407407408
2010-12,16713,3.2168548387096774
2010-12,16717,3.098888888888889
2010-12,16718,2.245714285714286
2010-12,16719,2.993076923076923
2010-12,16722,1.259
2010-12,16725,3.480294117647059
2010-12,16726,2.3653333333333335
2010-12,16727,1.7
2010-12,16743,1.4988095238095238
2010-12,16746,2.769014084507042
2010-12,16752,2.1
2010-12,16770,3.4817241379310344
2010-12,16775,4.236451612903227
2010-12,16779,2.3828571428571426
2010-12,16781,2.5
2010-12,16782,3.5647826086956518
2010-12,16795,2.298
2010-12,16805,1.7299999999999998
2010-12,16812,4.95
2010-12,16814,2.9324999999999997
2010-12,16816,1.3916666666666666
2010-12,16817,2.1653846153846152
2010-12,16835,3.515
2010-12,16839,2.7
2010-12,16858,3.9975
2010-12,16863,1.6742857142857144
2010-12,16873,3.2303636363636365
2010-12,16883,3.218
2010-12,16885,3.9990476190476194
2010-12,16891,2.7134883720930234
2010-12,16893,3.4
2010-12,16898,1.6355882352941176
2010-12,16899,2.6900000000000004
2010-12,16904,3.210758620689655
2010-12,16907,4.382258064516129
2010-12,16916,2.504
2010-12,16919,3.048611111111111
2010-12,16923,3.2359154929577465
2010-12,16926,6.300000000000001
2010-12,16931,2.1230851063829785
2010-12,16945,1.9924528301886795
2010-12,16954,3.167857142857143
2010-12,16955,1.9975
2010-12,16983,1.6336666666666666
2010-12,16985,3.6957142857142857
2010-12,17001,2.4964705882352938
2010-12,17007,3.0566666666666666
2010-12,17017,1.6430232558139537
2010-12,17019,2.3134615384615382
2010-12,17025,2.35
2010-12,17041,1.3357142857142856
2010-12,17059,2.509816513761468
2010-12,17062,2.122105263157895
2010-12,17068,2.5744262295081968
2010-12,17069,3.0612903225806454
2010-12,17076,2.8400000000000003
2010-12,17085,2.7819148936170213
2010-12,17091,2.433658536585366
2010-12,17126,1.727391304347826
2010-12,17135,1.198
2010-12,17146,4.154999999999999
2010-12,17158,4.724444444444444
2010-12,17179,2.58
2010-12,17188,1.6857142857142857
2010-12,17189,2.736666666666667
2010-12,17191,2.1240909090909095
2010-12,17194,5.03
2010-12,17198,3.222941176470588
2010-12,17211,3.036222222222222
2010-12,17213,3.5029268292682927
2010-12,17214,3.0583333333333336
2010-12,17218,2.834
2010-12,17220,2.392444444444444
2010-12,17223,2.933333333333333
2010-12,17228,1.8457777777777777
2010-12,17230,3.0711764705882354
2010-12,17231,2.7801639344262297
2010-12,17236,3.2142857142857144
2010-12,17238,2.7274576271186444
2010-12,17243,4.050107526881721
2010-12,17251,2.9333333333333336
2010-12,17259,1.6070967741935485
2010-12,17287,3.675333333333333
2010-12,17288,2.7545
2010-12,17293,2.061875
2010-12,17303,2.0283333333333333
2010-12,17315,2.667628865979381
2010-12,17320,4.678
2010-12,17324,3.1125
2010-12,17338,2.8102158273381295
2010-12,17340,3.1983720930232558
2010-12,17341,1.7540540540540541
2010-12,17343,0.29
2010-12,17346,2.3782075471698114
2010-12,17358,2.019285714285714
2010-12,17371,3.387777777777778
2010-12,17372,2.3919565217391305
2010-12,17375,2.5060000000000002
2010-12,17377,2.647529411764706
2010-12,17381,1.0304347826086957
2010-12,17392,3.0805263157894736
2010-12,17400,2.3905555555555558
2010-12,17402,9.208181818181817
2010-12,17406,9.428947368421053
2010-12,17412,3.5858823529411765
2010-12,17419,3.3528205128205126
2010-12,17420,2.515
2010-12,17428,3.9154545454545455
2010-12,17430,1.8
2010-12,17449,3.5228125
2010-12,17454,2.269230769230769
2010-12,17456,1.5116666666666667
2010-12,17460,5.4375
2010-12,17470,1.3923529411764708
2010-12,17496,12.3
2010-12,17511,2.1473575129533677
2010-12,17519,2.9000000000000004
2010-12,17525,5.45
2010-12,17526,5.6925
2010-12,17530,2.2752380952380955
2010-12,17551,2.1750000000000003
2010-12,17552,3.0
2010-12,17567,2.113611111111111
2010-12,17576,2.295
2010-12,17580,2.686
2010-12,17581,2.137228915662651
2010-12,17591,3.5627999999999997
2010-12,17593,2.3440000000000003
2010-12,17596,1.860344827586207
2010-12,17611,2.2751260504201682
2010-12,17618,6.086111111111111
2010-12,17629,2.058
2010-12,17643,10.95
2010-12,17646,4.013636363636365
2010-12,17655,5.351666666666667
2010-12,17659,4.225454545454546
2010-12,17671,6.435714285714285
2010-12,17674,0.6083333333333333
2010-12,17675,3.5996899224806205
2010-12,17676,2.153
2010-12,17677,2.7266176470588235
2010-12,17682,2.5118181818181817
2010-12,17685,1.5734375
2010-12,17690,4.846071428571428
2010-12,17691,7.15
2010-12,17692,1.635
2010-12,17696,2.8255172413793104
2010-12,17706,4.3723170731707315
2010-12,17722,2.9758333333333336
2010-12,17732,6.883333333333333
2010-12,17735,2.55375
2010-12,17739,3.882222222222222
2010-12,17744,0.7682352941176471
2010-12,17757,2.6184782608695656
2010-12,17760,0.42
2010-12,17787,2.660526315789474
2010-12,17790,3.379210526315789
2010-12,17796,3.7625
2010-12,17799,2.751298701298701
2010-12,17802,1.998076923076923
2010-12,17809,4.484
2010-12,17812,2.775
2010-12,17816,1.49
2010-12,17819,4.711111111111111
2010-12,17827,1.7695833333333333
2010-12,17838,3.0810000000000004
2010-12,17841,2.495032637075718
2010-12,17848,3.4241666666666664
2010-12,17850,2.798888888888889
2010-12,17855,1.25
2010-12,17857,22.603333333333335
2010-12,17858,5.322619047619048
2010-12,17860,2.6214285714285714
2010-12,17863,1.3125
2010-12,17865,2.123030303030303
2010-12,17869,9.100000000000001
2010-12,17873,1.5816666666666668
2010-12,17880,3.9928571428571433
2010-12,17884,2.0559999999999996
2010-12,17888,3.73875
2010-12,17890,3.345833333333333
2010-12,17894,2.6611627906976745
2010-12,17897,3.233181818181818
2010-12,17905,3.803333333333333
2010-12,17908,2.35875
2010-12,17912,4.521428571428571
2010-12,17913,2.516666666666667
2010-12,17917,2.42125
2010-12,17920,2.4952317880794705
2010-12,17924,3.828333333333333
2010-12,17937,2.8127272727272725
2010-12,17950,2.1033333333333335
2010-12,17951,1.29
2010-12,17954,1.9268571428571428
2010-12,17961,2.9676785714285714
2010-12,17964,3.6133333333333333
2010-12,17965,3.1461643835616435
2010-12,17967,1.2985714285714285
2010-12,17968,1.8993333333333333
2010-12,17969,3.8000000000000003
2010-12,17975,3.322898550724638
2010-12,17976,3.577777777777778
2010-12,17978,1.655
2010-12,17980,2.495
2010-12,17990,2.532
2010-12,17999,3.192222222222222
2010-12,18004,1.55
2010-12,18011,2.098888888888889
2010-12,18016,3.3658333333333332
2010-12,18037,1.9333333333333333
2010-12,18041,2.1777570093457945
2010-12,18043,2.6795454545454547
2010-12,18044,5.084545454545455
2010-12,18050,3.75
2010-12,18055,4.136666666666667
2010-12,18065,4.210312500000001
2010-12,18071,1.55
2010-12,18074,6.216666666666666
2010-12,18075,3.4174193548387097
2010-12,18077,1.7884999999999998
2010-12,18085,2.1666666666666665
2010-12,18092,3.763333333333333
2010-12,18102,4.655243902439024
2010-12,18109,5.356428571428571
2010-12,18116,2.012857142857143
2010-12,18118,2.697065637065637
2010-12,18119,3.9375
2010-12,18144,5.558333333333334
2010-12,18156,3.3320000000000003
2010-12,18168,3.4117391304347824
2010-12,18176,1.45
2010-12,18178,2.573809523809524
2010-12,18219,4.276818181818182
2010-12,18223,2.361951219512195
2010-12,18239,2.6164705882352943
2010-12,18245,2.95
2010-12,18260,4.175666666666666
2010-12,18269,1.25
2011-01,12820,1.974705882352941
2011-01,12853,5.0775
2011-01,12854,2.189047619047619
2011-01,12916,3.475
2011-01,12935,1.2392307692307691
2011-01,12951,2.17875
2011-01,12957,2.7306
2011-01,12970,1.966
2011-01,12997,1.9349999999999998
2011-01,13001,2.437910447761194
2011-01,13002,5.6
2011-01,13008,0.97
2011-01,13048,1.936774193548387
2011-01,13049,6.083333333333333
2011-01,13064,3.4225
2011-01,13082,3.94
2011-01,13098,2.9217924528301884
2011-01,13107,2.066153846153846
2011-01,13141,2.2813333333333334
2011-01,13144,2.95
2011-01,13158,1.9885714285714287
2011-01,13161,6.75
2011-01,13162,1.4552631578947368
2011-01,13168,3.4889473684210524
2011-01,13183,2.0234782608695654
2011-01,13187,5.272222222222222
2011-01,13230,2.6856557377049177
2011-01,13233,0.5684615384615385
2011-01,13246,2.221052631578947
2011-01,13253,0.40375
2011-01,13263,2.3065517241379307
2011-01,13280,2.8546153846153848
2011-01,13310,4.1850000000000005
2011-01,13313,2.147692307692308
2011-01,13328,2.0999999999999996
2011-01,13330,1.9460000000000002
2011-01,13368,5.2125
2011-01,13385,10.809999999999999
2011-01,13396,3.3659999999999997
2011-01,13397,4.928
2011-01,13405,3.2116666666666664
2011-01,13426,2.023793103448276
2011-01,13451,2.0242696629213484
2011-01,13473,3.4783333333333335
2011-01,13527,2.7012765957446807
2011-01,13551,5.95
2011-01,13552,4.584333333333333
2011-01,13565,2.020909090909091
2011-01,13593,3.973448275862069
2011-01,13600,2.171666666666667
2011-01,13615,4.15
2011-01,13629,1.728125
2011-01,13634,3.6921212121212124
2011-01,13656,1.5971428571428572
2011-01,13659,2.9633333333333334
2011-01,13680,2.7666666666666666
2011-01,13700,1.600625
2011-01,13703,9.95
2011-01,13707,4.76
2011-01,13709,3.721290322580645
2011-01,13742,3.921864406779661
2011-01,13754,2.033333333333333
2011-01,13764,2.502962962962963
2011-01,13782,3.308076923076923
2011-01,13819,1.4525000000000001
2011-01,13837,1.35
2011-01,13859,2.6975000000000002
2011-01,13862,1.95
2011-01,13898,4.35
2011-01,13929,7.949999999999999
2011-01,13993,6.087142857142857
2011-01,14006,2.2016666666666667
2011-01,14040,4.515
2011-01,14049,2.995876288659794
2011-01,14068,2.85
2011-01,14088,6.422269503546099
2011-01,14101,1.7090909090909092
2011-01,14114,9.299999999999999
2011-01,14130,3.3214285714285716
2011-01,14133,1.96
2011-01,14167,4.461538461538462
2011-01,14175,3.614411764705882
2011-01,14185,165.0
2011-01,14215,3.0805555555555557
2011-01,14221,2.9887878787878788
2011-01,14224,3.0018181818181815
2011-01,14229,3.2775
2011-01,14239,2.682857142857143
2011-01,14242,2.3
2011-01,14248,2.94
2011-01,14257,4.065
2011-01,14258,4.352727272727273
2011-01,14270,3.1666666666666665
2011-01,14299,2.59375
2011-01,14312,2.240625
2011-01,14320,1.8957142857142857
2011-01,14321,1.0616666666666668
2011-01,14329,3.1119565217391307
2011-01,14341,2.5730434782608698
2011-01,14368,4.25
2011-01,14409,4.882727272727273
2011-01,14426,3.152
2011-01,14428,4.724347826086956
2011-01,14450,3.3333333333333335
2011-01,14462,2.2765789473684213
2011-01,14467,1.85
2011-01,14501,1.8925
2011-01,14502,2.2151181102362205
2011-01,14514,3.4736363636363636
2011-01,14534,3.4992592592592593
2011-01,14541,2.3716
2011-01,14543,5.821538461538461
2011-01,14548,2.55
2011-01,14553,2.518333333333333
2011-01,14572,2.8521052631578945
2011-01,14587,1.9820338983050847
2011-01,14595,3.0311764705882354
2011-01,14653,3.81974358974359
2011-01,14657,2.4916
2011-01,14659,3.0635000000000003
2011-01,14662,2.69
2011-01,14669,2.611818181818182
2011-01,14672,4.1
2011-01,14692,3.3045454545454547
2011-01,14701,3.7484415584415585
2011-01,14715,3.187777777777778
2011-01,14744,2.55
2011-01,14755,3.970952380952381
2011-01,14761,0.85
2011-01,14770,4.315
2011-01,14776,0.9074074074074074
2011-01,14779,10.233333333333334
2011-01,14782,2.1
2011-01,14794,4.255
2011-01,14805,5.684615384615385
2011-01,14867,2.4966666666666666
2011-01,14889,1.8
2011-01,14916,1.7223076923076923
2011-01,14976,4.4106250000000005
2011-01,14978,4.429782608695652
2011-01,15033,2.037352941176471
2011-01,15046,2.2655555555555558
2011-01,15052,2.3899999999999997
2011-01,15057,3.05
2011-01,15058,2.7397142857142858
2011-01,15059,2.8349056603773586
2011-01,15110,8.542857142857143
2011-01,15139,1.9000000000000001
2011-01,15144,2.808048780487805
2011-01,15164,3.805238095238095
2011-01,15167,2.075
2011-01,15174,2.2425
2011-01,15179,2.279333333333333
2011-01,15189,4.650731707317074
2011-01,15213,1.47
2011-01,15218,2.669375
2011-01,15227,3.448888888888889
2011-01,15266,5.95
2011-01,15281,3.2694871794871796
2011-01,15296,3.259333333333333
2011-01,15316,1.65
2011-01,15326,1.1183333333333332
2011-01,15339,2.152
2011-01,15346,2.3833333333333333
2011-01,15365,3.51
2011-01,15370,3.5284210526315793
2011-01,15395,6.725
2011-01,15415,1.7583333333333335
2011-01,15422,2.55
2011-01,15443,2.7450574712643676
2011-01,15447,1.47
2011-01,15448,2.9166666666666665
2011-01,15464,3.2515151515151515
2011-01,15497,4.025
2011-01,15518,2.393478260869565
2011-01,15535,4.543333333333333
2011-01,15549,3.743809523809524
2011-01,15569,2.118
2011-01,15579,4.476666666666667
2011-01,15602,1.6763636363636365
2011-01,15606,3.795555555555555
2011-01,15607,0.958
2011-01,15611,8.985714285714286
2011-01,15626,1.4154545454545453
2011-01,15661,0.55
2011-01,15673,3.545681818181818
2011-01,15687,4.339117647058823
2011-01,15696,3.870769230769231
2011-01,15719,2.468914285714286
2011-01,15749,5.216666666666666
2011-01,15769,1.9603703703703703
