id,player_api_id,player_name,player_fifa_api_id,birthday,height,weight
43,189181,Abdoulaye Diallo,197233,1992-03-30 00:00:00,187.96,174
44,352887,Abdoulaye Doucoure,208135,1993-01-01 00:00:00,182.88,165
45,40005,Abdoulaye Faye,100329,1978-02-26 00:00:00,187.96,218
46,409003,Abdoulaye Keita,212280,1994-01-05 00:00:00,175.26,165
47,37280,Abdoulaye Meite,41745,1980-10-06 00:00:00,185.42,181
48,439366,Abdoulaye Toure,210450,1994-03-03 00:00:00,187.96,170
49,148827,Abdoulwahid Sissoko,189568,1990-03-20 00:00:00,182.88,165
50,173011,Abdourahman Dampha,197901,1991-12-27 00:00:00,182.88,168
51,419681,Abdul Aziz Tetteh,190193,1989-02-10 00:00:00,182.88,190
52,196947,Abdul Majeed Waris,198420,1991-09-19 00:00:00,172.72,157
53,89405,Abdul Osman,184768,1987-02-27 00:00:00,182.88,154
54,324910,Abdul Rahman Baba,209620,1994-07-02 00:00:00,177.8,154
55,67952,Abdul-Yakinu Iddi,180316,1986-05-25 00:00:00,172.72,146
56,31012,Abdulkader Keita,157191,1981-08-06 00:00:00,182.88,172
57,176301,Abdulla Fatadi,210766,1985-11-02 00:00:00,175.26,172
58,307227,Abdullah Al Hafith,207716,1992-12-25 00:00:00,187.96,165
59,176302,Abdullah Omar,192670,1987-01-01 00:00:00,175.26,157
60,525595,Abdullahi Shehu,229026,1993-03-12 00:00:00,180.34,159
61,24385,Abel Aguilar,177974,1985-01-06 00:00:00,185.42,176
62,29904,Abel Gomez,111085,1982-02-20 00:00:00,182.88,165
63,105548,Abel Hernandez,188484,1990-08-08 00:00:00,185.42,161
64,172875,Abel Issa Camara,208005,1990-01-06 00:00:00,185.42,179
65,302985,Abel Khaled,207541,1992-11-09 00:00:00,180.34,148
66,240556,Abel Tamata,202153,1990-12-05 00:00:00,182.88,170
67,40938,Abel,17880,1978-12-22 00:00:00,177.8,165
68,37422,Abella Perez Damia,159580,1982-04-15 00:00:00,187.96,174
69,114503,Abiola Dauda,187175,1988-02-03 00:00:00,180.34,165
70,27277,Abou Diaby,163423,1986-05-11 00:00:00,193.04,168
71,181344,Aboubacar Tandia,138675,1983-10-05 00:00:00,193.04,185
72,581141,Aboubakar Kamara,225541,1995-03-07 00:00:00,177.8,168
73,80592,Aboubakar Oumarou,218548,1987-04-01 00:00:00,182.88,168
74,165706,Abraham Gonzalez,159566,1985-07-16 00:00:00,177.8,176
75,210453,Abraham Guie Gneki,199724,1986-07-25 00:00:00,180.34,154
76,208635,Abraham Kudemor,202600,1985-02-25 00:00:00,182.88,179
77,213695,Abraham Minero,198840,1986-02-22 00:00:00,175.26,157
78,33715,Abraham Paz Cruz,114663,1979-03-14 00:00:00,177.8,165
79,41489,Achille Coser,163901,1982-07-14 00:00:00,185.42,174
80,25571,Achille Emana,112392,1982-06-05 00:00:00,180.34,170
81,660145,Achille Vaarnold,229149,1996-01-26 00:00:00,175.26,157
82,45960,Achmed Ahahaoui,171405,1983-12-06 00:00:00,177.8,152
83,293235,Achraf Lazaar,206161,1992-09-22 00:00:00,182.88,168
84,34487,Aco Stojkov,140730,1983-04-29 00:00:00,177.8,165
85,26331,Adailton,158505,1983-04-14 00:00:00,190.5,187
86,41749,Adailton,4769,1977-01-24 00:00:00,175.26,161
87,495841,Adalberto Penaranda,231638,1997-05-31 00:00:00,182.88,172
88,519835,Adam Armstrong,221841,1997-02-10 00:00:00,172.72,152
89,68840,Adam Banas,189047,1982-12-25 00:00:00,185.42,174
90,27534,Adam Bodzek,177129,1985-09-07 00:00:00,182.88,174
91,157303,Adam Bogdan,184585,1987-09-27 00:00:00,193.04,198
92,563198,Adam Brown,224355,1995-06-09 00:00:00,177.8,141
93,557396,Adam Buksa,224438,1996-07-12 00:00:00,190.5,172
94,365666,Adam Campbell,206567,1995-01-01 00:00:00,170.18,161
95,180197,Adam Collin,53363,1984-12-09 00:00:00,190.5,172
96,310346,Adam Cummins,200743,1993-03-03 00:00:00,187.96,172
97,68962,Adam Danch,180440,1987-12-15 00:00:00,182.88,179
98,429870,Adam Deja,212988,1993-06-24 00:00:00,185.42,181
99,23133,Adam Drury,101882,1978-08-29 00:00:00,180.34,161
100,420209,Adam Drury,205162,1993-09-09 00:00:00,177.8,152
101,308280,Adam Duda,208345,1991-04-29 00:00:00,187.96,170
102,361712,Adam Dzwigala,211362,1995-09-25 00:00:00,185.42,176
103,38617,Adam Federici,164853,1985-01-31 00:00:00,187.96,198
104,173993,Adam Fraczczak,209453,1987-08-07 00:00:00,182.88,168
105,277313,Adam Gyurcso,209439,1991-03-06 00:00:00,180.34,132
106,40568,Adam Hammill,169568,1988-01-25 00:00:00,177.8,163
107,281079,Adam Henley,205485,1994-06-14 00:00:00,177.8,170
108,89240,Adam Hlousek,181205,1988-12-20 00:00:00,187.96,168
109,24159,Adam Johnson,165740,1987-07-14 00:00:00,175.26,139
110,414208,Adam King,212388,1995-10-11 00:00:00,180.34,165
111,43317,Adam Kokoszka,174665,1986-10-06 00:00:00,187.96,181
112,37234,Adam Lallana,180819,1988-05-10 00:00:00,172.72,161
113,24952,Adam Le Fondre,163828,1986-12-02 00:00:00,175.26,161
114,209372,Adam Maher,200223,1993-07-20 00:00:00,175.26,143
115,69518,Adam Marciniak,179055,1988-09-28 00:00:00,182.88,181
116,478447,Adam Marusic,224031,1992-10-17 00:00:00,177.8,179
117,500502,Adam Masina,225410,1994-01-02 00:00:00,187.96,172
118,170593,Adam Matthews,193768,1992-01-13 00:00:00,177.8,157
119,185336,Adam Matuschyk,192471,1989-02-14 00:00:00,180.34,165
120,69249,Adam Mojta,179710,1986-06-30 00:00:00,177.8,154
121,407308,Adam Morgan,205864,1994-04-21 00:00:00,177.8,157
122,12245,Adam Nemec,184433,1985-09-02 00:00:00,190.5,198
123,684978,Adam Ounas,231242,1996-11-11 00:00:00,172.72,141
124,306507,Adam Pazio,211185,1992-09-27 00:00:00,182.88,159
125,73078,Adam Pinter,201176,1988-06-12 00:00:00,190.5,185
126,31916,Adam Rooney,176941,1988-04-21 00:00:00,177.8,172
127,555649,Adam Ryczkowski,224303,1997-04-30 00:00:00,177.8,157
128,158861,Adam Sarota,192323,1988-12-28 00:00:00,182.88,161
129,160447,Adam Smith,190885,1991-04-29 00:00:00,180.34,179
130,36774,Adam Szalai,184789,1987-12-09 00:00:00,193.04,201
131,243068,Adam Taggart,202676,1993-06-02 00:00:00,182.88,152
132,71359,Adam Vass,170046,1988-09-09 00:00:00,180.34,165
133,495942,Adam Waszkiewicz,219695,1993-12-06 00:00:00,182.88,174
134,287224,Adama Ba,205947,1993-08-27 00:00:00,177.8,150
135,26136,Adama Coulibaly,5440,1980-09-10 00:00:00,185.42,183
136,164360,Adama Francois,194952,1989-11-30 00:00:00,193.04,176
137,357881,Adama Soumaoro,200353,1992-06-18 00:00:00,187.96,205
138,181211,Adama Traore,193177,1990-02-03 00:00:00,170.18,161
139,533212,Adama Traore,225151,1995-06-28 00:00:00,177.8,159
140,103866,Adamo Coulibaly,184368,1981-08-14 00:00:00,187.96,172
141,47394,Adel Taarabt,179605,1989-05-24 00:00:00,180.34,172
142,155738,Adem Ljajic,190544,1991-09-29 00:00:00,182.88,163
143,361710,Aderlan Santos,213374,1989-04-09 00:00:00,193.04,183
144,568920,Aderlan,223844,1990-08-18 00:00:00,177.8,157
145,45816,Adil Auassar,185171,1986-10-06 00:00:00,187.96,187
146,37249,Adil Chihi,177615,1988-02-21 00:00:00,182.88,172
147,40012,Adil Hermach,177713,1986-06-27 00:00:00,182.88,154
148,77741,Adil Rami,183280,1985-12-27 00:00:00,190.5,194
149,38612,Adil Ramzi,2115,1977-07-14 00:00:00,177.8,163
150,164115,Adilson,200794,1982-01-01 00:00:00,193.04,194
151,276701,Adis Jahovic,212107,1987-03-18 00:00:00,190.5,198
152,131409,Adlene Guedioura,183385,1985-11-12 00:00:00,177.8,179
153,116788,Admir Aganovic,190714,1986-08-25 00:00:00,182.88,176
154,132844,Admir Mehmedi,188770,1991-03-16 00:00:00,182.88,176
155,45815,Adnan Alisic,156656,1984-02-10 00:00:00,180.34,157
156,39875,Adnan Custovic,159339,1978-04-16 00:00:00,185.42,183
157,449241,Adnan Januzaj,208330,1995-02-05 00:00:00,182.88,165
158,43049,Adnan Mravac,139305,1982-04-10 00:00:00,193.04,185
159,261599,Adnane Tighadouini,203377,1992-11-30 00:00:00,177.8,159
160,154950,Adrian Basta,189658,1988-12-01 00:00:00,180.34,172
161,182107,Adrian Blad,194769,1991-04-16 00:00:00,165.1,137
162,121643,Adrian Chomiuk,186629,1988-06-23 00:00:00,182.88,179
163,102572,Adrian Colunga,171732,1984-11-17 00:00:00,172.72,154
164,43348,Adrian Cristea,152920,1983-11-30 00:00:00,177.8,161
165,113604,Adrian Daniel Calello,206628,1987-05-14 00:00:00,177.8,181
166,482331,Adrian Embarba,219953,1992-05-07 00:00:00,172.72,146
167,40501,Adrian Gonzalez,178616,1988-05-25 00:00:00,182.88,168
168,178574,Adrian Gunino,193600,1989-02-03 00:00:00,167.64,141
169,78537,Adrian Klepczynski,165003,1981-04-01 00:00:00,187.96,165
170,45744,Adrian Lopez,173818,1988-01-08 00:00:00,182.88,161
171,23358,Adrian Mariappa,172953,1986-10-03 00:00:00,177.8,179
172,571685,Adrian Marin,224921,1997-01-09 00:00:00,180.34,161
173,105526,Adrian Mrowiec,148572,1983-12-01 00:00:00,190.5,185
174,39311,Adrian Mutu,184410,1979-08-01 00:00:00,182.88,168
175,112976,Adrian Nikci,187850,1989-11-10 00:00:00,182.88,168
176,116881,Adrian Paluchowski,188910,1987-08-19 00:00:00,180.34,165
177,239253,Adrian Rakowski,201170,1990-10-07 00:00:00,180.34,154
178,50345,Adrian Ramos,176619,1986-01-22 00:00:00,185.42,165
179,323385,Adrian Ricardo Centurion,211267,1993-01-19 00:00:00,175.26,143
180,42431,Adrian Ricchiuti,169383,1978-06-30 00:00:00,167.64,159
181,183482,Adrian Sardinero Corpa,195012,1990-10-13 00:00:00,180.34,172
182,168047,Adrian Stoian,192072,1991-02-11 00:00:00,177.8,146
183,114790,Adrian Winter,184549,1986-07-08 00:00:00,177.8,165
184,169756,Adrian,194911,1987-01-31 00:00:00,187.96,170
185,167648,Adriano De Pierro,193351,1991-01-11 00:00:00,185.42,170
186,280969,Adriano Facchini,205122,1983-03-12 00:00:00,187.96,172
187,39190,Adriano Ferreira Pinto,163653,1979-12-10 00:00:00,177.8,179
188,172172,Adriano Jose de Lara,193874,1987-12-09 00:00:00,185.42,190
189,39199,Adriano Pereira da Silva,135530,1982-04-03 00:00:00,180.34,165
190,38122,Adriano Russo,137419,1987-06-06 00:00:00,185.42,159
191,121923,Adriano,183243,1982-01-21 00:00:00,175.26,168
192,30690,Adriano,106019,1982-02-17 00:00:00,187.96,194
193,33992,Adriano,164082,1984-10-26 00:00:00,172.72,161
194,41109,Adriano,152769,1980-01-29 00:00:00,182.88,176
195,171737,Adrien Goni,191221,1988-08-25 00:00:00,172.72,146
196,447107,Adrien Hunou,215245,1994-01-19 00:00:00,175.26,137
197,352879,Adrien Rabiot,210008,1995-04-03 00:00:00,187.96,157
198,557353,Adrien Rawyler,224823,1993-06-13 00:00:00,177.8,150
199,188413,Adrien Regattin,197081,1991-08-22 00:00:00,167.64,146
200,40930,Adrien Silva,184826,1989-03-15 00:00:00,175.26,152
201,317062,Adrien Thomasson,208787,1993-12-10 00:00:00,177.8,159
202,242719,Adrien Trebel,203886,1991-03-03 00:00:00,172.72,159
203,263276,Adryan,205008,1994-08-10 00:00:00,175.26,157
204,35608,"Afonso Alves,24",53056,1981-01-30 00:00:00,185.42,163
205,361711,Afonso,223293,1993-01-06 00:00:00,170.18,139
206,213366,Afriyie Acquah,201223,1992-01-05 00:00:00,177.8,154
207,441441,Ager Aketxe,213937,1993-12-30 00:00:00,175.26,152
208,118883,Agim Ibraimi,206396,1988-08-29 00:00:00,177.8,157
209,119305,Agon Mehmeti,187338,1989-11-20 00:00:00,182.88,174
210,256728,Agustin Vuletich,219647,1991-11-03 00:00:00,185.42,174
211,45872,Ahmed Ammi,138539,1981-01-19 00:00:00,180.34,165
212,41399,Ahmed Apimah Barusso,177529,1984-12-26 00:00:00,182.88,165
213,513810,Ahmed El Messaoudi,220968,1995-08-03 00:00:00,182.88,172
214,111930,Ahmed El Mohamady,191005,1987-09-09 00:00:00,182.88,172
215,561140,Ahmed Hamoudi,219913,1990-07-21 00:00:00,172.72,148
216,403003,Ahmed Hassan Koka,210259,1993-03-05 00:00:00,190.5,187
217,297556,Ahmed Hegazy,210648,1991-01-25 00:00:00,195.58,183
218,41182,Ahmed Kantari,172423,1985-06-28 00:00:00,185.42,181
219,120917,Ahmed Kashi,188825,1988-11-18 00:00:00,177.8,168
220,232103,Ahmed Musa,201818,1992-10-14 00:00:00,167.64,152
221,174597,Ahmed Saied Okka,195843,1984-03-13 00:00:00,185.42,174
222,174600,Ahmed Samir Farag,163658,1986-05-20 00:00:00,182.88,190
223,148953,Ahmed Soukouna,188795,1990-01-13 00:00:00,182.88,168
224,441166,Ahmet Ozcan,213932,1995-03-07 00:00:00,182.88,165
225,410141,Aidan Connolly,216204,1995-08-15 00:00:00,165.1,143
226,582500,Aidan Nesbitt,227760,1997-02-05 00:00:00,175.26,143
227,199829,Aiden Chippendale,197939,1992-05-24 00:00:00,172.72,150
228,32448,Aiden McGeady,155885,1986-04-04 00:00:00,177.8,157
229,34319,Aimo Stefano Diana,1323,1978-01-02 00:00:00,175.26,163
230,213737,Airam Cabrera,194076,1987-10-21 00:00:00,180.34,172
231,133535,Airton,187954,1990-02-21 00:00:00,180.34,170
232,128843,Aislan,188132,1988-01-11 00:00:00,193.04,198
233,715642,Aissa Laidouni,233642,1996-12-13 00:00:00,182.88,161
234,210683,Aissa Mandi,201143,1991-10-22 00:00:00,182.88,172
235,185301,Aitor Nunez,193364,1987-10-02 00:00:00,177.8,154
236,33993,Aitor Ocio,9639,1976-11-28 00:00:00,187.96,170
237,24160,Aiyegbeni Yakubu,109693,1982-11-22 00:00:00,182.88,183
238,243127,Akaki Gogia,202271,1992-01-18 00:00:00,177.8,161
239,20771,Akihiro Ienaga,201971,1986-06-13 00:00:00,172.72,154
240,244128,Akoete Eninful,202373,1992-07-21 00:00:00,182.88,154
241,23163,Akos Buzsaky,172176,1982-05-07 00:00:00,180.34,163
242,31255,Akpo Sodje,151473,1981-01-31 00:00:00,187.96,176
243,127255,Akwetey Mensah,198781,1983-04-15 00:00:00,172.72,163
244,33451,Alaeddine Yahia,53027,1981-09-26 00:00:00,187.96,179
245,26085,Alain Cantareil,169072,1983-08-15 00:00:00,177.8,154
246,34268,Alain Nef,49939,1982-02-06 00:00:00,190.5,194
247,182847,Alain Pierre Mendy,209352,1989-11-17 00:00:00,182.88,159
248,36785,Alain Rochat,52778,1983-02-01 00:00:00,182.88,172
249,67393,Alain Schultz,138421,1983-02-17 00:00:00,175.26,165
250,34417,Alain Traore,178036,1988-12-31 00:00:00,175.26,161
251,95220,Alain Wiss,184261,1990-08-21 00:00:00,180.34,148
252,32693,Alan Combe,4246,1974-04-03 00:00:00,185.42,172
253,32547,Alan Gow,140307,1982-10-09 00:00:00,182.88,154
254,37085,Alan Haydock,36846,1976-01-13 00:00:00,175.26,159
255,267728,Alan Henrique,229983,1991-06-19 00:00:00,187.96,181
256,32870,Alan Hutton,139533,1984-11-30 00:00:00,185.42,161
257,92935,Alan Kardec,184858,1989-01-12 00:00:00,187.96,176
258,14100,Alan Mannus,110606,1982-05-19 00:00:00,187.96,203
259,32845,Alan Martin,173681,1989-01-01 00:00:00,182.88,165
260,23081,Alan Maybury,13354,1978-08-08 00:00:00,180.34,161
261,24024,Alan O'Brien,164980,1985-02-20 00:00:00,177.8,157
262,667963,Alan Schons,229248,1993-05-24 00:00:00,180.34,163
263,30248,Alan Smith,13739,1980-10-28 00:00:00,180.34,179
264,23881,Alan Tate,158087,1982-09-02 00:00:00,185.42,187
265,312585,Alan Uryga,208614,1994-02-19 00:00:00,190.5,187
266,25926,Alan,20556,1979-09-19 00:00:00,180.34,154
267,441173,Alassane Diallo,225676,1995-02-19 00:00:00,175.26,132
268,294859,Alassane Plea,206467,1993-03-10 00:00:00,180.34,174
269,289250,Alassane Tambe,192731,1992-01-26 00:00:00,182.88,161
270,160220,Alassane Toure,188706,1989-02-09 00:00:00,182.88,161
271,121488,Alban Joinel,188382,1979-09-14 00:00:00,187.96,181
272,698273,Alban Lafont,231691,1999-01-23 00:00:00,193.04,170
273,94883,Alban Meha,203822,1986-04-26 00:00:00,175.26,168
274,177689,Alban Pnishi,229013,1990-10-20 00:00:00,187.96,179
275,37503,Albano Benjamin Bizzarri,14907,1977-11-09 00:00:00,193.04,196
276,41173,Albert Baning,176407,1985-03-19 00:00:00,193.04,179
277,35831,Albert Bunjaku,144050,1983-11-29 00:00:00,177.8,165
278,45605,Albert Crusat,110375,1982-05-13 00:00:00,165.1,143
279,37483,Albert Meyong Ze,14510,1980-10-19 00:00:00,182.88,157
280,396912,Albert Rafetraniaina,212030,1996-09-09 00:00:00,175.26,143
281,37920,Albert Riera,110652,1982-04-15 00:00:00,187.96,183
282,484858,Albert Rusnak,210423,1994-07-07 00:00:00,180.34,143
283,36066,Albert Streit,113441,1980-03-28 00:00:00,180.34,174
284,27694,Alberto Aquilani,103935,1984-07-07 00:00:00,185.42,174
285,107929,Alberto Botia,191688,1989-01-27 00:00:00,187.96,176
286,299879,Alberto Brignoli,210358,1991-08-19 00:00:00,187.96,163
287,41168,Alberto Bueno,178087,1988-03-20 00:00:00,177.8,141
288,38395,Alberto Cifuentes,110638,1979-05-29 00:00:00,187.96,148
289,47565,Alberto De la Bella,172013,1985-12-02 00:00:00,182.88,181
290,39425,Alberto Fontana,2431,1967-01-23 00:00:00,185.42,161
291,30143,"Alberto Frison,18",173023,1988-07-21 00:00:00,190.5,187
292,102394,Alberto Garcia,186681,1985-02-09 00:00:00,182.88,170
293,30881,Alberto Gilardino,5879,1982-07-05 00:00:00,182.88,174
294,42460,Alberto Giuliatto,178492,1983-09-17 00:00:00,180.34,170
295,575364,Alberto Grassi,220475,1995-03-07 00:00:00,182.88,165
296,543020,Alberto Guitian,198474,1990-07-29 00:00:00,182.88,163
297,37451,Alberto Lopo,110341,1980-05-05 00:00:00,185.42,179
298,32763,"Alberto Luque,21",8741,1978-03-11 00:00:00,182.88,176
299,39743,Alberto Maria Fontana,123617,1974-12-02 00:00:00,187.96,183
300,314605,Alberto Moreno,205566,1992-07-05 00:00:00,170.18,143
