x,y,label
-1.7997238416681165,7.951112325080723,3
-0.6411503149496368,7.440689388784893,3
2.715438124365102,1.6764768433336696,1
-1.2123189648763846,7.707946188779409,3
-1.2298946801430395,7.793675068573433,3
-1.224395733994253,6.895263189124632,3
1.8697988545698527,0.7575836630117212,1
-1.282737485825387,7.600729784337185,3
0.7343639103625873,5.0372543696778465,0
0.754760975781029,4.160159820902834,0
1.4726047791661871,1.086553982647431,1
1.7739490086528007,-0.4232011113623979,1
2.113902502061791,1.247435867789913,1
0.40270307825082885,4.096198262028758,0
-1.0287465019960353,8.614155175825745,3
-1.7055244818996491,7.302791933660033,3
1.0017331713702464,1.1682243370214858,1
-0.41709884671281194,7.653601063587151,3
0.7029505764360892,4.314274822863424,0
0.9825700909789874,5.375309623791891,0
-2.000105565927525,3.5746652861603776,2
1.6235048883018022,0.4098678668054905,1
0.5938078632151577,4.0654242388511115,0
-1.393058449618013,7.30854580995555,3
-1.2834077054264668,7.6449341592834745,3
-1.03929958795648,3.2702378889730186,2
-1.1045061188323155,7.613579315859313,3
-1.3817419808919025,7.320108070956991,3
1.6601357413498756,0.5891232803739436,1
-1.567749726271591,8.222493179717521,3
1.713680289350767,1.0596062729023936,1
1.8959376071615694,5.185402589388561,0
-2.3262310059786064,1.7367074474615107,2
2.277762522201539,0.9829007430502782,1
0.44359862996842747,3.1153094465140336,0
-1.3672951128381776,7.891975395827682,3
1.931125315734495,1.4257710071864063,1
1.6784149856479307,0.6090473888614643,1
-0.9494243319364362,7.819744673235044,3
1.868735818413795,0.9561037596992069,1
2.3696021357334014,0.9507169121647336,1
2.0299646506585307,0.7255313445039923,1
3.2288149063832945,1.1317196535506926,1
-0.03981968179506956,7.651400550025391,3
1.4393444092746954,4.797889819826628,0
-0.5557453564497388,7.938962665537313,3
-1.944700005538555,2.7436440008508027,2
-0.4015525364123832,8.306942311740297,3
-0.7301439797173614,7.352607771258873,3
-2.125295387702995,7.425396155568385,3
1.5446212592107438,4.2107812715938895,0
2.3297168851654724,0.31889645169769987,1
0.40960232499554483,4.0577575115268605,0
-0.9062580813329946,2.320154677110483,2
3.673001952971026,0.8533088601696878,1
1.6974790983625732,0.866123282176209,1
1.6324473559191377,1.4636200949196336,1
3.0441484807574137,0.9962003132303372,1
-1.6060491970898856,3.160739348557421,2
-1.4141154817556525,7.67971382654117,3
1.6522516318103992,3.655828422430336,0
1.6835378212422856,4.19583242596098,0
-1.247204157601487,2.6957367969105173,2
-1.7029782910012499,7.805409559070701,3
-0.6299928142967874,6.607065847806817,3
2.9352147507773845,1.4091948236146759,1
0.3136400748894247,4.335086375004975,0
1.4137244158530171,4.381177073902836,0
0.7151779475135126,5.413345564535995,0
-1.8089237428424303,2.7878433789877994,2
-1.2009168783893935,3.181308035936348,2
1.790713942057323,0.7294503628272314,1
-0.9897478494879475,3.7428607011689166,2
2.130035294434726,5.1920962023090445,0
1.9843690943557362,0.48955673753982665,1
1.4480668558118808,4.023935869406825,0
2.9672644378923416,1.9294172443876536,1
1.6400376127622431,1.8194898924854155,1
-1.6614593737728895,2.7365324230600807,2
-1.589510108118721,2.3250810958368824,2
2.5728251282299484,-0.6957077958470228,1
1.2902360748655473,4.200859528715041,0
-1.569417873465857,7.8507031406726036,3
-1.3816332366308317,2.3846501069209443,2
2.2235325446226555,0.30178949338018846,1
-0.9308286317454912,8.08903718866689,3
2.5602462798770595,0.7479885118413675,1
-1.6486421176819057,2.8519525937475345,2
0.4883823093198226,3.268017766049384,0
-1.8523548261255405,8.84440604540199,3
0.9527003876099976,3.6029312288036714,0
-1.1129067766048681,8.668947205048351,3
-1.7592932930983043,8.929094175718369,3
-0.943912404080381,7.765722195409305,3
2.441256200470635,-0.044710385242134776,1
2.713075628832357,0.757134179131215,1
0.8368568407639814,2.1363593767535285,1
2.2742116481149086,5.105704097110225,0
-1.408123639254925,3.5670433924194818,2
-0.6864166486146746,7.520075659780431,3
-2.257667120177796,2.7349040786204704,2
2.4743418108972794,0.8999261933896985,1
-2.370481762982645,2.563847673811399,2
-1.4570328882986576,7.0234267007529665,3
1.8364513947978667,0.9916859731013552,1
-2.084997914736498,2.8107288060807254,2
-0.6647343012606282,9.115780963964317,3
-2.0935251077164816,3.06074415003251,2
-1.6604674217908977,2.370034730508045,2
-1.6430114302682273,8.416789598779424,3
2.331855448961006,4.278433036452005,0
-1.986325329908757,3.2513544397828467,2
0.7675227889508035,4.397596708910778,0
-1.4672889046739048,6.760663486816884,3
-1.7636392078127556,7.296094721762272,3
0.6981124937588385,4.592676211712467,0
-1.8872985478165785,3.8492281693622594,2
-1.757691267107416,2.651580605440004,2
1.0626962212430218,5.176351431626175,0
-0.47391232097667024,2.8380892079473674,2
-1.854331197632575,1.7871307543454542,2
0.6774506081311121,5.461506559738582,0
-1.392597875234159,3.1156560506097657,2
-0.8799856309933627,1.382371461526665,2
-1.5409578762347766,3.5653990982006163,2
1.4444423962604591,0.8509508063734263,1
0.45976417863483343,1.2614553745535653,1
2.469158420153751,1.6787713976769358,1
0.2771801740764812,4.844283219620902,0
2.0784458525369907,-0.09636540145523531,1
-1.254634865640495,1.820038014730404,2
-1.6488879465617898,8.031637572884268,3
-0.4256623709714774,7.529554070358507,3
-1.5016446692213128,7.898288433301564,3
1.2138741061434821,3.6479504222100867,0
2.732423960141619,1.1952642277443142,1
-2.294717517144449,2.5666235387664593,2
-1.7508625998909175,7.480750153382936,3
-1.4285468697503534,2.975675074885841,2
1.9750465856318145,1.5443099435236944,1
-0.1385010267383684,7.706960021921543,3
2.096805454802437,4.847414122413621,0
-1.2035039308200182,7.189200573999197,3
-1.8465256884096382,3.5723321019938226,2
-1.7346536818102913,2.4411004686902236,2
-1.336607637446292,3.2299066300756434,2
-2.0865774381257682,3.6638738920062157,2
-2.5356349425185654,2.3844994464758527,2
0.45953466751367356,5.44982629930781,0
0.48825152302397334,3.4239327307668814,0
1.7144444869831275,5.025215236719037,0
-2.086548559698532,2.1600412518717578,2
-0.8339983601163208,8.313463280660397,3
2.2270737347682457,1.2629699606232072,1
1.9606673117345883,2.2516977583168627,1
-1.1210275738049316,2.6886768879864307,2
-1.328557959457281,3.487430145468064,2
1.4639610788223876,0.014562655459784746,1
-1.727909214472008,7.979932521486758,3
-1.762185359686676,6.910507575838522,3
0.0815155229231318,4.567422348207112,0
1.8801651037841602,0.4407683328509629,1
1.0614419765389629,4.112190277161333,0
2.3381228529390596,3.431167922689131,0
0.7280986900906466,3.8553144405839355,0
-2.6979864741108663,2.521947223495424,2
0.9494257913388888,0.6108792575136448,1
-1.7866963308872486,8.622942235926192,3
1.3447177007541433,4.857111330388306,0
-1.4354414394958779,7.33128577835401,3
-1.3092741394790732,7.84702764634944,3
-1.6838912806484458,2.808535391059157,2
-0.29259332209566014,7.680316436635532,3
-2.0777068751133325,3.0693802375792463,2
0.8965417319943216,4.125112799807353,0
0.2723960354779992,5.469960038837965,0
1.5856900279363628,0.8314300805218042,1
-1.0533340052684386,8.43373080411665,3
2.5439794149255976,0.9330190134469148,1
2.258609996562445,2.1102897968288152,1
0.9171985638912357,3.9057003556311254,0
0.5727938098809244,4.088055430524065,0
-0.3546421975014621,8.148242264607022,3
1.7751601938012205,0.04751999206218116,1
0.12183353315697609,4.007795397431074,0
-1.29305656169684,7.990689879779442,3
2.3956416881444795,0.7640585996288441,1
-1.0347109348650525,3.733851386340813,2
2.61437654590146,1.101642650218694,1
-1.465215343215122,8.474211097318305,3
-1.5206944244821259,3.3499025169381147,2
-1.6570737551838948,3.185118211870001,2
1.391193329188607,4.720636813641994,0
2.4715314130469572,0.8019195970501767,1
0.9941444510266595,1.1109527355841982,1
0.33381850564016957,4.936458363607072,0
2.0458582544713453,0.9942205609168706,1
-1.1638319627726055,3.455215852663917,2
2.284906979440239,0.8771182916187645,1
-1.548364856338038,4.346329472064973,2
-0.7678573103686458,3.0447804689722497,2
2.6129705883205947,1.2469984147766913,1
1.636065836078763,4.696945565881949,0
0.28778888709983363,4.04109530060173,0
0.5294171853174312,3.8079242042529815,0
1.3419519667624606,0.5935738473587243,1
-2.101407697730412,9.034233663491596,3
-0.9621167533928168,7.924529764469641,3
0.8454235447530218,0.573990879913236,1
-1.0502347060399633,9.17102661468455,3
-2.0707117642719863,8.354851769331106,3
-0.6837052060010822,8.078582463835327,3
1.0524173341686671,4.544980945515211,0
1.1055044830318288,1.2638912874022599,1
1.5967811670890122,0.03498877565698977,1
-2.22770975598694,7.795179522872881,3
1.6599104892724754,3.5628918352361985,0
-1.2211753654869442,9.23923489925363,3
1.0364040297735253,1.130031945174975,1
1.663822372000666,0.6630916348253761,1
-0.909542717664993,2.87451005679712,2
-1.561203581542174,7.124648061394663,3
-1.4920376530131878,7.317033020980173,3
0.5325322807117071,5.229596084692432,0
-0.4532473430140611,7.95865955390837,3
0.3761408701127562,3.376924669381823,0
3.094900233584358,1.308364324053451,1
1.2021253972398727,3.6441468530978733,0
-1.9368223416520314,7.62059157035368,3
-1.7493264151541774,2.350512783999348,2
-1.3171209696086292,8.020710760743562,3
-1.3860110976526663,4.197174307675389,2
-1.799186437853106,3.159840985431071,2
1.0692385339646449,4.530684839209695,0
0.6505531929364644,4.553417355205245,0
1.2425880181937505,4.50399192387295,0
-0.7553136089737296,2.0136832224045595,2
-1.9498568247263723,3.325867167880184,2
-1.0828953703557165,8.696489647715087,3
2.2199773360672417,0.3631146101406201,1
1.144224837972438,4.244897093662615,0
-2.6943258631202807,2.3702121648519476,2
-0.9146781669202715,8.370944348040512,3
2.5152654304199293,1.1114393504213103,1
1.4328927136346912,4.376792337344087,0
0.670478769495503,4.0409427464816785,0
1.4789648924529892,0.42179324231333387,1
1.944235318827273,0.4130745673681235,1
-1.7958032308303302,2.52827950469489,2
2.351512587842391,0.8280012965173169,1
-1.8301190035805512,2.42840733613674,2
-2.948656156357867,3.4363136416317115,2
0.2139790794550549,4.885425352343197,0
-2.457161620271994,3.168273553952224,2
-1.0325531350035442,7.748719925481352,3
2.57002187600828,1.5823247799324809,1
1.7674740330281093,1.2698786389440444,1
1.8729608052413163,3.0617963124402703,0
-0.028583778269701154,1.5706892723102817,2
-0.04749203582851247,5.474252564587464,0
1.5100095738574462,0.643073087351196,1
2.5482189486627553,0.9008392477175533,1
1.9736977010258854,1.579798477499554,1
0.7985056787091911,0.9718968084780408,1
1.869221394823855,5.44132083306674,0
1.815598103875153,1.119697192646448,1
1.5223774234020502,4.494118256563171,0
2.333145719024042,1.0651211185734089,1
0.5947624315191664,4.70964730441629,0
0.4389901418302897,4.535928826163947,0
-2.2611937914090094,7.767980426105862,3
1.753577501047355,2.345135867664186,1
0.2005559327124259,4.4640178490579,0
-0.8162655366602509,7.1737162878683725,3
-0.923791623565916,6.744613437411452,3
-1.2276898482760088,3.5466655549139543,2
1.2320253170133557,4.709932148466537,0
2.5181110906389854,1.5153269572075971,1
2.8739866302943606,0.4839941492079743,1
-1.4578152893378502,2.690393723605169,2
-0.9650365777232359,2.8968251552113204,2
0.8934996379249738,1.010930818014234,1
-0.9648585351007511,3.7652788849555887,2
-1.0044064785404265,7.71955399471169,3
0.43189105991654975,4.334954564926074,0
0.051791869879720176,4.341744523968589,0
0.6178804371672775,4.161034289606786,0
-1.8109839134370214,8.0953247875324,3
1.5287853728149865,4.495023919214202,0
-2.0902929568285766,3.5280948561810694,2
0.24100876724839426,4.810405113289319,0
-0.9308896036962009,7.9831486888525,3
-1.9842287703841195,8.415927705671734,3
1.1641106995370358,3.791329883867355,0
-1.2176832085393765,6.758922452747761,3
-0.6900106770794805,7.7302701742453825,3
-1.8817456139067719,3.5925337720393435,2
-1.519037597007666,7.994872800621335,3
-2.797933754528117,7.143089797450388,3
-1.3158359468130905,3.145423581454475,2
-1.4169004936673446,3.920448081006437,2
-2.233481390711484,2.233764480772146,2
-1.1729761207811937,2.699566975350649,2
-1.5459171751356877,7.7905770260333895,3
-1.029567025201847,8.718253189326997,3
-0.7948116014094246,7.5119804335898,3
-1.4918208110592404,8.270081118563573,3
1.254712438591226,0.08963315645940362,1
-0.8810994591074556,7.030561980291768,3
1.379172036178832,0.459257008219042,1
1.0827257638987469,4.0627187657234325,0
2.963264370976801,1.2295428984624872,1
-1.074783471578863,8.0831825079093,3
1.2889090044181502,3.95831454556055,0
0.7019289837915643,0.28415955375657476,1
0.5143204338793053,4.62733684222348,0
1.8181301318402654,0.2020113500979891,1
1.3796469327539564,4.548264429193056,0
-1.3563362107375767,3.9634835297265014,2
-2.6214580067846036,3.1000446040103236,2
-1.2173108090842168,8.35582599292665,3
-0.5555238109539522,4.695958484712606,0
-1.0365658108495233,7.743795361514349,3
-1.5672693785756944,2.126844739546282,2
0.5900990368467607,2.969745436113734,0
1.1873467016948451,1.3778424295419534,1
-1.063257027170543,7.008609935403148,3
-0.7302343956471156,2.857113369602683,2
1.2176750632530244,3.892901272884202,0
1.6425649548156684,0.1692172180814645,1
-0.5994301540712365,7.456634422571961,3
-0.9614231416896691,2.7573254135919143,2
-2.0087888456268823,2.639279646471828,2
0.49422428004219043,3.89005746079827,0
1.644860982790548,1.89339413765186,1
1.4949317978621983,3.858488315204525,0
2.00370906124991,1.0142394227654,1
-1.1884988921776198,2.1471508825376064,2
2.503580521955657,0.18429668681569522,1
1.255667542384771,3.382041115682056,0
1.075686805692181,-0.04299697464713548,1
-0.82862748459346,7.198726643174049,3
-1.257986842567918,3.9355912050300192,2
2.294695328816956,-0.7658919939180533,1
-0.8143954785034713,7.850227290790341,3
1.6638913614718664,0.5849500725572703,1
0.595676822337917,4.086142627856107,0
-0.2568294003317002,1.9513552192631627,2
0.7908622971182218,3.2981850436504043,0
-1.5605838254911597,2.9170512356920653,2
1.8243396359241126,0.9542746135281812,1
-1.0855536639637637,7.354561884404969,3
1.1012350653926113,4.889770749338617,0
0.5595293627076758,4.2140066032517876,0
-1.2554105576381176,2.9766199485806992,2
1.3608543659183658,0.7102883092625208,1
1.4281155017447051,1.6243508337475574,1
-0.0018489296331316574,4.581456680763854,0
0.5716704821520695,4.322885662413,0
-1.398815983875804,2.19273806909319,2
1.4903684456881097,3.913171971468302,0
-2.234398771604518,3.6987391043319793,2
-1.281467303559584,7.677097606485981,3
2.174847639570757,0.8673015353609373,1
-2.8706664484189472,3.1587816943872955,2
1.9889431270933944,1.5097672869674166,1
-0.45237878932673425,7.256696161117835,3
-1.9337194821605757,3.696589735723782,2
-2.428341954850933,1.851282088492899,2
-1.5217272738713596,3.2340847864059183,2
-1.8678416358814278,7.5734110131667896,3
-2.572317731907444,2.1359366088657334,2
2.40615694346486,4.8704750196426385,0
-1.6365646338548065,8.118808305694303,3
-1.4098621949310768,1.848944547909768,2
-1.9643308084987228,3.035816701770394,2
-1.3547613204198976,1.5255256958586778,2
-1.859489789164686,2.635499666440248,2
-1.7623374121116875,1.0901964284531669,2
0.9593607415433021,4.56078644976664,0
-1.6488834070884857,8.844613059685477,3
2.535606403491476,0.9446197650349336,1
-2.488005642605428,2.3855736962260985,2
2.0182916801754893,0.833280494163232,1
1.1900899168511363,4.727731228363559,0
0.6820954974241609,1.048554308950859,1
-1.535818635234727,3.4107258235480096,2
-1.0277288371327888,7.949646950197958,3
1.689087953957876,4.4939528946033,0
-1.0702158712496823,8.333451711090255,3
-0.8180768524489339,2.5387400065300225,2
-1.4675864287377727,8.398315540184981,3
1.667669017416367,4.951558482670483,0
0.15973244356978666,7.067963351424639,3
0.00793137001172417,4.1761431593200085,0
-1.3915388205392432,3.187709521472318,2
-1.593197656261462,1.9214623742115648,2
-1.54766575754266,7.848270749947723,3
-1.9392834355159034,2.847397533482256,2
-1.0736665958239024,3.4383267081460733,2
-1.6721159111440371,3.828838963546546,2
-1.3344034817759425,7.606244746271364,3
3.0985911279055847,1.4943002947272361,1
-0.7919816747057096,2.9567959251392684,2
-1.5047005800758158,3.378623705972745,2
-1.7387516333158861,6.994651639818008,3
0.34713829950623953,3.451776565141005,0
-1.6055364201467528,3.597730189068956,2
-2.21078548647797,3.3888567740774227,2
1.0762741757700125,4.684806189583654,0
1.4224904430418697,1.3898123623327456,1
-2.0641242100484383,7.810619528706813,3
-0.959586698912849,9.491073084054543,3
0.9143387674703604,4.550146428611414,0
