id,name
7189,slam
7191,flag (tag)
7245,handicap ladder
7278,four-way elimination
7291,"""Dog Pound"""
7293,"""Blind Date"""
7295,straightjacket
7327,bodyslam
7348,"""Cast"""
7349,"""swimsuit contest"""
7352,"""Lion's Den"""
7417,referee: Mr. McMahon referee: Shane McMahon
7429,street fight (6-man tag)
7437,Anything Goes (triple-threat)
7471,casket
7486,handicap hardcore
7487,lumberjack: Ken Shamrock lumberjack: Mankind lumberjack: Test lumberjack: The Big Show lumberjack match
7530,referee: Chyna
7532,"""Nightgown"""
7684,dark four-way
7757,"""Brawl For All"""
7813,"""Steel City Streetfight"""
7819,referee: The Big Show
7828,"""Kendo Stick"""
7848,dark no disqualification tag
7857,referee: Mankind
7891,referee: Billy Gunn
7943,empty arena
7964,"""I Quit"""
8000,"""Corporate Rumble"""
8068,"""Guitar On A Pole"""
8113,"""Buried Alive"""
8127,referee: Gerald Brisco fatal 4-way
8134,Anything Goes (tag)
8172,dark referee: Big Boss Man four-way
8273,steel cage (four-way)
8322,referee: Steve Austin
8347,referee: Sgt. Slaughter fatal 4-way
8370,six-way
8388,triple threat steel cage
8391,"triple-threat (2W, 1L)"
8399,"""Boot Camp"""
8466,hair vs. hair
8493,steel cage (4 on 4)
8496,referee: Pat Patterson triple-threat
8501,street fight (4 on 4)
8522,four corners tag
8587,"referee: Dan Severn ""Dungeon"""
8589,bikini contest
8663,commentator: Sable ring announcer: Sable
8665,commentator: Goldust
8679,referee: Jerry Lawler
8705,10 tag team battle royale
8706,"""Hell In A Cell"" (tag)"
8707,dark 8-person tag
8756,mask vs. mask
8758,enforcer: The Undertaker referee: Vince McMahon
8805,no holds barred falls count anywhere
8832,"""Evening Gown"""
8850,chain (tag)
8896,tag team strap
8935,tag team dumpster
8937,enforcer: Mike Tyson referee: Mike Chioda
8939,"""Country Whippin'"" (tag)"
9043,no disqualification 8-man tag
9095,referee: Sunny 6-person tag
9127,steel cage (3 on 3)
9130,falls count anywhere (tag)
9214,"""Toughman"""
9292,handicap bunkhouse
9316,commentator: Brian Christopher ring announcer: Sunny
9377,lumberjack (tag)
9414,dark three-way
9416,dark Battle Royal
9504,battle royale
9553,dark triple-threat
9564,flag (3 on 3)
9565,dark casket
9607,dark 10-person tag
9845,exhibition shootfight
9878,referee: Ken Shamrock submission
9879,"""Chicago Street Fight"" (3 on 3)"
9911,dark steel cage
9996,"""Texas Death"" (tag)"
10103,"""Armageddon Rules"""
10174,"dark ""Survivor Series"""
10175,"enforcer: Harvey Whippleman ""Survivor Series"""
10184,tug-of-war
10269,"referee: Harvey Whippleman ""Caribbean Strap"""
10273,"""Curtain Call"""
10280,"""Caribbean Strap"""
10287,ring announcer: Dok Hendrix ladder
10320,4-man battle royale
10331,commentator: Mark Henry
10381,11-man battle royale
10514,"dark ""Caribbean Strap"""
10653,"""Hollywood Backlot Brawl"""
10654,60 minute Ironman
10661,no countout
10728,"""Crybaby"""
10820,slopbucket
10871,referee: Hillbilly Jim Arkansas Hog Pen
11127,commentator: Dok Hendrix ladder
11128,commentator: Dok Hendrix
11286,"""kiss my foot"""
11595,referee: Larry Young
11597,"referee: Roddy Piper ""I Quit"""
11598,ring announcer: Nicholas Turturro timekeeper: Jonathan Taylor Thomas
11599,referee: Pat Patterson
11714,"""Over The Top Rope"""
11726,hostess: Pamela Anderson 30-man Royal Rumble
11907,referee: Chuck Norris casket
12343,"$10,000 challenge"
12506,18-Man Royal Rumble
12561,sumo
12666,referee: Mr. Perfect ring announcer: Donnie Wahlberg timekeeper: Rhonda Shear
12669,referee: Roddy Piper ring announcer: Burt Reynolds timekeeper: Jennie Garth
12930,"commentator: Ray Combs ring announcer: Ray Combs ""Survivor Series"""
13061,"battle royale (20 man, 2W)"
13080,"""Provence of Quebec Rules"""
13127,"""Rest in Peace"""
13764,"""Loser Leaves WWF"""
13781,special challenge
14095,"""no hitting in the face"""
14143,referee: Jim Duggan
14896,handicap flag
15204,"""Jailhouse"""
15207,referee: Sid Justice handicap tag
15264,referee: Dino Bravo
15312,referee: Randy Savage
15362,bodybag
15409,Desert Storm
15617,blindfold
15619,retirement
15621,commentator: Lord Alfred Hayes
15626,commentator: Regis Philbin ring announcer: Alex Trebek timekeeper: Marla Maples
15635,flag
15858,"""Ultimate Survivor"" (3 on 5)"
15887,ring announcer: Ted DiBiase
16081,referee: Big Boss Man
16395,commentator: Steve Allen
16423,dark referee: Big Boss Man
16923,ring announcer: Ronnie Garvin
17013,dark tag (2 out of 3 falls)
17275,referee: Big John Studd
17438,posedown
17780,referee: Jesse Ventura
17887,"""Loser Wears a Weasel Suit"""
17947,weasel suit
18102,dark tug-of-war
18164,commentator: Bob Uecker Battle Royal
18179,ring announcer: Bob Uecker timekeeper: Vanna White
18359,20-man Royal Rumble
18397,dark handicap tag
18807,referee: Bruno Sammartino
18926,enforcer: Mr. T.
19057,commentator: Bob Uecker 6-person tag
19058,loser must bow
19061,commentator: Bob Uecker commentator: Mary Hart 6-person tag
19066,ring announcer: Bob Uecker timekeeper: Mary Hart
19502,"""Snake Pit"""
19655,referee: Robert Conrad ring announcer: Tommy Lasorda timekeeper: Ricky Schroder steel cage
19659,"commentator: Ernie Ladd referee: Dick Butkus referee: Ed ""Too Tall"" Jones timekeeper: Clara Peller Battle Royal"
19663,judge: Cab Calloway judge: Darryl Dawkins judge: G. Gordon Liddy ring announcer: Joan Rivers timekeeper: Herb from Burger King boxing
19695,martial arts
19701,boxing
19774,"""Kung-Fu Challenge"""
19921,"$15,000 bodyslam"
19923,enforcer: Muhammad Ali referee: Pat Patterson ring announcer: Billy Martin timekeeper: Liberace
20292,brass knuckles alleyfight
20364,alley fight
20545,"""Indian Strap"""
20546,8-person tag (3 out of 5 falls)
20575,fatal 5-way
20595,Trick or Treat Street Fight
20614,Donnybrook Tag Team Match
20695,Viking Rules
20840,referee: John Cena
20934,MMA rules
20939,Tribal Combat
21007,Viking Rules (tag)
21061,"""Money In The Bank"" ladder (7-way)"
21065,"""Money In The Bank"" ladder (6-way)"
21156,Gauntlet (tag)
21458,commentator: Titus O'Neil four-way tag
21467,Andre the Giant Memorial Battle Royale
21654,"""Elimination Chamber"""
21678,dark no disqualification
21701,Pitch Black Match
21711,dark street fight
21723,30-woman Royal Rumble
21888,steel cage (three-way)
21892,ladder (5-way)
21922,Miracle on 34th Street Fight (tag)
22012,WarGames
22082,6-Way
22099,last woman standing
22120,Street Fight (3-way)
22134,24/7 rules
22178,"""Extreme Rules"""
22243,Good Old Fashioned Donnybrook (6-man tag)
22248,referee: Daniel Cormier Fight Pit
22394,5-way elimination
22563,referee: Jeff Jarrett
22726,enforcer: Theory handicap tag
22727,6-way elimination
22793,Last Laugh Match
22807,handicap tag street fight
22832,handicap streetfight
22934,referee: The Miz
23049,no countout no disqualification
23051,referee: R-Truth
23093,"Beat the Clock ""I Quit"" Challenge"
23409,referee: Sonya Deville
23502,referee: Sonya Deville triple-threat
23604,three-way tag steel cage
23658,12 Days of Christmas Gauntlet
23697,dark fatal 4-way
23745,Thanksgiving Leftovers Throwdown
23760,dark 14-Man Tag Team Lumberjack Match
23858,London streetfight
23904,Trick or Treat Street Fight (tag)
23918,ladder (four-way)
24409,Symphony of Destruction match
24420,"""Money In The Bank"" ladder (8-way)"
24433,dark battle royale
24550,"""Beat the clock"""
24686,Nigerian Drum Fight
24713,commentator: Edge street fight
24749,enforcer: Edge
24877,pre-show
25002,Holiday Street Fight (6-man tag)
25004,TLC (3-way)
25008,TLC (singles)
25009,Firefly Inferno Match
25070,dark 24/7 rules
25097,unsanctioned
25103,referee: A.J. Styles
25106,7-way
25151,"""Hell In A Cell I Quit"" Match"
25225,ladder (three-way)
25232,ambulance
25246,Raw Underground
25309,losing tag team must split
25338,dark Raw Underground
25355,No Disqualification Loser Leaves WWE
25439,Bar Fight
25460,Eye for an Eye Match
25470,Wyatt Swamp Fight
25473,elimination tag
25538,dark commentator: Kevin Owens
25557,"""The Greatest Wrestling Match Ever"""
25681,"""Money in the Bank"""
25709,fatal 5-way elimination
25710,Firefly Fun House
25712,Boneyard Match
25762,10-man tag elimination
25778,"""Elimination Chamber"" (tag)"
25810,referee: Sarah Logan
25851,Symphony of Destruction Tag Match
25855,24/7 rules triple-threat
25916,Losers Eat Dog Food (6-man tag)
25937,commentator: Booker T. 30-man Royal Rumble
25982,loser eats dog food
26036,ring announcer: Maria Menounos
26061,Christmas Street Fight
26089,TLC (2 vs. 2)
26178,"""Survivor Series"" (5 vs. 5 vs. 5)"
26376,Career vs. Career Ladder Match
26382,commentator: Becky Lynch
26453,commentator: Charlotte Flair
26454,referee: Kevin Owens 2 out of 3 falls
26470,commentator: Sami Zayn
26534,enforcer: Elias
26617,referee: Drew McIntyre
26621,commentator: Booker T
26624,commentator: Christian ring announcer: Lilian Garcia
26628,referee: Melina 24/7 rules
26630,commentator: Jonathan Coachman
26632,commentator: Jerry Lawler
26669,"""Extreme Rules"" (tag)"
26713,dark falls count anywhere
26764,referee: Lacey Evans no countout no disqualification
26770,2 out of 3 falls Tag Match
26798,referee: Sami Zayn
26887,commentator: Billie Kay commentator: Peyton Royce
26910,commentator: Tony Nese
26924,referee: Elias handicap tag
26953,dark triple-threat tag
27003,dark ring announcer: Lilian Garcia Battle Royal
27010,commentator: Paige fatal 4-way tag
27012,commentator: Booker T.
27014,"no holds barred, if Triple H loses he must retire from in-ring competition"
27015,commentator: John Bradshaw Layfield
27031,falls count anywhere handicap tag
27032,18-person tag
27101,handicap tornado tag
27104,commentator: Beth Phoenix
27158,commentator: Beth Phoenix Elimination Chamber (tag)
27177,commentator: Drew Gulak
27266,referee: Curt Hawkins
27293,lumberjack: Bo Dallas lumberjack: Curtis Axel lumberjack: Gran Metalik lumberjack: Heath Slater lumberjack: Kalisto lumberjack: Konnor lumberjack: Lince Dorado lumberjack: Rhyno lumberjack: Viktor lumberjack (tag)
27327,commentator: Big E commentator: Kofi Kingston commentator: Xavier Woods 8-person tag
27338,miracle on 34th street
27358,dark ladder
27361,referee: Heath Slater TLC (singles)
27364,chair
27380,referee: Heath Slater
27447,commentator: Alexa Bliss
27580,title can change via DQ
27667,"referee: Mick Foley ""Hell In A Cell"""
27806,commentator: Carmella
27835,commentator: Bo Dallas commentator: Curtis Axel
27876,dark 6-person tag tables
27879,James Ellsworth in Cage
27886,Iron Man
27889,lumberjill: Becky Lynch lumberjill: Billie Kay lumberjill: Carmella lumberjill: Lana lumberjill: Mandy Rose lumberjill: Naomi lumberjill: Peyton Royce lumberjill: Sonya Deville lumberjack match
28034,commentator: Carmella handicap tag
28052,dance-off
28060,exhibition
28162,50-man Royal Rumble
28193,commentator: Nia Jax
28218,dark commentator: Jerry Lawler commentator: Jim Ross Andre the Giant Memorial Battle Royale
28220,dark commentator: Beth Phoenix commentator: Paige Battle Royal
28243,commentator: The Miz
28316,Ultimate Deletion
28403,referee: Daniel Bryan
28441,"dark ""open challenge"""
28444,commentator: Jerry Lawler 30-man Royal Rumble
28447,commentator: Stephanie McMahon ring announcer: Maria Menounos 30-woman Royal Rumble
28550,dark referee: Daniel Bryan 6-person tag
28560,"dark ""Last Man Standing"""
28583,lumberjill: Carmella lumberjill: Lana lumberjill: Liv Morgan lumberjill: Naomi lumberjill: Ruby Riott lumberjill: Sarah Logan lumberjill: Tamina lumberjill
28585,referee: Daniel Bryan referee: Shane McMahon
28649,commentator: Jey Uso commentator: Jimmy Uso
28667,enforcer: Arn Anderson
28749,singles (3 falls)
28776,handicap TLC
28814,"""Hell in a Cell"" (falls count anywhere)"
28971,referee: Baron Corbin
28986,Enzo Amore in a shark cage
28999,commentator: Naomi
29023,"""open challenge"""
29040,dark street fight (tag)
29159,commentator: Akira Tozawa
29189,referee: Mickie James 6-person tag
29195,commentator: Naomi fatal 5-way
29199,"""Punjabi Prison"""
29222,commentator: Natalya
29343,30 minute Ironman tag
29375,commentator: Kevin Owens Battle Royal
29389,commentator: Dean Ambrose
29392,commentator: Jeff Hardy commentator: Matt Hardy
29438,commentator: Josh Duhamel 6-person tag
29577,commentator: Baron Corbin
29605,kendo stick on a pole
29717,commentator: Maryse commentator: The Miz
29740,commentator: Kevin Owens
29816,commentator: Neville
29925,"if Jericho wins title, he moves to Smackdown"
29930,"""House of Horrors"""
29938,"""Beat The Clock"" (tag)"
29952,"""Dumpster Match"""
29955,commentator: Bayley
29968,referee: Alexa Bliss
30000,commentator: Seth Rollins
30074,dark Andre the Giant Memorial Battle Royale
30079,fatal 4-way tag ladder
30080,commentator: Jerry Lawler ring announcer: Al Roker
30085,commentator: Jim Ross no holds barred
30110,commentator: Alexa Bliss commentator: Mickie James
30123,Over the Top Rope Challenge
30166,commentator: Austin Aries
30263,timekeeper: Jackie Redmond
30305,commentator: Charlotte
30476,commentator: Brian Kendrick
30511,dark referee: Daniel Bryan
30577,commentator: Baron Corbin commentator: Maryse commentator: The Miz
30589,commentator: Chris Jericho
30598,"no disqualification, Chris Jericho in a shark cage"
30618,commentator: Baron Corbin Battle Royal
30620,lumberjack: Aiden English lumberjack: Apollo Crews lumberjack: Baron Corbin lumberjack: Chad Gable lumberjack: Curt Hawkins lumberjack: Fandango lumberjack: Heath Slater lumberjack: Jason Jordan lumberjack: Jey Uso lumberjack: Jimmy Uso lumberjack: Kalisto lumberjack: Konnor lumberjack: Mojo Rawley lumberjack: Rhyno lumberjack: Simon Gotch lumberjack: Tyler Breeze lumberjack: Viktor lumberjack match
30644,"""I Forfeit Match"""
30646,commentator: John Cena
30657,commentator: Austin Aries commentator: Jack Gallagher
30692,commentator: A.J. Styles
30697,commentator: Cesaro commentator: Karl Anderson
30726,commentator: Sheamus
30744,referee: Alicia Fox 6-person tag
30762,referee: Emmalina 6-person tag
30774,"""Duel"""
30793,referee: Dana Brooke
30809,commentator: Ryan Phillippe
30821,10-minute challenge
30823,commentator: Austin Aries triple-threat
30824,30 minute Ironman
30827,commentator: Nikki Bella
30828,Battle Royal (tag)
30830,commentator: A.J. Styles fatal 4-way elimination
30867,referee: Emma
30967,timekeeper: James Ellsworth street fight
30992,referee: Emma 6-person tag
31026,commentator: Brian Kendrick three-way
31045,16-person tag
31065,timekeeper: James Ellsworth
31128,commentator: A.J. Styles 6-person tag
31232,"""Trick or Street"" streetfight"
31261,commentator: Dolph Ziggler commentator: The Miz
31279,commentator: T. J. Perkins
31329,ring announcer: Dean Ambrose timekeeper: Dean Ambrose
31404,referee: Dean Ambrose
31435,title vs. career
31504,commentator: Ashton Kutcher commentator: Danny Masterson
31555,"""Best of 7"" series"
31572,"""Suplex City Deathmatch"""
31594,commentator: Jack Swagger
31732,commentator: Dolph Ziggler
31746,commentator: Titus O'Neil
31771,commentator: Charlotte 6-person tag
31815,commentator: Naomi commentator: Natalya
31836,"dark ""Best of 7"" series"
31857,commentator: Cesaro
31864,commentator: Sasha Banks
31911,timekeeper: Brent Harvey
31951,commentator: Maryse commentator: The Miz 3-way Match
32114,commentator: Zack Ryder
32125,commentator: The Miz Battle Royal
32152,ring announcer: Dean Ambrose
32162,commentator: Fandango commentator: Tyler Breeze
32170,16-man tag elimination
32331,commentator: Becky Lynch commentator: Natalya
32397,referee: Summer Rae
32491,asylum
32494,commentator: Sami Zayn commentator: The Miz
32674,commentator: Dean Ambrose commentator: Kevin Owens
32710,Ladder (7-way)
32713,no holds barred streetfight
32752,ring announcer: Jonathan Coachman 3-way tag
32769,commentator: Kevin Owens ring announcer: Kevin Owens 3-way Match
32770,commentator: Becky Lynch commentator: Sasha Banks
32772,commentator: Paul Heyman
32818,commentator: Bubba Ray Dudley commentator: D-Von Dudley
33000,dark 2 out of 3 falls
33012,referee: Alicia Fox
33015,commentator: Kevin Owens 6-person tag
33117,commentator: Alberto Del Rio
33176,dark fatal 4-way tag
33199,referee: Chris Jericho
33307,dark steel cage (4 on 4)
33319,referee: Mr. McMahon
33400,Chicago Street Fight
33469,commentator: Xavier Woods triple-threat tag team ladder
33472,Tables (elimination tag)
33563,commentator: Big E commentator: Kofi Kingston commentator: Xavier Woods
33565,"""Roman Reigns Has To Win In Under 5:15 To Win The WWE Title"""
33566,commentator: Paige
33593,commentator: Darren Young
33713,dark no holds barred
33734,referee: Paige
33772,timekeeper: Anthony Ogogo
33855,commentator: Seth Rollins fatal 4-way
33863,"if Demon Kane loses, Corporate Kane is fired"
33886,4-way Tag
33935,lumberjack: Big E lumberjack: Bubba Ray Dudley lumberjack: Cesaro lumberjack: D-Von Dudley lumberjack: Darren Young lumberjack: Jack Swagger lumberjack: Kalisto lumberjack: Kevin Owens lumberjack: King Barrett lumberjack: Kofi Kingston lumberjack: Konnor lumberjack: Mark Henry lumberjack: Neville lumberjack: Rusev lumberjack: Sheamus lumberjack: Sin Cara lumberjack: Stardust lumberjack: The Big Show lumberjack: Titus O'Neil lumberjack: Viktor lumberjack: Xavier Woods lumberjack match
33986,commentator: King Barrett
34052,commentator: Ryback
34131,referee: Natalya 6-person tag
34136,ring announcer: Pat Patterson
34202,lumberjack: Adam Rose lumberjack: Bo Dallas lumberjack: Bubba Ray Dudley lumberjack: Curtis Axel lumberjack: D-Von Dudley lumberjack: Darren Young lumberjack: Dolph Ziggler lumberjack: Fandango lumberjack: Heath Slater lumberjack: Jack Swagger lumberjack: Kalisto lumberjack: Kevin Owens lumberjack: Konnor lumberjack: Mark Henry lumberjack: Neville lumberjack: R-Truth lumberjack: Sin Cara lumberjack: Stardust lumberjack: The Big Show lumberjack: Titus O'Neil lumberjack: Viktor lumberjack: Zack Ryder lumberjack match
34265,commentator: Darren Young commentator: Titus O'Neil
34336,Champion vs. Champion
34361,commentator: Lana
34362,commentator: The Big Show
34405,commentator: Becky Lynch commentator: Charlotte commentator: Paige 6-person tag
34449,commentator: Darren Young commentator: Titus O'Neil 8-person tag
34608,commentator: John Cena triple-threat
34721,"commentator: Kevin Owens ""open challenge"""
34777,referee: Layla
34983,lumberjack: Big E lumberjack: Darren Young lumberjack: Diego lumberjack: Fernando lumberjack: Kofi Kingston lumberjack: Konnor lumberjack: Titus O'Neil lumberjack: Viktor lumberjack: Xavier Woods lumberjack (tag)
35172,commentator: Seth Rollins enforcer: Kane ring announcer: Jamie Noble timekeeper: Joey Mercury
35238,"""Kiss Me Arse"""
35240,"""Russian Chain"""
35243,"gatekeeper: Kane steel cage, RKO banned"
35316,timekeeper: Steffen Henssler
35413,timekeeper: Jermaine Defoe
35421,timekeeper: Kenny Miller
35430,referee: Cameron
35479,referee: Mike Chioda triple-threat
35781,referee: Jerry Lawler 6-person tag
36027,lumberjack: Bad News Barrett lumberjack: Cesaro lumberjack: Curtis Axel lumberjack: Fandango lumberjack: Jamie Noble lumberjack: Joey Mercury lumberjack: Justin Gabriel lumberjack: Kane lumberjack: The Big Show lumberjack: Titus O'Neil lumberjack: Tyson Kidd lumberjack match
36030,One Arm Tied Behind Their Back Match
36090,referee: Jamie Noble referee: Joey Mercury
36144,ring announcer: Santino Marella Santa's Little Helper 6-diva tag
36151,ring announcer: Santino Marella
36161,Santa's Little Helper 6-diva tag
36170,referee: Paige Santa's Little Helper tag
36255,stairs
36275,Santa's Little Helper battle royale
36456,triple-threat elimination
36606,loser becomes winner's personal assistant
36678,no holds barred contract on a pole
36859,commentator: Brian Kelley commentator: Tyler Hubbard
36864,three-way dance
37264,referee: Ric Flair street fight
37323,referee: Nikki Bella
37385,referee: Fandango
37390,6 on 1 handicap match
37565,stretcher
37688,dark hair vs. mask
37696,no holds barred elimination 6-person tag
37722,handicap no holds barred
37781,referee: Natalya
37873,referee: Eva Marie
37916,pre-show WeeLC
38096,dark fatal 4-way elimination tag
38102,14-way
38209,Unsanctioned Battle Royal
38567,pinfall or submission only
38765,referee: Christian steel cage
38786,referee: Booker T
38798,lumberjill
38802,referee: Booker T steel cage
38873,Christmas present on a pole
38980,14-person tag elimination
39011,Broadway Brawl
39089,dark referee: William Regal
39220,"handicap ""Hell In A Cell"""
39224,"referee: Shawn Michaels ""Hell In A Cell"""
39334,No DQ Handicap Match
39349,referee: Booker T street fight
39354,referee: Booker T 6-person tag
39386,Rhodes Family careers on the line
39523,handicap gauntlet match
39543,dark tag team turmoil
39551,no disqualification handicap tag elimination
39571,4-way dance contest
39645,dark no disqualification handicap tag
39749,"""Ring of Fire"""
39755,referee: Triple H
39945,dark tables
40012,referee: Funaki
40086,Dublin street fight
40359,four corners strap
40731,"no holds barred, Triple H's career on the line"
40786,weightlifting contetst
41034,"Bryan blindfolded, Kane with one arm tied behind back"
41218,"handicap ""Make Me Laugh"""
41219,player's choice
41225,"""Strange Bedfellows"" tag"
41495,lumberjack frost
41523,dark Santa's Little Helper battle royale
41527,TLC (3 on 3)
41694,"$1,000,000 contract if Maddox wins"
41933,dark Champion vs. Champion
42072,referee: Aksana
42241,dark 3-way Match
42316,WWE contract vs. MITB contract
42577,referee: AJ no disqualification
42583,referee: Kaitlyn
42625,referee: AJ
42679,three-way elimination
42683,pole
42747,"steel cage; If Big Show loses, John Laurinaitis is fired; If Cena loses, he is fired"
42997,handicap lumberjack match
43002,"""People Power"" battle royale"
43255,"""Loser Gets Fired"""
43276,referee: Hornswoggle
43288,enforcer: David Otunga no disqualification
43327,enforcer: David Otunga
43777,referee: Santino Marella
43818,enforcer: John Laurinaitis
44094,sledgehammer ladder
44099,triple-threat TLC
44228,mistletoe on a pole
44337,referee: Mick Foley 6-person tag
44435,dark referee: Booker T
44626,"""Hell In A Cell"" (triple-threat)"
44656,"dark ""Hell In A Cell"" (five-way)"
44691,lumberjack: Alex Riley lumberjack: Daniel Bryan lumberjack: Darren Young lumberjack: Derrick Bateman lumberjack: Evan Bourne lumberjack: Ezekiel Jackson lumberjack: Heath Slater lumberjack: Heath Slater lumberjack: Jey Uso lumberjack: Jimmy Uso lumberjack: Jinder Mahal lumberjack: JTG lumberjack: Justin Gabriel lumberjack: Kofi Kingston lumberjack: Mason Ryan lumberjack: Percy Watson lumberjack: Sin Cara lumberjack: Ted DiBiase Jr. lumberjack: The Great Khali lumberjack: Titus O'Neil lumberjack: Wade Barrett lumberjack: Yoshi Tatsu lumberjack: Zack Ryder lumberjack match
44692,dark lumberjack match
44714,"no disqualification, Triple H resigns as COO if Punk wins"
45092,necklace on a pole
45116,14 diva tag
45126,Christian wins title on DQ
45127,Cena fired if Punk wins
45176,mystery opponent
45202,falls count anywhere (triple threat)
45294,referee: Bret Hart
45306,dark exhibition
45371,no countout no disqualification loser leaves WWE
45402,Young blindfolded & 1 arm behind back
45433,8-person tag (2 out of 3 falls)
45489,tag team dance-off
45507,Madison Square Garden streetfight
45523,title vs. WWE career
45525,no disqualification for Guerrero's Raw job
45623,referee: Vickie Guerrero
45659,7-man Royal Rumble
45664,40-man Royal Rumble
45668,"""over the top rope"""
45689,amateur challenge
45765,Santa's Little Helper tag
45770,"""New York Street Fight"""
