Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Cluster
-1.240572858896494,-1.0278998073844727,-1.0736242721965459,-0.9238727937534982,1.2341522384612893,-0.7015744900962498,2.2070263619157546,0.8382149852726587,0.023983777208505204,1
-0.3834851574320723,-1.1180810804460242,-0.5081976876520797,-0.39766638587760605,0.01646219194058573,-0.603509704236826,-0.26061196800820075,-0.2926286270926387,-1.2341060051785209,1
0.4449305540192028,0.43987815416905307,0.13686644401132553,0.039970626613235145,0.24905467273667387,-0.29148538559320464,-0.9032892726075602,-0.13880357890683645,-1.6642766823257558,2
1.653250133144672,-0.4246181875934049,1.5942335562879077,2.269835404542759,-1.5159117991865938,1.8525674325151078,-1.0669900954772082,-0.3836958312871046,-0.45092186405229656,0
1.527298177015492,-0.3593145071005574,1.4190309526262423,1.701949281191548,-1.9537329395086453,2.2581990467518156,-1.0366751282791251,-0.30574815752938284,-0.5335422095756087,0
-0.025085282267738186,0.7197510705669711,-0.18964749917632412,0.19626955964567838,-0.339267484571082,0.03836889411576648,-0.6304545678248131,-0.5970126734732152,-1.1926913322417023,2
0.423426561509343,0.4616460476666689,0.19261272699458265,1.4675008816428834,-1.1738640333099912,1.4246483669467127,-0.9760451938829593,-0.005082704838660597,-1.3939029090582138,0
0.0,0.05738516842523172,0.0,1.8509511912209485e-16,0.0,0.0,-1.346254982962724e-16,0.9568759030719989,-0.11720179011169374,2
0.1418266595945091,0.446097552311229,-0.18964749917632412,-0.32472688379579917,0.38587377908731485,-0.4252100935833281,-0.9275412463660264,-0.16327953154324032,-1.6041792282171854,2
-1.0869729123974936,-1.009241612957945,-0.922312932670562,-0.9238727937534982,0.48164715353276394,-0.6614570776992128,0.951986719915119,1.1775089103379375,-0.010985332156145451,1
-0.8412129979990931,-0.020357308351967744,-0.786929102568366,-1.0332820468762085,1.4256989873521875,-0.6971169998299124,1.3582072803694307,1.924220989124249,-0.5914033358295512,1
-0.24114920700966525,-0.838208164048106,-0.3807776122617773,0.4463478524975874,-0.3939951271113373,-0.06861087227633227,-0.5940766071871136,0.06297910399656595,0.8848532069267694,2
-0.21964521449980512,-0.9283894371096574,-0.3091038198547324,-0.012129017730912598,-0.10667500377499195,0.07402881624646607,-0.8547853250906273,-0.8340104545600832,1.4115492615553378,2
-0.14694123982361154,-0.8164402705504902,-0.4444876499569285,-0.46539592352499803,0.577420527978213,-0.6436271166338631,-0.15754107953471852,0.559410648462442,0.5040538153178689,1
0.907778392802857,1.8765591250116989,0.7739668209628366,0.06081048435089417,-0.24349411012563293,-0.36280522985460384,-0.6850215087813626,0.5927718192479074,0.35325845045958565,2
-0.7900130158327596,-0.02346700742305572,-0.7550740837207903,-0.949922615925572,1.3709713448119305,-0.6926595095635749,0.8913567855189529,1.439706386778659,-0.4290341547143524,1
0.05990668812837552,1.9014367175804028,0.31206904767299093,-0.9551325803599868,1.4393808979872509,-0.7015744900962498,1.685608926108727,0.5014433998501981,0.22025758515148247,2
-1.3224928303626273,-0.9999125157446809,-1.1214068004679094,-0.9759724380976459,1.453062808622316,-0.7060319803625873,1.2975773459732651,0.9555764969156364,-0.11548436227620765,1
-0.42137314423515876,4.712604677843935,-0.5719077253472309,-0.46539592352499803,0.2901004046418677,-0.3583477395882664,-0.3212419024043667,-0.04122604615965186,-1.4694198491483268,2
-1.3122528339293607,-0.8693051547589858,-1.0178779892132888,-1.0176521535729641,1.630927646878149,-0.6926595095635749,0.34568737595345916,0.7178477579170103,1.7781375182565669,1
0.1807386460409224,1.870339726869523,0.04926514218049248,-0.3872464570087764,0.2901004046418677,-0.5099024086437396,0.2911204349969096,0.4821097413666132,0.24115162377828434,2
0.15923465353106228,-1.0994228860194963,0.11297517987564366,-0.6529546431639299,0.12591747702109812,-0.6703720582318877,0.8549788248812533,1.213462349422686,0.7034665156329587,1
0.8739864045730772,-0.3313272154607656,0.6306192361487469,0.482817603538491,-0.8181343567983255,0.8095147101921449,-1.0184861479602756,-0.8018895840659779,0.2662789590770286,0
0.7859224352469837,1.012062783249241,0.6943292738438978,1.035073833586457,-0.5718599653671721,-0.304857856392217,-0.994234174201809,-0.7238456545823267,-2.6759226394500244,2
-0.6425570671937194,1.8796688240827868,-0.4922701782282919,-0.7623638962866403,0.4269195109925087,-0.6614570776992128,0.4487582644269413,0.4286877715269794,0.4105478540856611,2
0.705026463424177,1.976069495286514,0.47930789662276263,-0.23094752397633328,-0.12035691441005526,-0.4474975449150153,0.024348723653779318,0.9275731532385486,0.8216230376479055,2
0.34150659004320943,1.5407116253341975,-0.02240865022655243,0.8475151139475252,-0.6402695185424926,0.10968873837716565,-0.8911632857283269,0.03204546855661145,1.2394037395144761,2
-1.046012926664427,0.03250757585652789,-0.8745304043991987,-0.9395026870567426,0.3311461365470596,-0.6302546458348507,0.8186008642435536,1.5851313547350254,0.06585129930403973,1
-0.2728931959527918,1.867230027798435,-0.4843064235163982,-0.7779937895898845,0.9057863832197521,-0.5856797431714762,0.1577345793253446,0.6192637475126195,0.23548473416126592,2
0.6753304737677033,-0.29401082660770983,0.3518878212324606,2.311515120018077,-2.542055096816401,1.7099277439923095,-1.0730530889168248,-2.0430048987414464,0.12054844771994597,0
1.313282251560218,-0.4028502940957891,1.2916108772359398,1.675899459019474,-1.1738640333099912,2.231454105153791,-1.0912420692356746,-0.5312520921343,-0.44689695001049706,0
-0.14182124160697848,-0.4432763820199328,-0.3648501028379895,-0.5800151410821232,0.05750792384577764,-0.39400766171896595,0.15167158588572785,0.3038246391411679,-0.045260862287289934,1
-1.0562529230976936,0.19421192755310276,-1.0019504797895011,1.8509511912209485e-16,1.4667447192573795,0.0,-1.346254982962724e-16,1.1766089071353443,-0.16138315641151146,1
-1.046012926664427,0.02939787678543991,-0.8506391402635172,-0.9395026870567426,0.46796524289770064,-0.6792870387645626,2.7345067911623984,1.5133906357786406,0.05497469326999225,1
-1.0152929373646267,-0.0265767064941437,-1.0576967627727583,-1.0124421891385496,1.343607523541802,-0.6926595095635749,0.7094669823304548,1.288789816977582,-0.21247843871214409,1
1.2743702651138042,-0.3095593219631497,1.1004807641504863,0.878774900554014,-0.7634067142580683,0.7783122783277828,-1.0063601610810422,-1.5881522957877745,0.40131732167291734,0
1.4238742130394981,-0.2971205256787978,1.2040095754051068,0.7276859319559852,-1.160182122674928,0.840717142056507,-1.0912420692356746,-1.3569036822029021,0.21196978413439302,0
-0.35481316741892543,-0.9346088352518334,-0.555980215923443,-0.7623638962866403,0.5090109748028925,-0.5856797431714762,-0.19998203361203473,-0.6242765436313088,1.2315733075598727,1
-0.6159330764672261,1.864120328727347,-0.6595090271780636,-0.7258941452457368,0.8647406513145584,-0.4786999767793775,1.6492309654710273,-0.6665486052339564,0.7983392354998303,2
2.1836819483878864,-0.4277278866644929,2.533956612291387,2.11874643594473,-1.8305957437930687,1.7901625687863836,-1.0366751282791251,-0.06383179526205775,-0.36503647564265107,0
-1.1279328981305605,-0.014137910209791786,-1.1691893287392727,-0.7936236828931289,1.3709713448119305,-0.6882020192972376,0.6185220807362058,0.7066336680097233,-0.08824386650056813,1
0.902658394586224,1.0307209776757689,1.0765895000148045,0.3160987416372181,-0.9686353737840299,0.0,-0.8608483185302439,-0.5017445062903408,2.274295701844861,2
1.3798422283764513,-0.4308375857355809,1.4827409903213928,1.5717001703311788,-1.0370449269593502,2.699490583119223,-1.0002971676414256,0.08035455035511321,-0.4696672609576087,0
-1.0255329337978936,-0.4059599931668771,-1.0258417439251828,-0.4028763503120208,0.2901004046418677,-0.4430400546486779,0.41844329722885815,-1.6544925257019936,0.5622717729081068,1
-0.26777319773615843,-0.9594864278205372,-0.4524514046688226,-0.5383354256068049,0.37219186845225155,-0.5678497821061265,0.3274983956346092,0.19053774068859508,-1.8499245731641154,1
0.26675461608036255,1.027611278604681,0.28021402882541535,0.22231938181775227,-0.612905697272364,-0.3226878174575668,-1.0063601610810422,-0.4894082019752861,1.9634217527039384,2
-1.0357729302311602,0.03872697399870385,-1.145298064603591,-0.4028763503120208,-0.06562927186980004,-0.6302546458348507,0.8307268511227869,1.187959909549512,0.1226016441401593,1
-1.465852780428361,0.05116577028305576,0.0,-0.9759724380976459,0.0,0.0,2.861829653394347,1.0338730001488825,-0.1929670265955078,1
0.40089856935615603,1.9138755138647545,0.16075770814700704,-0.3820364925743617,-0.3529493952061453,-0.514359898910077,0.6185220807362058,1.1649243530001117,1.2597607834407105,2
-0.8688609883689131,0.06671426563849565,-0.7550740837207903,-0.9916023314008903,0.618466259883405,-0.6882020192972376,0.5578921463400398,0.9906766553758182,-0.012927595071497159,1
-0.13055724553038484,-0.4619345764464607,-0.2215025180238997,-0.11111834198479342,0.577420527978213,-0.4029226422516409,-0.6728955219021294,0.5327225675896735,-0.4116887226700676,1
1.772034091770566,-0.31888841917641364,1.7136898769663156,1.701949281191548,-1.6527309055372348,0.5732677260762602,-1.0669900954772082,-1.5839048954732071,0.23047181435438258,0
-0.2728931959527918,-0.8257693677637541,-0.43652389524503477,0.8058353984722068,-0.7360428929879398,0.39942560568909974,-0.7032104891002123,0.11845794954852326,1.140877039041863,2
0.8627224084964839,-0.3002302247498858,0.5589454437417016,0.39945817258785454,-1.2149097652151841,0.15426364104054013,-0.8608483185302439,-1.7639468555639233,-0.026245943520172826,0
0.0,0.9747463943961854,0.0,1.8509511912209485e-16,0.0,0.0,-1.346254982962724e-16,-0.8228312241090183,2.2102189093908384,2
-0.03327727941435136,1.9169852129358427,-0.6196902536185943,0.2796289905963147,-0.24349411012563293,0.1141462286435031,-0.6607695350228961,0.39022898206508067,0.9626125466089079,2
-1.076732915964227,-1.0247901083133848,-0.8824941591110925,-0.9395026870567426,1.30256179163661,-0.6926595095635749,1.0732465887074507,1.3860002976887333,-0.22510881260798843,1
-0.8432609972857464,-0.9221700389674815,-0.786929102568366,-0.8665631849749358,1.316243702271675,-0.6748295484982252,1.0611206018282175,-2.5166307661044898,2.330063675729263,1
0.0435226938351488,0.449207251382317,-0.23743002744768751,-0.2934670971893105,0.27641849400680246,-0.2781129147941923,-0.5213206859117144,-0.2612124965077178,-1.5885904417067644,2
2.648577786458194,-0.415289090380141,3.3542233476164576,1.3893514151266617,-1.4064565141060814,1.5539155846704988,-1.0912420692356746,-0.062275620475688125,-0.1830676810086483,0
1.8119700778603054,-0.3935211968825251,2.143732631408586,2.8325115634595543,-2.4599636330060175,3.3725716133361776,-0.8851002922887102,-0.4199223151378579,-0.17412413235260762,0
-0.6476770654103526,1.5220534309076694,-0.635617763042382,-0.39766638587760605,-0.024583539964608124,-0.31823032719122935,1.1096245493451504,0.8913072375119243,1.6162823104654003,2
0.0,0.0884821591361115,0.0,1.8509511912209485e-16,0.0,0.0,-1.346254982962724e-16,0.9445311670473164,0.022792978427607472,2
-1.00505294093136,-0.9750349231759771,-0.9063854232467743,-1.0020222602697197,1.4393808979872509,-0.7060319803625873,0.6549000413739056,1.7358277772120905,-0.17723278656849906,1
-0.10495725444721811,1.8889979212960508,0.15279395343511334,-0.6008549988197822,0.7279215449639174,-0.6302546458348507,0.09710464492917856,0.09988771315620341,0.5385160777400979,2
0.8227864224067437,-0.8350984649770181,0.6465467455725343,1.868668143092821,-0.7086790717178131,-0.0908983236080195,-0.5213206859117144,0.47330707846405595,0.7399486477182704,0
-0.6364130693337593,0.9934045888227132,-0.3887413669736714,-0.24657741727957747,-0.4350408590165311,0.0,-0.4000608171193825,-0.4856568882182197,1.722837941999849,2
0.0,0.0,0.0,1.8509511912209485e-16,0.0,0.0,-1.346254982962724e-16,0.539453672698466,0.2260060288988575,2
-0.12646124695707825,0.45542664952449297,-0.18964749917632412,-0.42892617248409465,0.8236949194093665,-0.48315746704571494,-0.1636040729743351,-0.44274321965658564,-1.521920324332014,2
0.7019544644941969,0.9778560934672733,0.6863655191320039,0.8683549716851843,-1.0917725694996074,-0.06861087227633227,-1.0730530889168248,-1.0658077165540163,1.8640552541108593,2
0.036354696331862085,0.729080167780235,-0.21353876331200564,-0.21531763067308893,0.24905467273667387,-0.13993071653773143,-0.29698992864590024,-1.784286278575044,-1.1853638450459327,2
-0.23193321021972524,-0.9625961268916252,-0.3568863481260958,-0.5331254611723901,0.577420527978213,-0.3226878174575668,-0.34549387616283306,-1.1864094377246852,-1.4350330841854027,1
0.03430669704520879,-0.9252797380385694,-0.09408244263359733,0.06081048435089417,-0.16140264631524912,-0.17559063866843103,-0.7517144366171452,-0.2606124188648081,1.5298606053407529,2
-1.0255329337978936,-0.9719252241048891,-0.9860229703657133,-0.9134528648846686,0.7279215449639174,-0.7060319803625873,0.3274983956346092,1.3770570223947722,-0.01638161513445409,1
-1.1996128731634272,-0.029686405565231676,-1.0497330080608644,-0.949922615925572,1.2341522384612893,-0.6792870387645626,1.988758598089557,0.8518762006169801,-0.4287413252154401,1
-1.0931169102574538,1.9076561157225786,-0.6595090271780636,-0.8092535761963732,1.0699693108405197,-0.6748295484982252,0.394191323470392,0.2627033171330884,0.4663252444362509,2
-1.0869729123974936,-0.9968028166735929,-0.786929102568366,-0.7936236828931289,0.4269195109925087,-0.6302546458348507,0.6912780020116052,1.126359349166186,0.07132898574924605,1
-0.8924129801654266,-1.0994228860194963,-0.8984216685348804,-0.7936236828931289,0.05750792384577764,-0.6391696263675256,1.3157663262921144,1.7799573318610882,1.28193995124009,1
1.1760662993544444,-0.3437660117451175,1.0686257453029107,0.295258883899559,-0.48976850155678636,0.3905106251564249,-1.0366751282791251,-0.882293653946444,0.1452614735727863,0
-0.7797730193994931,-1.1180810804460242,-0.4683789140926104,-0.6008549988197822,-0.13403882504512052,0.0,0.4123803037892417,-0.07276143719468063,-1.250739220919421,1
-0.8412129979990931,-1.1180810804460242,-1.0019504797895011,-0.3351468126646287,0.5226928854379559,-0.1934205997337808,-0.7274624628586788,-0.21741677044189206,-1.2235579509495145,1
-0.6118370778939193,-1.1180810804460242,-0.643581517754276,-0.34035677709904344,0.01646219194058573,-0.41183762278431574,-0.7153364759794456,-0.25622524513491934,-1.2282034327125888,1
0.42649856043932277,1.008953084178153,0.9412056699126083,-0.4028763503120208,0.12591747702109812,-0.523274879442752,-0.9093522660471767,-1.3780761245662005,-2.8978167279168052,2
-1.373692812528961,0.054275469354143735,-1.145298064603591,-1.022862118007379,1.7951105744989186,0.0,2.5889949486116004,1.0424281399378605,-0.11713567898588456,1
1.1596823050612177,-0.37797270152708523,1.2916108772359398,0.15979980860477483,-0.28453984203082483,-0.135473226271394,-1.085179075796058,0.0,-5.352641316844454e-17,2
-0.24729320486962514,1.882778523153875,-0.3011400651428387,-0.7988336473275436,0.37219186845225155,-0.6391696263675256,0.46694724474579097,0.2010853899448576,0.37434939116095456,2
1.4648341987725653,-0.4339472848066689,1.5384872733046502,0.5453371767514682,-0.6265876079074273,0.6891624730010338,-1.0730530889168248,-0.19275267741901853,-0.5225731413767729,0
-1.1279328981305605,0.06360456656740768,-0.9621317062300315,-0.8613532205405209,0.44060142162757204,-0.6614570776992128,0.7700969167266208,1.0455391052000638,0.011652681207618362,1
-0.31897317990249185,-0.34998540988729343,-0.22946627273579343,-0.46539592352499803,0.07118983448084096,-0.4786999767793775,-0.5395096662305643,-0.9972038452719755,0.5312324637435889,2
1.3511702383633044,-0.3997405950247011,1.2438283489645763,2.9783905676231677,-2.4599636330060175,4.27744213740268,-1.0973050626752912,-0.4459911477642347,-0.4823087387503813,0
-1.168892883863627,-0.9190603398963935,-1.240863121146318,-0.9916023314008903,1.480426629892443,-0.6792870387645626,0.2729314546780599,-0.7441830472713282,1.2593567040436726,1
-0.9845729480648268,0.1879925294109268,-0.9382404420943499,-0.8717731494093506,0.6731939024236621,-0.6926595095635749,0.9580497133547354,1.240706126103607,-0.008036546936598823,1
-1.107452905264027,0.07915306192284756,-0.8745304043991987,-1.022862118007379,1.1931065065560975,-0.6837445290309001,0.7579709298473877,1.1350880563270829,-0.07890202392431524,1
1.2518422729606178,0.9840754916094493,1.3553209149310912,-0.22052759510750358,0.07118983448084096,-0.2513679731961676,-1.0002971676414256,-1.2055273115598863,2.1081397604175036,2
2.2051859408977466,-0.3375466136029415,2.6852679518173708,2.8794012433692866,-2.076870135224222,2.9803124698984824,-1.1033680561149077,-0.5847748230014257,0.3912305386899852,0
