Date,AAPL,MSFT,XOM,JNJ,JPM,AMZN,GE,FB,T,DefaultPortfolio,EqualWeightPortfolio,MarketValueWeightedPortfolio
2017-01-30,-0.0026240538481349,-0.0098815528103111,-0.0076014628757009,-0.0022049708350764,-0.0103532192681284,-0.0064491604999185,-0.0016661179739475,-0.009078507062714,-0.0045227495657581,0.21120900048177482,0.022146286902264445,0.022146286902264452
2017-01-31,-0.0023020166223912,-0.0073697958729483,-0.0114307023340959,0.0010608102982112,-0.0162733943660053,-0.0083094787428076,-0.0086781889966732,-0.0050388534139213,0.0081301925302685,0.15149281523503544,0.016567239400001876,0.016567239400001883
2017-02-01,0.0609806317742938,-0.0165506477280545,-0.0113243487317228,-0.0001765505397983,0.0037811163757035,0.0107713559715199,-0.0003366876344851,0.0223295644850603,-0.0023719369580312,0.22857909873896065,0.02402307240161139,0.024023072401611396
2017-02-02,-0.0017087221359577,-0.0064486316395062,0.0061489611117027,0.0030027007591573,-0.0042377837171838,0.0091308178280047,-0.0003368712419908,-0.0179389031881378,-0.02092255246298,0.18775659739252082,0.020321851880845655,0.020321851880845662
2017-02-03,0.0042791766943415,0.0080734584903758,0.0010784142068378,0.0006163130671816,0.03061835714258,-0.0354187744210663,0.0006738992905095,0.001070009204219,0.001699902296099,0.20154792609196992,0.02173193587763209,0.021731935877632096
2017-02-06,0.0093740200758958,-0.0006280371074974,-0.0027530720167561,-0.0021118990670164,-0.0047029532152645,-0.003159709901362,-0.0013468207250646,0.0082455491905801,-0.0046060520329471,0.1993867029331604,0.02154427201102851,0.021544272011028518
2017-02-07,0.0095172561447569,-0.003299860010634,-0.0064816984095837,0.0007055229809287,-0.000576185156044,0.0060175138796212,-0.0033716278845354,-0.0016659246049662,0.0014611966043682,0.20203791739160937,0.02180051573812981,0.021800515738129817
2017-02-08,0.0038775866912015,-0.0014188431437651,-0.0065837231427082,-0.0007050255691875,-0.0087638629274379,0.0088738732307691,-0.0043977752352347,0.0179004935649421,0.0021887887668827,0.21496003406818853,0.023019572653181143,0.02301957265318115
2017-02-09,0.0072257846296315,0.011367083769845,0.0044181691921578,0.005996535594797,0.0144253510851216,0.0020128618117591,0.0054366015037572,-0.0004470789965815,0.0024266164871746,0.2806048747181782,0.02889311988403251,0.028893119884032516
2017-02-10,-0.0022654416782398,-0.0009366037705716,0.008308837049654,0.0101681534620714,-0.0022936802326226,0.0074267521079687,0.0043933868304066,0.0003727672608675,0.0016945781493593,0.3153086925789208,0.03187853645946512,0.031878536459465125
2017-02-13,0.008855466662812,0.01125011886234,0.0058168222898058,0.005553671213593,0.0132184231989292,0.0109612630929015,0.0107672105244074,-0.001043289350275,-0.0176414397849584,0.3789382511363999,0.03718278609386017,0.03718278609386018
2017-02-14,0.0129793754335323,0.0037306978091766,-0.002168641808298,0.0041422041700351,0.0159954747441453,-0.0001673747446548,0.0079893237897048,-0.0014919581911534,0.0024600458270567,0.43982147506261016,0.04201269131936513,0.042012691319365136
2017-02-15,0.0036290302194459,-0.0006194429181619,0.0041052596406485,0.0072190214657457,0.0115006752806546,0.0075443236849259,0.0023117386446596,-0.0030631601167057,0.009079634021001,0.5008668271745151,0.046646811310722194,0.0466468113107222
2017-02-16,-0.0011807898592626,-0.0001549844034681,-0.0103414950804688,0.0075085252547919,-0.0006622866004433,0.0017087967004798,0.0032949404968671,0.002997556909509,0.0031615496711432,0.5102504089840543,0.04735034609840533,0.047350346098405334
2017-02-17,0.002733804129221,0.0015499260371181,-0.0065612359823028,0.0066056959268248,-0.003313751812508,0.0011017034893199,-0.0026272613855866,-0.0023161761003042,0.0055757981914237,0.5142919375923345,0.047655735264317094,0.0476557352643171
2017-02-21,0.0072207378043107,-0.0020117857291708,0.0015898321108107,0.0067306863187681,0.008644517962056,0.0134545006991356,0.004939069932446,0.0014229162092631,0.0060269134366848,0.5884448428826483,0.0529910006803509,0.052991000680350904
2017-02-22,0.0029991194176088,-0.0020158253386619,-0.0117230307730811,-0.0011700823883038,0.0005493528799012,-0.0009691478656551,-0.0062254302917642,0.01794790593817,-0.0033547432418957,0.5817506244005937,0.05255079160660848,0.052550791606608485
2017-02-23,-0.0042300722856618,0.0040398100598122,0.0105029266705539,0.0182395775767716,0.0007686964630249,-0.0039971284346337,-0.002326415816191,-0.0055832649714685,0.0086558339665967,0.6230418137878648,0.05544745418758673,0.05544745418758674
2017-02-24,0.0009521679552995,0.0,-0.008559428725394,0.0151365521233147,-0.0087785436834129,-0.0081554723520448,0.0056629234753746,0.0005910239318036,0.0097736218362596,0.6333586043644865,0.056183325805497876,0.05618332580549788
2017-02-27,0.0019755777564058,-0.0060352149950941,0.0056734077236717,-0.0026888116919801,0.0011069653786963,0.0040225557714086,-0.0082808477084184,0.0071618575433865,-0.0127480489791841,0.6171014278650993,0.05509304144981923,0.05509304144981924
2017-02-28,0.0004384129736709,-0.0038924050059481,-0.0026981952464325,-0.0015523412253748,0.0021011607316219,-0.0042421249721531,-0.0043421371278851,-0.0063779119895046,-0.0007173085352446,0.5829632177664861,0.05272828029456923,0.05272828029456924
2017-03-01,0.0204392057495655,0.0150048580896709,0.0209051245976153,0.0135013805358195,0.0328844912797117,0.0095143889156921,0.0127474811656951,0.0138704817551525,0.0059824072604812,0.8271496350107999,0.06882270466672522,0.06882270466672522
2017-03-02,-0.0059373959537055,-0.0143209601012805,0.0033728135883679,-0.0018569776713649,-0.0155983418081331,-0.0048882214058473,0.0,-0.0048028162538613,0.0007134796084529,0.749208461561496,0.06400954688923946,0.06400954688923946
2017-03-03,0.0059009126139464,0.0037493483144153,-0.0100841783669846,0.0012942578907457,0.0071630108531017,0.0011426794723259,-0.002318607217662,0.0029979746635702,-0.0014262168349086,0.7638021638365311,0.06494501148796723,0.06494501148796723
2017-03-06,-0.0031477179524486,0.0003112719800777,0.0044871091813243,-0.0006462924762358,-0.0094827083074429,-0.0038476255244996,-0.0039840759179464,0.0018225559790414,-0.0011901656302778,0.7362296566126452,0.06320305052481082,0.06320305052481082
2017-03-07,0.0012918272447299,0.0020227256484659,-0.003742763540925,0.000970102973101,-0.0055483445713229,-0.0006968557074129,-0.0046666177914532,-0.0008731989648259,-0.00190659926983,0.7134810267822453,0.06174197008264714,0.06174197008264714
2017-03-08,-0.0037270642285329,0.0091614130053532,-0.0180561174683604,0.0021803739702444,-0.00218787432721,0.0052953593225844,-0.0020095043610424,0.0030589802681941,-0.0026264217378908,0.6978683821907443,0.06075187502079599,0.06075187502079599
2017-03-09,-0.0023022780182038,-0.00400036646449,0.007898274480415,0.014907234141375,0.0039468425416611,0.0029394473838917,-0.0046979030433175,0.0037758059557377,0.0040698987407601,0.7431961239524354,0.06370042565611035,0.06370042565611035
2017-03-10,0.0033169863393731,0.0030896213853046,-0.0007345891076361,0.0020644551555841,-0.003166989142597,-0.0006330339976553,0.0209035390680281,0.0039785010135091,0.0097757511047384,0.8112655480004465,0.06798867474707135,0.06798867474707135
2017-03-13,0.0004312232153245,-0.0033882743392749,-0.0023282654347383,0.0037238576933256,0.0008764969559746,0.0024986567639884,-0.0138704650357907,0.0058362493036512,0.0004723534998229,0.800644188945778,0.06734998948288061,0.06734998948288061
2017-03-14,-0.0015085942092841,-0.0046360150064999,-0.0052812563720243,0.0029207745786326,0.0016419128489499,-0.0024105102270283,-0.0107167678939178,-0.0020057234094961,-0.0066085360348134,0.7496636248398401,0.0641716877356049,0.0641716877356049
2017-03-15,0.0105764580333847,0.0052786369059814,0.0124707152647896,0.015033493146533,0.0024040483514555,0.0005160428196482,0.0074475110945717,0.0028710449318307,0.0118792595912292,0.8729928547171775,0.07178026663998535,0.07178026663998535
2017-03-16,0.0016373018014976,-0.0016988782792958,0.00085364768115,-0.0038771149423625,-0.0009811339161519,0.0005275824651511,-0.0003360254516261,0.0019324649160288,-0.0035219472481348,0.8627503225671702,0.07117314408734718,0.07117314408734718
2017-03-17,-0.0049755013407748,0.0035582120393968,-0.0008529195883213,-0.0031139384512919,-0.0104757176675699,-0.0013006316023889,0.0043697297201856,-0.0010715693595408,0.004005647895134,0.8442989271341284,0.07007795649232816,0.07007795649232816
2017-03-20,0.0105008996958462,0.0009249223635097,0.0,7.82260021612302e-05,-0.0071681517081975,0.0054674625558013,-0.0046854288226493,0.0007151459014629,-0.0044590392475032,0.8466185022914785,0.07023062724126497,0.07023062724126497
2017-03-21,-0.0114521109217363,-0.0110888592430259,-0.0020731497997578,-0.0064027852237466,-0.029323584438376,-0.0160681931292549,-0.0117686266035701,-0.0102187150175973,-0.0080149985342029,0.6587605467498827,0.058407180251124104,0.05840718025112411
2017-03-22,0.0112985879127776,0.0127705461305863,-0.0008553322025164,-0.0077800303944038,0.0016019685128365,0.0057637404303072,0.0047635458023305,0.0077972784563309,-0.0102186120234377,0.7005052497421393,0.06120070165388089,0.0612007016538809
2017-03-23,-0.0035354931612255,-0.002460354638342,0.0012229927518023,-0.0028512710131639,-0.0015994063142819,-0.0008018218069518,0.0030477487880158,-0.0004298087378697,0.0,0.6879209305014868,0.060377655639212366,0.06037765563921237
2017-03-24,-0.001987018487086,0.0016957355915314,-0.0076960572836785,-0.0033359525784002,-0.0011442180937674,-0.0020888149231228,0.0033761019223976,0.005805181722964,0.000720160491322,0.6799740451336092,0.05986044656834127,0.059860446568341275
2017-03-27,0.0017066332274424,0.0018465403618417,0.0002461637971755,0.0025501722174319,-0.0005728464101362,0.0014309457332153,-0.0094212712288255,-0.0001424326675911,-0.0045583565782728,0.6682933863228422,0.05909217417415029,0.059092174174150296
2017-03-28,0.020726746982642,0.0029186699968288,0.0072615412745289,-0.001112743103163,0.0155892304186642,0.0108405480788316,0.0061141319141626,0.0102621716659408,0.0016872009364854,0.7960588841825045,0.06734634063691933,0.06734634063691933
2017-03-29,0.0022253229442545,0.0027571521893217,0.0021994690002522,-0.0058890874316449,-0.0037247421613093,0.0214018773364486,0.0020256820993811,0.0062782098715508,-0.0026468463743194,0.840316854480986,0.07008267813402325,0.07008267813402325
2017-03-30,-0.0013183521803027,0.0036656894925375,0.0204827125226192,-0.002081222581958,0.0086100537720905,0.0023103897701382,0.0064016573487715,-0.0016823695064439,0.0074788250592428,0.9222555949278353,0.07495683187810048,0.07495683187810048
2017-03-31,-0.0018757902058609,0.0022826921905665,-0.0201911285280477,-0.0008824162836977,-0.0133664351694972,0.0116392617999179,-0.0023435850249281,-0.0025279193166793,-0.0050287262600162,0.8604490283367745,0.07136860445607351,0.07136860445607351
2017-04-03,0.000278477069906,-0.0047069653559926,0.0007316323427288,0.0011240342222556,-0.0036428476925554,0.0056061002586844,0.0026845606378043,0.0016191199939643,0.0004814481230535,0.8681601169646658,0.0718325555227234,0.0718325555227234
2017-04-04,0.0074460195920382,0.002746107000253,0.0036554112683036,-8.02744025546476e-05,0.0033325149065748,0.0171843353727459,0.0046854288226494,-0.0038656382054093,0.0028865396373329,0.9400861257828825,0.0760537159662716,0.0760537159662716
2017-04-05,-0.005180679029075,-0.0025865558924211,0.0019425598711735,0.0009624898560895,-0.0128277753087745,0.0027017323578515,-0.0016656447483588,0.000846750888217,-0.0043176499947376,0.9012103429561842,0.07381763018848987,0.07381763018848987
2017-04-06,-0.0024995986483323,0.0025932635134424,0.0058160157908886,0.0020032748372433,0.0033647127134242,-0.0120974833375561,-0.0013345112850544,-0.0047938524584906,-0.0102387828937007,0.8684959325202726,0.07190796776980814,0.07190796776980814
2017-04-07,-0.0022275973583463,-0.0007606658482981,-0.0030117291915924,-0.001039685236724,-0.0034690365068217,-0.0037850379505654,0.0020045627970184,-0.0027626195758675,-0.0002463925885111,0.8400792839756477,0.07020816760761835,0.07020816760761835
2017-04-10,-0.0011859235902165,-0.0022839834106964,0.0044707432509416,-0.004642958480038,-0.0034811126135623,0.0135883838414739,0.0006669657852826,0.0018468106396278,-0.0051735735474296,0.8468417117470644,0.07063098448266092,0.07063098448266092
2017-04-11,-0.0107563623400839,-0.0007629875522086,-0.0034885319705489,-0.0009649979724351,-0.0017466247072983,-0.0051596325559092,0.0009996095765016,-0.0079409745858397,-0.0017334499708265,0.7892729000796634,0.06712498980725552,0.06712498980725552
2017-04-12,0.0012002419117578,-0.0038179131002509,0.0015692936036197,0.0094992099123878,-0.0038493474409704,-0.0067933032291985,-0.0089880185225179,-0.0024299314240984,0.006201808741205,0.7758051645859769,0.06630188319080377,0.06630188319080377
2017-04-13,-0.0052890810097813,-0.0042925717056102,-0.0154271835708032,-0.0032695566487924,-0.0117095213855347,-0.0128984716623739,-0.0070540254144566,-0.0013612480102989,-0.0069033620030222,0.6581411327756597,0.05872354747850672,0.05872354747850672
2017-04-17,0.0055298456305983,0.008160145139388,-0.001346531413009,0.0058404515500181,0.017298509199587,0.019577929999689,0.0027063916605021,0.0145634479845287,0.0004964678432635,0.7824907485927632,0.06681539832234736,0.06681539832234736
2017-04-18,-0.0044419738879025,-0.0013744044357885,-0.0064966782954182,-0.0310212599691854,-0.0081527945549694,0.0019845441965491,0.0067475776403496,-0.0032526587929947,-0.001240566608031,0.6992312935798726,0.0615655966881928,0.0615655966881928
2017-04-19,-0.0036826047984034,-0.0053524722218887,-0.0069094191617061,-0.0036939751308307,-0.0082198209068519,-0.005067623595387,0.0053619932826078,0.0092933948279387,0.0,0.6682069254616785,0.0595355380543571,0.0595355380543571
2017-04-20,0.0125105367435847,0.0070724059444289,0.0064603663322977,0.0041196421524343,0.0129056003612262,0.0031805893703658,0.0089998638870112,0.0107541924297689,0.0027329567460321,0.7863327003696696,0.06717288849515152,0.06717288849515152
2017-04-21,-0.0011933098313217,0.013740565719528,-0.0039500614130452,-0.0009026176864013,-0.0120398777918166,-0.0039132308358937,-0.0237858661940069,-0.0008345618741051,-0.010654174465065,0.709333315545541,0.06233587356491513,0.06233587356491513
2017-04-24,0.0096293492412822,0.0170180350866249,0.0052051300345585,0.0092804779579929,0.0352580391511759,0.0098827459443762,0.0,0.0124582968207689,0.0022539351528119,0.88911512612852,0.07355654127486973,0.07355654127486973
2017-04-25,0.006196075203775,0.0057751460239041,0.0076440590807767,0.004394237942771,0.0086857417247192,0.0002314521619215,-0.0033840295653895,0.0070117824499087,-0.0019990067424698,0.9552534534274069,0.07739603663930494,0.07739603663930494
2017-04-26,-0.0058811194510117,-0.0013249093219053,-0.0040378838937303,0.0006481774819062,0.0019260997364978,0.0018399583627506,-0.0064516532247275,0.0004778005161514,0.0125187587906419,0.9544447977641923,0.07736439541670195,0.07736439541670195
2017-04-27,0.0007657319609097,0.0064867187673443,-0.0017197778551331,0.0018621733900521,-0.0092728575336932,0.0099968406338246,-0.0061516738126503,0.0077783775624777,-0.0131057453522742,0.9473955507342797,0.07699103850124168,0.07699103850124168
2017-04-28,-0.0009738415305192,0.0027829668122654,0.0047994193078229,-0.0021820262618402,-0.0069627941996155,0.007197440018307,-0.0030949822458106,0.0172647464576454,-0.0070158981086042,0.9700574221943534,0.0783038196400918,0.0783038196400918
2017-05-01,0.0203968940514574,0.0138767986155997,0.0050213924537039,-0.0010528568517278,0.0006896955562214,0.0251245854022701,-0.0017246815689884,0.0147088652246257,-0.0133737196789991,1.0978361155127239,0.08537792777388767,0.08537792777388767
2017-05-02,0.0063446237904665,-0.001584643743966,-0.0001218243189226,0.0029187149221345,-0.0064323871488184,-0.0013604062592493,0.0017276612344769,0.0020988586206742,-0.0038362662163866,1.0971984751046566,0.08535063120504424,0.08535063120504424
2017-05-03,-0.0030505437747259,-0.0031747890809352,0.0079218252580459,-0.0029910796331966,0.0057803483833658,-0.0062411271965676,0.0082786712750437,-0.0064144260139705,-0.0141206216909588,1.0675279349544167,0.08379377093016656,0.08379377093016656
2017-05-04,-0.0036040591636844,-0.003908456649699,-0.0128173029411627,0.0050271388179112,0.0011494653273118,-0.003719328705928,-0.0010262841375406,-0.006258214632578,-0.0101564065167424,0.9954126764313151,0.07987005441882077,0.07987005441882077
2017-05-05,0.016583806859048,0.0027612456508163,0.0046546292276352,-0.0035497513700977,-0.0011481455737841,-0.003605223188003,0.0006849395351935,-0.0040437585398571,0.014470049747239,1.0490626575905297,0.0828486980130641,0.0828486980130641
2017-05-08,0.0271883549239047,-0.000869457513524,0.0106070391197735,-0.0021051728157034,0.0011494653273118,0.0159395746052029,-0.0051335303560566,0.0054578871985528,0.0002592122363054,1.1582546643628282,0.08868129498259378,0.08868129498259378
2017-05-09,0.0064049077048533,0.0014505099072417,-0.0069972658389589,-0.0003245329400143,-0.0040183694420948,0.0039830029162375,-0.0048159826040845,-0.0038395472506229,-0.0090743616986561,1.1211229736662247,0.0867666683996939,0.0867666683996939
2017-05-10,-0.0047406489465295,0.0039106021993184,0.0045378464916885,-0.0032464911877652,0.007838751168177,-0.0040616223122611,-0.0079501754833184,-0.0012626462323934,0.0060177188963808,1.1230741412488294,0.08688259446561579,0.08688259446561579
2017-05-11,0.008648384743592,-0.0122637615968795,0.0085458690341251,0.003175628776636,-0.0030882779197332,-0.0014015669773762,0.0059234145200488,-0.0016634507395312,-0.0002600349360452,1.1389227415161942,0.08772883945504208,0.08772883945504208
2017-05-12,0.0139656062138256,-0.0011684905721718,-0.0007262780692061,0.0035714193830755,-0.0027536243818674,0.0144889101880969,-0.0207828114842018,0.0019328779894038,0.0013009184243442,1.159112883748541,0.08882089808740862,0.08882089808740862
2017-05-15,-0.0025625889121289,0.0007312020209329,0.0030285388771462,0.0270947842813625,0.0048320433232842,-0.0035158944030596,-0.0031835874104659,-0.0009312844950272,0.0025980244278132,1.219747079767021,0.09194214672183722,0.09194214672183722
2017-05-16,-0.0014771170342619,0.020135376589151,-0.0030193945234465,0.0061422644716364,0.0030914607091612,0.0084554174402196,-0.0049680470385167,-0.0027298954293907,-0.0103655188733086,1.2531354937602832,0.09363820742308653,0.09363820742308653
2017-05-17,-0.0335755710645353,-0.0278058541656182,-0.0067837714502434,-0.0086092976175371,-0.0381236602842194,-0.0220584397047739,-0.0224679804321749,-0.0329148953993517,-0.0191149681333739,0.8182047883771564,0.0701432698395501,0.0701432698395501
2017-05-18,0.0152411523083726,0.0034083639237894,-0.0029271682651973,0.0023684267297088,-0.0036785679338422,0.0145327700735345,0.002553804714821,0.0193993640566366,0.0130807270485069,0.9373390925199412,0.07725203346803125,0.07725203346803125
2017-05-19,0.003408995815386,-0.0002953316682279,0.0022018559304122,0.0002362483150351,0.0097665417613463,0.00140850401578,0.020742375824798,0.0027088852036061,0.0076416265409109,1.0316201151291495,0.08256533366125866,0.08256533366125866
2017-05-22,0.0060760560119677,0.0112275683929506,0.0043939237389805,0.002047322179578,-0.0009436060565768,0.0112830843633904,0.0046346354350121,0.0012157706499496,0.0002613813830789,1.114592090476247,0.08703157100551766,0.08703157100551766
2017-05-23,-0.0012337994594395,0.0033601832008576,0.0035241009977071,0.002043018309519,0.0125148141463414,0.0008962829954946,0.0035485840596258,-0.0011467754605107,0.001568775160079,1.1680674743894977,0.08981770255548147,0.08981770255548147
2017-05-24,-0.0029910385990114,0.0013104515833803,-0.0035117253229927,-7.83722491676242e-05,-0.0005829952245934,0.0090680756319838,-0.0159123088778829,0.0133044229544745,-0.0041764409501249,1.1597431030210887,0.08942104354948877,0.08942104354948877
2017-05-25,0.0034563466777946,0.0123600993607087,-0.0065621087459755,0.0067892194837917,-0.0042002775299653,0.0132912014270299,-0.0122171006563925,0.0127966814821165,0.002096883030193,1.2198040206161842,0.09251114849718889,0.09251114849718889
2017-05-26,-0.0016896169756417,0.0048834816270055,-0.0024465457668091,-0.0047830955538257,0.0001172330135743,0.0024160180272603,-0.0014551293186233,0.0011187022385437,-0.0028773611630215,1.2092786465461667,0.09198711362257361,0.09198711362257361
2017-05-30,0.0003905112406989,0.0064323917690007,-0.0055180329076582,0.0014969343183064,-0.0171040568051117,0.00092388175421,-0.0032786142968844,0.0016433313073249,0.0112801256420929,1.2004836616715924,0.09157227718057133,0.09157227718057133
2017-05-31,-0.0059216487424371,-0.008095550902833,-0.0073981964940425,0.0089686140356128,-0.020858149945023,-0.0020869037573564,0.0007309649504554,-0.0060375244114214,-0.0005186668853706,1.1108708836199908,0.08699260360808068,0.08699260360808068
2017-06-01,0.0027493783682139,0.0037228007830576,0.002484356399026,0.0041325944017014,0.0110772541004123,0.0013372112029579,0.0124177807178141,0.0004621153886519,0.0088241785459355,1.212468619106264,0.09223790026449964,0.09223790026449964
2017-06-02,0.0148191221759739,0.0236805457486533,-0.0148699251332856,0.0100947823448285,-0.0050565998448054,0.010823804277438,0.0057721486312045,0.0137266680771244,0.0,1.3452018605587917,0.09879240540640315,0.09879240540640315
2017-06-05,-0.0097780437778153,0.0072463733263274,0.00779881021346,0.0021525437688731,0.0018152016867185,0.004579228881214,0.0035866941236348,0.0001302258959037,-0.0015434581162516,1.3826957738353096,0.10056880273996588,0.10056880273996588
2017-06-06,0.0033782121441356,0.0033202439873452,0.0136045700216776,0.0036054152730029,0.0020533586137265,-0.0082465113387626,-0.0017869378622874,-0.00533754457666,-0.0020613307284682,1.4027124688814476,0.1015165222437114,0.1015165222437114
2017-06-07,0.0059566004624362,-0.0017924369215157,-0.0036939928074858,-0.000611591435891,0.01145134395096,0.0070488604187437,-0.008950942782635,0.0020286434399401,0.0007745185698353,1.4318457561343294,0.10287330034308782,0.10287330034308782
2017-06-08,-0.0024457727477291,-0.0060782429643035,-0.0035843092887338,-0.0015295479749996,0.0123940631081092,0.0001980189478094,-0.0032515205827154,0.0103840912481743,-0.006707933953071,1.429881749068545,0.10280428320892565,0.10280428320892565
2017-06-09,-0.0387766936172906,-0.0226545675672827,0.0187298105225651,0.0075065457086382,0.0236610761023175,-0.0316351285966103,0.0126857930376516,-0.0330295441069949,0.0075324608011091,1.2914300092795576,0.0965842556849371,0.0965842556849371
2017-06-12,-0.0238959457611169,-0.0076792488783411,0.0097406537221216,0.0022049473230045,0.0002299496883781,-0.0136971154617597,0.0357910688109779,-0.0077540371221643,0.0072183913441679,1.2937520936661362,0.09682410720330022,0.09682410720330022
2017-06-13,0.0080457066036048,0.0124677846112127,0.0003617812383185,0.0015172560295531,0.0033340591367006,0.0164574990873267,-0.0169315660282767,0.0150902113299622,-0.0099821311010883,1.3631410649359932,0.10019750730411284,0.10019750730411284
2017-06-14,-0.0097550101371077,-0.0053787004158959,-0.0107281511393904,0.0056810557084665,-0.0020626036603783,-0.004404619844107,0.008435841756357,-0.0028536834349335,0.0010342234730951,1.3158383108452885,0.09797176867145793,0.09797176867145793
2017-06-15,-0.0059934876093811,-0.0052653926966643,0.0023151826168808,0.0020335173085477,-0.0059707954440538,-0.0125963812152908,0.0172231267643452,-0.0029949883527453,0.0030990890896314,1.2963734152934134,0.09706619872271013,0.09706619872271013
2017-06-16,-0.0139994784519714,0.0014307425428759,0.014952567539144,0.0098465735769408,-0.004504930396567,0.0244148225054213,0.0020732971263384,0.0056074498209455,0.0030897017238888,1.3956558419390528,0.10183405938793416,0.10183405938793416
2017-06-19,0.0286075252857434,0.012428468459893,-0.0087435109418267,-0.0020841378828687,0.0219308679040511,0.0075527845560323,-0.0068966090284475,0.0148034785900391,-0.0012834481552276,1.5575635130541485,0.10920243925319954,0.10920243925319954
2017-06-20,-0.009088459071994,-0.0135458686979746,-0.0054374425423636,0.0011189322350659,-0.0062451913603384,-0.0025924777114183,-0.0232639108567564,-0.0040557010550041,-0.0064250868898578,1.3846287417070777,0.10147630525868384,0.10147630525868384
