id,player_api_id,player_name,player_fifa_api_id,birthday,height,weight
33,563215,Abdou Diallo,225711,1996-05-04,182.88,159.0
34,41093,Abdou Traore,187048,1988-01-17,180.34,174.0
35,564712,Abdoul Ba,225050,1994-02-08,200.66,212.0
36,67334,Abdoul Karim Yoda,188232,1988-10-25,182.88,161.0
37,173955,Abdoul Razzagui Camara,193953,1990-02-20,177.8,157.0
38,39562,Abdoulay Konko,161999,1984-03-09,182.88,157.0
39,191784,Abdoulaye Ba,204826,1991-01-01,198.12,174.0
40,210400,Abdoulaye Bamba,199313,1990-04-25,182.88,150.0
41,201915,Abdoulaye Diaby,202330,1991-05-21,172.72,154.0
42,194479,"Abdoulaye Diallo Sadio,22",204171,1990-12-28,182.88,168.0
43,189181,Abdoulaye Diallo,197233,1992-03-30,187.96,174.0
44,352887,Abdoulaye Doucoure,208135,1993-01-01,182.88,165.0
45,40005,Abdoulaye Faye,100329,1978-02-26,187.96,218.0
46,409003,Abdoulaye Keita,212280,1994-01-05,175.26,165.0
47,37280,Abdoulaye Meite,41745,1980-10-06,185.42,181.0
48,439366,Abdoulaye Toure,210450,1994-03-03,187.96,170.0
49,148827,Abdoulwahid Sissoko,189568,1990-03-20,182.88,165.0
50,173011,Abdourahman Dampha,197901,1991-12-27,182.88,168.0
51,419681,Abdul Aziz Tetteh,190193,1989-02-10,182.88,190.0
52,196947,Abdul Majeed Waris,198420,1991-09-19,172.72,157.0
53,89405,Abdul Osman,184768,1987-02-27,182.88,154.0
54,324910,Abdul Rahman Baba,209620,1994-07-02,177.8,154.0
55,67952,Abdul-Yakinu Iddi,180316,1986-05-25,172.72,146.0
56,31012,Abdulkader Keita,157191,1981-08-06,182.88,172.0
57,176301,Abdulla Fatadi,210766,1985-11-02,175.26,172.0
58,307227,Abdullah Al Hafith,207716,1992-12-25,187.96,165.0
59,176302,Abdullah Omar,192670,1987-01-01,175.26,157.0
60,525595,Abdullahi Shehu,229026,1993-03-12,180.34,159.0
61,24385,Abel Aguilar,177974,1985-01-06,185.42,176.0
62,29904,Abel Gomez,111085,1982-02-20,182.88,165.0
63,105548,Abel Hernandez,188484,1990-08-08,185.42,161.0
64,172875,Abel Issa Camara,208005,1990-01-06,185.42,179.0
65,302985,Abel Khaled,207541,1992-11-09,180.34,148.0
66,240556,Abel Tamata,202153,1990-12-05,182.88,170.0
67,40938,Abel,17880,1978-12-22,177.8,165.0
68,37422,Abella Perez Damia,159580,1982-04-15,187.96,174.0
69,114503,Abiola Dauda,187175,1988-02-03,180.34,165.0
70,27277,Abou Diaby,163423,1986-05-11,193.04,168.0
71,181344,Aboubacar Tandia,138675,1983-10-05,193.04,185.0
72,581141,Aboubakar Kamara,225541,1995-03-07,177.8,168.0
73,80592,Aboubakar Oumarou,218548,1987-04-01,182.88,168.0
74,165706,Abraham Gonzalez,159566,1985-07-16,177.8,176.0
75,210453,Abraham Guie Gneki,199724,1986-07-25,180.34,154.0
76,208635,Abraham Kudemor,202600,1985-02-25,182.88,179.0
77,213695,Abraham Minero,198840,1986-02-22,175.26,157.0
78,33715,Abraham Paz Cruz,114663,1979-03-14,177.8,165.0
79,41489,Achille Coser,163901,1982-07-14,185.42,174.0
80,25571,Achille Emana,112392,1982-06-05,180.34,170.0
81,660145,Achille Vaarnold,229149,1996-01-26,175.26,157.0
82,45960,Achmed Ahahaoui,171405,1983-12-06,177.8,152.0
83,293235,Achraf Lazaar,206161,1992-09-22,182.88,168.0
84,34487,Aco Stojkov,140730,1983-04-29,177.8,165.0
85,26331,Adailton,158505,1983-04-14,190.5,187.0
86,41749,Adailton,4769,1977-01-24,175.26,161.0
87,495841,Adalberto Penaranda,231638,1997-05-31,182.88,172.0
88,519835,Adam Armstrong,221841,1997-02-10,172.72,152.0
89,68840,Adam Banas,189047,1982-12-25,185.42,174.0
90,27534,Adam Bodzek,177129,1985-09-07,182.88,174.0
91,157303,Adam Bogdan,184585,1987-09-27,193.04,198.0
92,563198,Adam Brown,224355,1995-06-09,177.8,141.0
93,557396,Adam Buksa,224438,1996-07-12,190.5,172.0
94,365666,Adam Campbell,206567,1995-01-01,170.18,161.0
95,180197,Adam Collin,53363,1984-12-09,190.5,172.0
96,310346,Adam Cummins,200743,1993-03-03,187.96,172.0
97,68962,Adam Danch,180440,1987-12-15,182.88,179.0
98,429870,Adam Deja,212988,1993-06-24,185.42,181.0
99,23133,Adam Drury,101882,1978-08-29,180.34,161.0
100,420209,Adam Drury,205162,1993-09-09,177.8,152.0
101,308280,Adam Duda,208345,1991-04-29,187.96,170.0
102,361712,Adam Dzwigala,211362,1995-09-25,185.42,176.0
103,38617,Adam Federici,164853,1985-01-31,187.96,198.0
104,173993,Adam Fraczczak,209453,1987-08-07,182.88,168.0
105,277313,Adam Gyurcso,209439,1991-03-06,180.34,132.0
106,40568,Adam Hammill,169568,1988-01-25,177.8,163.0
107,281079,Adam Henley,205485,1994-06-14,177.8,170.0
108,89240,Adam Hlousek,181205,1988-12-20,187.96,168.0
109,24159,Adam Johnson,165740,1987-07-14,175.26,139.0
110,414208,Adam King,212388,1995-10-11,180.34,165.0
111,43317,Adam Kokoszka,174665,1986-10-06,187.96,181.0
112,37234,Adam Lallana,180819,1988-05-10,172.72,161.0
113,24952,Adam Le Fondre,163828,1986-12-02,175.26,161.0
114,209372,Adam Maher,200223,1993-07-20,175.26,143.0
115,69518,Adam Marciniak,179055,1988-09-28,182.88,181.0
116,478447,Adam Marusic,224031,1992-10-17,177.8,179.0
117,500502,Adam Masina,225410,1994-01-02,187.96,172.0
118,170593,Adam Matthews,193768,1992-01-13,177.8,157.0
119,185336,Adam Matuschyk,192471,1989-02-14,180.34,165.0
120,69249,Adam Mojta,179710,1986-06-30,177.8,154.0
121,407308,Adam Morgan,205864,1994-04-21,177.8,157.0
122,12245,Adam Nemec,184433,1985-09-02,190.5,198.0
123,684978,Adam Ounas,231242,1996-11-11,172.72,141.0
124,306507,Adam Pazio,211185,1992-09-27,182.88,159.0
125,73078,Adam Pinter,201176,1988-06-12,190.5,185.0
126,31916,Adam Rooney,176941,1988-04-21,177.8,172.0
127,555649,Adam Ryczkowski,224303,1997-04-30,177.8,157.0
128,158861,Adam Sarota,192323,1988-12-28,182.88,161.0
129,160447,Adam Smith,190885,1991-04-29,180.34,179.0
130,36774,Adam Szalai,184789,1987-12-09,193.04,201.0
131,243068,Adam Taggart,202676,1993-06-02,182.88,152.0
132,71359,Adam Vass,170046,1988-09-09,180.34,165.0
133,495942,Adam Waszkiewicz,219695,1993-12-06,182.88,174.0
134,287224,Adama Ba,205947,1993-08-27,177.8,150.0
135,26136,Adama Coulibaly,5440,1980-09-10,185.42,183.0
136,164360,Adama Francois,194952,1989-11-30,193.04,176.0
137,357881,Adama Soumaoro,200353,1992-06-18,187.96,205.0
138,181211,Adama Traore,193177,1990-02-03,170.18,161.0
139,533212,Adama Traore,225151,1995-06-28,177.8,159.0
140,103866,Adamo Coulibaly,184368,1981-08-14,187.96,172.0
141,47394,Adel Taarabt,179605,1989-05-24,180.34,172.0
142,155738,Adem Ljajic,190544,1991-09-29,182.88,163.0
143,361710,Aderlan Santos,213374,1989-04-09,193.04,183.0
144,568920,Aderlan,223844,1990-08-18,177.8,157.0
145,45816,Adil Auassar,185171,1986-10-06,187.96,187.0
146,37249,Adil Chihi,177615,1988-02-21,182.88,172.0
147,40012,Adil Hermach,177713,1986-06-27,182.88,154.0
148,77741,Adil Rami,183280,1985-12-27,190.5,194.0
149,38612,Adil Ramzi,2115,1977-07-14,177.8,163.0
150,164115,Adilson,200794,1982-01-01,193.04,194.0
151,276701,Adis Jahovic,212107,1987-03-18,190.5,198.0
152,131409,Adlene Guedioura,183385,1985-11-12,177.8,179.0
153,116788,Admir Aganovic,190714,1986-08-25,182.88,176.0
154,132844,Admir Mehmedi,188770,1991-03-16,182.88,176.0
155,45815,Adnan Alisic,156656,1984-02-10,180.34,157.0
156,39875,Adnan Custovic,159339,1978-04-16,185.42,183.0
157,449241,Adnan Januzaj,208330,1995-02-05,182.88,165.0
158,43049,Adnan Mravac,139305,1982-04-10,193.04,185.0
159,261599,Adnane Tighadouini,203377,1992-11-30,177.8,159.0
160,154950,Adrian Basta,189658,1988-12-01,180.34,172.0
161,182107,Adrian Blad,194769,1991-04-16,165.1,137.0
162,121643,Adrian Chomiuk,186629,1988-06-23,182.88,179.0
163,102572,Adrian Colunga,171732,1984-11-17,172.72,154.0
164,43348,Adrian Cristea,152920,1983-11-30,177.8,161.0
165,113604,Adrian Daniel Calello,206628,1987-05-14,177.8,181.0
166,482331,Adrian Embarba,219953,1992-05-07,172.72,146.0
167,40501,Adrian Gonzalez,178616,1988-05-25,182.88,168.0
168,178574,Adrian Gunino,193600,1989-02-03,167.64,141.0
169,78537,Adrian Klepczynski,165003,1981-04-01,187.96,165.0
170,45744,Adrian Lopez,173818,1988-01-08,182.88,161.0
171,23358,Adrian Mariappa,172953,1986-10-03,177.8,179.0
172,571685,Adrian Marin,224921,1997-01-09,180.34,161.0
173,105526,Adrian Mrowiec,148572,1983-12-01,190.5,185.0
174,39311,Adrian Mutu,184410,1979-08-01,182.88,168.0
175,112976,Adrian Nikci,187850,1989-11-10,182.88,168.0
176,116881,Adrian Paluchowski,188910,1987-08-19,180.34,165.0
177,239253,Adrian Rakowski,201170,1990-10-07,180.34,154.0
178,50345,Adrian Ramos,176619,1986-01-22,185.42,165.0
179,323385,Adrian Ricardo Centurion,211267,1993-01-19,175.26,143.0
180,42431,Adrian Ricchiuti,169383,1978-06-30,167.64,159.0
181,183482,Adrian Sardinero Corpa,195012,1990-10-13,180.34,172.0
182,168047,Adrian Stoian,192072,1991-02-11,177.8,146.0
183,114790,Adrian Winter,184549,1986-07-08,177.8,165.0
184,169756,Adrian,194911,1987-01-31,187.96,170.0
185,167648,Adriano De Pierro,193351,1991-01-11,185.42,170.0
186,280969,Adriano Facchini,205122,1983-03-12,187.96,172.0
187,39190,Adriano Ferreira Pinto,163653,1979-12-10,177.8,179.0
188,172172,Adriano Jose de Lara,193874,1987-12-09,185.42,190.0
189,39199,Adriano Pereira da Silva,135530,1982-04-03,180.34,165.0
190,38122,Adriano Russo,137419,1987-06-06,185.42,159.0
191,121923,Adriano,183243,1982-01-21,175.26,168.0
192,30690,Adriano,106019,1982-02-17,187.96,194.0
193,33992,Adriano,164082,1984-10-26,172.72,161.0
194,41109,Adriano,152769,1980-01-29,182.88,176.0
195,171737,Adrien Goni,191221,1988-08-25,172.72,146.0
196,447107,Adrien Hunou,215245,1994-01-19,175.26,137.0
197,352879,Adrien Rabiot,210008,1995-04-03,187.96,157.0
198,557353,Adrien Rawyler,224823,1993-06-13,177.8,150.0
199,188413,Adrien Regattin,197081,1991-08-22,167.64,146.0
200,40930,Adrien Silva,184826,1989-03-15,175.26,152.0
201,317062,Adrien Thomasson,208787,1993-12-10,177.8,159.0
202,242719,Adrien Trebel,203886,1991-03-03,172.72,159.0
203,263276,Adryan,205008,1994-08-10,175.26,157.0
204,35608,"Afonso Alves,24",53056,1981-01-30,185.42,163.0
205,361711,Afonso,223293,1993-01-06,170.18,139.0
206,213366,Afriyie Acquah,201223,1992-01-05,177.8,154.0
207,441441,Ager Aketxe,213937,1993-12-30,175.26,152.0
208,118883,Agim Ibraimi,206396,1988-08-29,177.8,157.0
209,119305,Agon Mehmeti,187338,1989-11-20,182.88,174.0
210,256728,Agustin Vuletich,219647,1991-11-03,185.42,174.0
211,45872,Ahmed Ammi,138539,1981-01-19,180.34,165.0
212,41399,Ahmed Apimah Barusso,177529,1984-12-26,182.88,165.0
213,513810,Ahmed El Messaoudi,220968,1995-08-03,182.88,172.0
214,111930,Ahmed El Mohamady,191005,1987-09-09,182.88,172.0
215,561140,Ahmed Hamoudi,219913,1990-07-21,172.72,148.0
216,403003,Ahmed Hassan Koka,210259,1993-03-05,190.5,187.0
217,297556,Ahmed Hegazy,210648,1991-01-25,195.58,183.0
218,41182,Ahmed Kantari,172423,1985-06-28,185.42,181.0
219,120917,Ahmed Kashi,188825,1988-11-18,177.8,168.0
220,232103,Ahmed Musa,201818,1992-10-14,167.64,152.0
221,174597,Ahmed Saied Okka,195843,1984-03-13,185.42,174.0
222,174600,Ahmed Samir Farag,163658,1986-05-20,182.88,190.0
223,148953,Ahmed Soukouna,188795,1990-01-13,182.88,168.0
224,441166,Ahmet Ozcan,213932,1995-03-07,182.88,165.0
225,410141,Aidan Connolly,216204,1995-08-15,165.1,143.0
226,582500,Aidan Nesbitt,227760,1997-02-05,175.26,143.0
227,199829,Aiden Chippendale,197939,1992-05-24,172.72,150.0
228,32448,Aiden McGeady,155885,1986-04-04,177.8,157.0
229,34319,Aimo Stefano Diana,1323,1978-01-02,175.26,163.0
230,213737,Airam Cabrera,194076,1987-10-21,180.34,172.0
231,133535,Airton,187954,1990-02-21,180.34,170.0
232,128843,Aislan,188132,1988-01-11,193.04,198.0
233,715642,Aissa Laidouni,233642,1996-12-13,182.88,161.0
234,210683,Aissa Mandi,201143,1991-10-22,182.88,172.0
235,185301,Aitor Nunez,193364,1987-10-02,177.8,154.0
236,33993,Aitor Ocio,9639,1976-11-28,187.96,170.0
237,24160,Aiyegbeni Yakubu,109693,1982-11-22,182.88,183.0
238,243127,Akaki Gogia,202271,1992-01-18,177.8,161.0
239,20771,Akihiro Ienaga,201971,1986-06-13,172.72,154.0
240,244128,Akoete Eninful,202373,1992-07-21,182.88,154.0
241,23163,Akos Buzsaky,172176,1982-05-07,180.34,163.0
242,31255,Akpo Sodje,151473,1981-01-31,187.96,176.0
243,127255,Akwetey Mensah,198781,1983-04-15,172.72,163.0
244,33451,Alaeddine Yahia,53027,1981-09-26,187.96,179.0
245,26085,Alain Cantareil,169072,1983-08-15,177.8,154.0
246,34268,Alain Nef,49939,1982-02-06,190.5,194.0
247,182847,Alain Pierre Mendy,209352,1989-11-17,182.88,159.0
248,36785,Alain Rochat,52778,1983-02-01,182.88,172.0
249,67393,Alain Schultz,138421,1983-02-17,175.26,165.0
250,34417,Alain Traore,178036,1988-12-31,175.26,161.0
251,95220,Alain Wiss,184261,1990-08-21,180.34,148.0
252,32693,Alan Combe,4246,1974-04-03,185.42,172.0
253,32547,Alan Gow,140307,1982-10-09,182.88,154.0
254,37085,Alan Haydock,36846,1976-01-13,175.26,159.0
255,267728,Alan Henrique,229983,1991-06-19,187.96,181.0
256,32870,Alan Hutton,139533,1984-11-30,185.42,161.0
257,92935,Alan Kardec,184858,1989-01-12,187.96,176.0
258,14100,Alan Mannus,110606,1982-05-19,187.96,203.0
259,32845,Alan Martin,173681,1989-01-01,182.88,165.0
260,23081,Alan Maybury,13354,1978-08-08,180.34,161.0
261,24024,Alan O'Brien,164980,1985-02-20,177.8,157.0
262,667963,Alan Schons,229248,1993-05-24,180.34,163.0
263,30248,Alan Smith,13739,1980-10-28,180.34,179.0
264,23881,Alan Tate,158087,1982-09-02,185.42,187.0
265,312585,Alan Uryga,208614,1994-02-19,190.5,187.0
266,25926,Alan,20556,1979-09-19,180.34,154.0
267,441173,Alassane Diallo,225676,1995-02-19,175.26,132.0
268,294859,Alassane Plea,206467,1993-03-10,180.34,174.0
269,289250,Alassane Tambe,192731,1992-01-26,182.88,161.0
270,160220,Alassane Toure,188706,1989-02-09,182.88,161.0
271,121488,Alban Joinel,188382,1979-09-14,187.96,181.0
272,698273,Alban Lafont,231691,1999-01-23,193.04,170.0
273,94883,Alban Meha,203822,1986-04-26,175.26,168.0
274,177689,Alban Pnishi,229013,1990-10-20,187.96,179.0
275,37503,Albano Benjamin Bizzarri,14907,1977-11-09,193.04,196.0
276,41173,Albert Baning,176407,1985-03-19,193.04,179.0
277,35831,Albert Bunjaku,144050,1983-11-29,177.8,165.0
278,45605,Albert Crusat,110375,1982-05-13,165.1,143.0
279,37483,Albert Meyong Ze,14510,1980-10-19,182.88,157.0
280,396912,Albert Rafetraniaina,212030,1996-09-09,175.26,143.0
281,37920,Albert Riera,110652,1982-04-15,187.96,183.0
282,484858,Albert Rusnak,210423,1994-07-07,180.34,143.0
283,36066,Albert Streit,113441,1980-03-28,180.34,174.0
284,27694,Alberto Aquilani,103935,1984-07-07,185.42,174.0
285,107929,Alberto Botia,191688,1989-01-27,187.96,176.0
286,299879,Alberto Brignoli,210358,1991-08-19,187.96,163.0
287,41168,Alberto Bueno,178087,1988-03-20,177.8,141.0
288,38395,Alberto Cifuentes,110638,1979-05-29,187.96,148.0
289,47565,Alberto De la Bella,172013,1985-12-02,182.88,181.0
290,39425,Alberto Fontana,2431,1967-01-23,185.42,161.0
291,30143,"Alberto Frison,18",173023,1988-07-21,190.5,187.0
292,102394,Alberto Garcia,186681,1985-02-09,182.88,170.0
293,30881,Alberto Gilardino,5879,1982-07-05,182.88,174.0
294,42460,Alberto Giuliatto,178492,1983-09-17,180.34,170.0
295,575364,Alberto Grassi,220475,1995-03-07,182.88,165.0
296,543020,Alberto Guitian,198474,1990-07-29,182.88,163.0
297,37451,Alberto Lopo,110341,1980-05-05,185.42,179.0
298,32763,"Alberto Luque,21",8741,1978-03-11,182.88,176.0
299,39743,Alberto Maria Fontana,123617,1974-12-02,187.96,183.0
300,314605,Alberto Moreno,205566,1992-07-05,170.18,143.0
301,,161,,22,0.0,
