Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Cluster
0.11655895321283555,-0.9887697564542325,-1.215734160016255,0.784255649623039,0.33074321171882415,0.28738811344959786,0.0384521649450517,2.5515208455017073,-0.3944817515113511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,-6.4248934,-14.595017,-57.898155,-3.9171484,-22.94535,1.1192474,0
1.1237575900781025,-0.25606182903034447,-0.5480201055403321,-0.3085749705055864,0.9284301832814215,0.540313446058851,-0.4318348863052512,0.725504512716272,-1.0757377109936677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0,26.796415,10.056713,-12.531462,3.2916133,-6.8630733,4.4456043,0
0.8308842275853653,-0.005868878202675442,-1.215734160016255,0.03197259949928455,0.5175203903321358,0.8438238451899547,0.16908745695902472,0.5873072468354884,-0.7737929694916122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0,23.605486,8.606008,-17.682484,0.9082681,-6.573953,6.773872,0
0.0844143158660717,-0.6134803302127289,-0.5480201055403321,1.2043284525480682,0.8537193118360968,0.034462780840344764,-0.6147242951248134,2.0855770583517432,1.6433386630030928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,-4.573372,-22.715872,-53.902298,-7.8439927,-21.6367,4.619705,0
-0.904926189139882,0.0388084344451226,-0.5480201055403321,-0.4297868174564727,0.7042975689454475,0.9449939782336559,-0.013801951860537509,1.4693531842603804,-0.5763956829376419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,12.778936,26.443707,-56.000725,1.8729472,-15.786428,-9.582171,0
0.4665783376553751,-0.3632873793850598,0.5203223816211444,0.6553478123895567,1.3393399762307072,-0.21846255176890836,-1.3201548720002678,0.6839698153204081,-0.36310876944550885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0,27.217684,25.314802,-15.2557125,9.556427,-7.5838823,10.014929,0
-0.2620334422046052,-0.541996629976252,-0.8151057273307012,0.3404535433266723,0.7790084403907721,0.28738811344959786,-0.37958076949966196,0.030742301730911862,0.6419033338100867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,13.249858,30.359154,-57.10104,4.214676,-18.400654,-10.451872,0
1.2594793922088832,-0.6670931053900865,-0.5480201055403321,-0.44838546063941287,0.7790084403907721,-0.01612228568150586,-0.5624701783192242,0.9648954049797058,-0.6788421570650286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0,32.175587,6.125694,-7.889966,1.2620131,-2.7411141,-8.654909,0
-0.172742782908039,0.10135667215203986,-0.28093448374996294,-0.4304281499800223,0.6669421332227852,1.0461641112773572,0.06457922334784631,0.1485498070719077,0.03792671472428478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,-16.36597,-1.1436762,39.41526,0.44914097,14.714472,1.380069,0
-0.965643837461547,0.3426141604501493,-1.6163625927018086,-0.33102160882982457,0.25603234027349947,0.8438238451899547,0.40423098258417617,1.4693531842603804,-1.271912946100588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,-9.45075,-15.468119,-50.37966,-8.4682,-25.309328,-2.7108426,0
-0.001304717058631864,-0.7117704180378845,-0.6815629164355167,0.616867860976577,0.7416530046681098,-0.01612228568150586,-0.4840890031108404,0.17951203603973354,0.6937579141031991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,8.446966,16.432405,-47.10557,3.86564,-15.783599,-1.7844698,0
0.07727106312234641,-0.9887697564542325,-0.8151057273307012,-0.7664863923200457,0.40545408316414877,-0.06670735220335648,-0.22281841908289435,-0.18221741946242678,-1.1288642851997324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,51.97322,13.956442,32.726704,5.3113794,10.946683,-8.353292,0
-0.03702098077725835,-0.8279314309221595,-0.8151057273307012,0.7252530574564701,0.5922312617774604,-0.01612228568150586,-0.37958076949966196,-0.2494281116120975,0.12713286596321766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,8.504847,15.040105,-46.441486,2.6386542,-14.87806,-1.3205779,0
0.9094600077663435,-1.3104464075183784,-0.01384886195959383,-0.048835298467972965,-0.34165463128909784,-0.6231430839437133,0.0384521649450517,0.3683061151118423,-0.8499246781799619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0,25.744925,20.15435,-24.439531,7.28272,-10.5991745,8.001561,0
-0.3084645850388196,-1.1674790070454246,0.11969394893559074,1.7244491291468447,-0.0428111455077992,-0.8760684165529664,-0.37958076949966196,1.7623615949802929,-1.1330049579515136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,-0.7472228,-0.6751855,-53.529255,-0.60231304,-21.39458,0.8602371,0
1.3451984251335867,-1.1496080819863055,-1.3492769709114394,-0.9652994746204411,0.21867690455083713,0.3379731799714485,0.16908745695902472,-0.44048771963307154,1.926520075885044,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,0,44.656033,16.08901,16.51236,4.705333,1.0812906,-0.12886924,0
-1.1013656395923277,-0.8011250433334807,-0.5480201055403321,-0.39387219613769153,0.6669421332227852,-0.16787748524705773,-0.5363431199164296,2.179218921571509,-0.37355102336006013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,-8.180371,-18.815807,-62.793205,-6.1837974,-26.368187,0.7385406,0
-0.701343485943711,-1.1406726194567458,-1.0821913491210704,-0.13028452895878015,0.21867690455083713,0.23680304692774726,0.09070628175064091,1.3908148473663833,-0.2947769657856745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,13.135767,25.734322,-54.163715,4.520244,-19.099142,-12.311438,0
0.7808814583792882,0.21751768503631477,-0.6815629164355167,0.37316150202770515,0.44280951888681114,1.1473342443210583,0.3258498073757924,1.241289936741273,0.044272149729955156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,True,0,-3.232819,-13.781143,-37.351643,-4.748222,-14.587638,6.6308236,0
1.6666447986012252,-1.1049307693385073,-0.9486485382258858,-0.7453224190429067,0.25603234027349947,0.034462780840344764,-0.013801951860537509,1.4799256526884186,0.7590020110446372,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True,0,32.139442,5.4525104,-5.5522647,2.970815,-3.15939,-7.4519615,0
0.3951458102181221,0.45877517333442425,-0.41447729464514754,2.3144750508125345,0.031899725937525464,1.3496745104084609,0.7438827418205061,0.7036043995439074,1.0845916973703884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,-29.070143,-33.17535,-34.60415,-9.020587,-14.959744,1.5513395,0
1.0558966890127122,-1.1942853946341034,-0.9486485382258858,-0.5702386401138488,0.14396603310551245,0.08504784736219538,0.09070628175064091,-0.3664804406368049,1.3789112412710036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0,43.633522,20.628962,11.086849,6.557146,-0.87664294,-1.4919866,0
0.8666004913039917,-0.8994151311586364,-1.0821913491210704,1.9970154516554512,0.44280951888681114,0.18621798040589663,-0.09218312706892133,0.0964426412480057,1.1805663824359365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0,4.3750567,-6.6635,-35.087196,-2.821909,-14.030488,10.706429,0
-0.022734475289807755,-1.1496080819863055,-1.0821913491210704,-1.041618044922851,0.1813214688281748,0.135632913884046,0.06457922334784631,0.015638775405143163,-0.9951303868109164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,16.994776,21.37522,-42.175274,5.9643445,-11.422564,-1.2955873,0
0.030839920288131973,0.2621949976841128,1.3215792469922518,2.2817670921115014,0.14396603310551245,1.2485043773647597,0.22134157376461394,1.387038965784941,-0.8662099844824215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,-1.8541408,-23.381443,-44.204838,-5.9055977,-18.843136,-4.641296,0
-0.4941891563756774,-0.9351569812768747,-1.482819781806624,-0.8986008921712761,0.33074321171882415,0.43914331301514975,0.14296039855623013,-0.5658469881369518,-1.271912946100588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,51.975773,12.739678,33.811226,3.8632088,11.39499,-8.71419,0
1.1666171065404543,-0.6760285679196462,-0.5480201055403321,0.22501368908773306,0.8163638761134344,-0.01612228568150586,-0.5885972367220188,0.940729762858476,0.6596616233160715,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,0,44.06043,13.90135,16.865047,4.3722997,4.7047424,-2.492297,0
0.04512642577558257,-0.8726087435699575,0.11969394893559074,1.4198161804607548,0.6669421332227852,-0.8254833500311158,-0.9282489959583488,0.24672272818940424,-0.035227475530063855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,0.080337845,4.676702,-52.63922,1.6776143,-19.285206,0.22393991,0
-1.3120915955322239,-0.5062547798580136,-1.0821913491210704,-1.3520229863208877,0.7042975689454475,0.3885582464932991,-0.22281841908289435,3.1156375537691683,-0.46542710511287644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,-8.745882,-17.156137,-65.690186,-4.2855234,-27.083622,-0.26031312,0
0.23442262348430296,0.08348574709292064,-0.9486485382258858,-0.1668404828011109,0.5548758260547981,0.9955790447555066,0.16908745695902472,0.5555898415513741,1.8988781652581104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,-20.3475,-8.798604,23.12325,-0.6714859,7.4352736,0.51079863,0
1.3380551723898615,-0.13990081614606958,-0.8151057273307012,-0.6799065016408411,0.7790084403907721,0.7426537121462535,-0.14443724387451054,-0.35892867747392054,-0.7178112413909619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0,40.44887,24.265974,4.853678,10.760753,-2.2960196,-5.551717,0
0.3058551509215559,-1.1853499321045438,-1.6163625927018086,0.4892426887901941,0.21867690455083713,0.5908985125807016,0.2997227489729978,-1.120146404292663,-0.9632247076634648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,9.380486,10.003021,-30.342722,0.7035523,-10.256763,-3.768707,0
0.5522973705800787,-0.5598675550353712,-0.5480201055403321,1.7796037261721156,0.9284301832814215,0.034462780840344764,-0.640851353527608,-0.10669978783358329,0.1164791017844825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0,3.4845016,-1.0817327,-39.495472,0.8675245,-14.709448,7.28454,0
-0.39061199159166055,-0.3543519168555002,-0.28093448374996294,0.13715113336142926,1.0778519261720707,0.23680304692774726,-0.7192325287359919,0.46119280201531976,-0.8535875111615903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0,26.882345,24.104906,-16.454485,8.176195,-7.439101,10.62409,0
-0.4227566289384244,-0.02373980326179466,-0.01384886195959383,-0.2957483200345931,0.8910747475587592,0.8438238451899547,-0.3011995942912782,0.09493228861542884,-0.000268309524836948,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,-16.14638,-0.8749101,39.630665,0.7234488,14.86381,1.4472685,0
-0.3406092223855835,0.08348574709292064,-0.1473916728547784,0.5181026523499289,0.7042975689454475,1.0461641112773572,-0.013801951860537509,0.9369538812770338,-0.8307426476836418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,11.1991415,12.22518,-39.144203,-1.9138963,-16.000786,-8.146024,0
0.11298732684097289,-1.2747045574001399,-0.5480201055403321,-0.6375785550865634,-0.08016658123046154,-0.21846255176890836,0.06457922334784631,0.13797733864386963,2.106472832138102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,47.459305,23.535366,22.120056,7.0188704,7.367586,1.2712609,0
0.8415991067009533,1.46848243917466,-0.9486485382258858,1.7930717091666586,-0.4163655027344225,0.4897283795370004,0.7438827418205061,0.07605288070821796,0.9239608995460197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0,-31.865437,-27.207685,-20.33134,-10.546754,-10.630169,6.9563856,0
0.17727660153450056,1.6203853021771735,-1.3492769709114394,1.8636182867571214,-0.005455709785136867,0.540313446058851,0.48261215779256,-0.5024121775687233,0.27899872771280776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,-32.65179,-38.456078,-23.251127,-10.524377,-9.775122,-1.7765112,0
0.16299009604704998,-0.4258356170919771,-0.01384886195959383,1.6930238354929112,1.1525627976173956,-0.01612228568150586,-0.9282489959583488,1.0441889181899915,-0.9583126747353284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0,2.2702403,-1.1097503,-46.393578,0.9039204,-17.43063,5.1850896,0
-0.062022365380296894,-0.6849640304492057,-0.1473916728547784,0.9330447950865608,0.9284301832814215,-0.3702177513344602,-0.9282489959583488,2.75768397984845,0.14339437057601778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,-5.9155703,-11.795142,-58.075104,-3.4336193,-21.284874,0.7881459,0
0.11298732684097289,0.3158077728614705,0.38677957072595986,0.9041848315268259,0.1813214688281748,1.4002595769303117,0.5087392161953546,2.7093526956059906,-0.3934300159956574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,-9.669823,-25.95996,-45.15299,-7.374488,-19.90146,-3.8049567,0
0.5522973705800787,-0.7296413430970038,-0.8151057273307012,-0.02702999266728443,0.6669421332227852,0.034462780840344764,-0.4057078279024566,-0.18825882999273427,-0.8522702666143239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0,25.602415,18.764452,-22.287334,6.059281,-10.253611,5.761537,0
0.7487368210325244,0.3426141604501493,-0.9486485382258858,-0.15593782990076666,0.25603234027349947,1.1473342443210583,0.5087392161953546,-0.7236788382412346,0.6687560281161579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,-18.262964,-9.819192,26.32644,-1.724969,8.802773,-1.0980406,0
0.7844530847511508,-1.1049307693385073,-0.6815629164355167,0.3090282496727389,0.21867690455083713,-0.1172924187252071,-0.11831018547171593,-0.35741832484134367,0.09676930918985716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0,25.549671,19.850033,-23.388157,5.9917345,-12.06382,6.8969755,0
0.7308786891732111,-1.3551237201661763,-1.3492769709114394,-1.016606076504414,0.10661059738285013,0.43914331301514975,0.3258498073757924,-0.649671559244968,-0.5805741966602371,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0,35.450348,12.590439,-6.252795,5.8875694,0.17740035,-8.746865,0
0.09512919498165966,-0.3454164543259406,-0.41447729464514754,0.054419237823522745,0.9657856190040838,0.3379731799714485,-0.5624701783192242,-0.1346413115362554,0.04787981981233322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0,50.038315,8.106359,26.780346,3.3126292,9.6305895,-3.2532506,0
0.2665672608310668,1.718675390002329,-0.5480201055403321,2.1753058932022578,-0.4163655027344225,-0.01612228568150586,0.48261215779256,2.4193649901512315,2.0627446034298322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0,-27.739473,-35.146595,-43.985252,-12.046893,-19.769537,3.355769,0
